0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.326585516333580017e-02,6.653170585632324219e-01,9.968044161796569824e-01,-7.988079637289047241e-02,-1.599319934844970703e+00
-4.680450540035963058e-03,-7.589260935783386230e-01,9.998736977577209473e-01,1.589198037981987000e-02,1.917172908782958984e+00
-3.315011411905288696e-02,-5.693932771682739258e-01,9.961775541305541992e-01,8.735181391239166260e-02,1.431412696838378906e+00
4.499291535466909409e-03,7.529881000518798828e-01,9.999880790710449219e-01,-4.877508617937564850e-03,-1.846816182136535645e+00
-3.349647670984268188e-02,-7.599153518676757812e-01,9.963505864143371582e-01,8.535484969615936279e-02,1.806727170944213867e+00
4.774450790137052536e-03,7.654185295104980469e-01,9.999225735664367676e-01,-1.244224235415458679e-02,-1.958027958869934082e+00
-3.329298645257949829e-02,-7.613487243652343750e-01,9.972286224365234375e-01,7.439800351858139038e-02,1.738187551498413086e+00
4.954293835908174515e-03,7.649456262588500977e-01,9.996496438980102539e-01,-2.646798826754093170e-02,-2.018757820129394531e+00
-3.316627815365791321e-02,-7.624114751815795898e-01,9.983029365539550781e-01,5.823482945561408997e-02,1.694777488708496094e+00
5.040985997766256332e-03,7.641452550888061523e-01,9.990276098251342773e-01,-4.408881068229675293e-02,-2.047417879104614258e+00
-3.313940763473510742e-02,-7.636078596115112305e-01,9.991927146911621094e-01,4.017291590571403503e-02,1.685736775398254395e+00
5.017644725739955902e-03,7.631410360336303711e-01,9.980936050415039062e-01,-6.171854212880134583e-02,-2.038830518722534180e+00
3.327986598014831543e-02,5.652444362640380859e-01,9.908055067062377930e-01,-1.352937370538711548e-01,-1.479042530059814453e+00
6.190780922770500183e-02,5.725588798522949219e-01,9.796445965766906738e-01,-2.007397711277008057e-01,-1.328061580657958984e+00
2.414324879646301270e-02,-7.552912235260009766e-01,9.950107932090759277e-01,-9.976709634065628052e-02,2.043593168258666992e+00
-4.848580341786146164e-03,-5.798366069793701172e-01,9.999093413352966309e-01,-1.346472650766372681e-02,1.729364275932312012e+00
-7.599148666486144066e-04,8.177331089973449707e-02,9.999805688858032227e-01,-6.233373191207647324e-03,1.446343958377838135e-01
2.996066398918628693e-02,6.144115924835205078e-01,9.980353116989135742e-01,-6.265410780906677246e-02,-1.129235267639160156e+00
-7.765327114611864090e-03,-7.545198202133178711e-01,9.987954497337341309e-01,4.906732961535453796e-02,2.235644340515136719e+00
-2.847609110176563263e-03,9.835435450077056885e-02,9.984921813011169434e-01,5.489424243569374084e-02,1.166961565613746643e-01
-3.846967965364456177e-02,-7.124414443969726562e-01,9.880440235137939453e-01,1.541719585657119751e-01,1.997349858283996582e+00
-2.335447206860408187e-04,7.647227048873901367e-01,9.975825548171997070e-01,6.949142366647720337e-02,-1.704837322235107422e+00
-3.790588304400444031e-02,-7.534467577934265137e-01,9.867855906486511230e-01,1.620315462350845337e-01,1.864031553268432617e+00
-3.268785774707794189e-02,1.043604835867881775e-01,9.896356463432312012e-01,1.436011791229248047e-01,-3.729939460754394531e-01
-6.789874285459518433e-02,-7.042177319526672363e-01,9.773437380790710449e-01,2.116581648588180542e-01,1.383437991142272949e+00
-2.975125610828399658e-02,7.629497051239013672e-01,9.952796101570129395e-01,9.704876691102981567e-02,-2.321389913558959961e+00
-7.777859573252499104e-04,5.794693827629089355e-01,9.999980926513671875e-01,-1.947177690453827381e-03,-1.982978820800781250e+00
2.833555452525615692e-02,5.822668075561523438e-01,9.949315786361694336e-01,-1.005542054772377014e-01,-1.975545167922973633e+00
5.701967328786849976e-02,5.736823678016662598e-01,9.816331267356872559e-01,-1.907783448696136475e-01,-1.824611067771911621e+00
1.920383796095848083e-02,-7.563167214393615723e-01,9.934553503990173340e-01,-1.142209395766258240e-01,1.549684405326843262e+00
-9.818784892559051514e-03,-5.804524421691894531e-01,9.986631274223327637e-01,-5.169104784727096558e-02,1.255133509635925293e+00
2.736536599695682526e-02,7.436830401420593262e-01,9.894736409187316895e-01,-1.447130292654037476e-01,-1.870176911354064941e+00
5.537520721554756165e-02,5.601968169212341309e-01,9.784834980964660645e-01,-2.063251435756683350e-01,-1.251897096633911133e+00
1.765489578247070312e-02,-7.544062733650207520e-01,9.946727156639099121e-01,-1.030831485986709595e-01,2.091024160385131836e+00
-1.135791745036840439e-02,-5.802562832832336426e-01,9.999008178710937500e-01,-1.408191211521625519e-02,1.783684253692626953e+00
2.599391900002956390e-02,7.470367550849914551e-01,9.964643716812133789e-01,-8.401672542095184326e-02,-1.400670170783996582e+00
-1.221575774252414703e-02,-7.641935348510742188e-01,9.994809627532958984e-01,3.221414983272552490e-02,2.326712131500244141e+00
2.592998556792736053e-02,7.629148364067077637e-01,9.992972612380981445e-01,-3.748274222016334534e-02,-1.394225001335144043e+00
-1.221089810132980347e-02,-7.628176808357238770e-01,9.969065785408020020e-01,7.859573513269424438e-02,2.323368072509765625e+00
-7.154929451644420624e-03,1.011193692684173584e-01,9.963043928146362305e-01,8.589256554841995239e-02,1.464330404996871948e-01
-4.264616966247558594e-02,-7.098248004913330078e-01,9.828771948814392090e-01,1.842617392539978027e-01,1.986443161964416504e+00
-4.407427273690700531e-03,7.647748589515686035e-01,9.951052069664001465e-01,9.882122278213500977e-02,-1.726758360862731934e+00
-4.190282896161079407e-02,-7.499080896377563477e-01,9.822871088981628418e-01,1.873820871114730835e-01,1.790271520614624023e+00
-3.665778413414955139e-02,1.049008890986442566e-01,9.863355159759521484e-01,1.647491455078125000e-01,-4.598534107208251953e-01
-5.492032039910554886e-03,6.233150362968444824e-01,9.974466562271118164e-01,7.141513377428054810e-02,-1.880553960800170898e+00
-4.269129782915115356e-02,-7.439852952957153320e-01,9.905316829681396484e-01,1.372841149568557739e-01,1.324861288070678711e+00
-4.420847631990909576e-03,7.654089927673339844e-01,9.998756647109985352e-01,1.577024161815643311e-02,-2.438963174819946289e+00
2.416785247623920441e-02,5.717740058898925781e-01,9.965485930442810059e-01,-8.301151543855667114e-02,-1.977560997009277344e+00
5.295957252383232117e-02,5.758343935012817383e-01,9.843789339065551758e-01,-1.760626882314682007e-01,-1.877561211585998535e+00
1.513700652867555618e-02,-7.564513087272644043e-01,9.947728514671325684e-01,-1.021126210689544678e-01,1.493886113166809082e+00
-1.383083779364824295e-02,-5.793569087982177734e-01,9.990671873092651367e-01,-4.318293929100036621e-02,1.181890845298767090e+00
2.339223772287368774e-02,7.444614768028259277e-01,9.900937676429748535e-01,-1.404078900814056396e-01,-1.953539967536926270e+00
5.140865966677665710e-02,5.603284835815429688e-01,9.784923791885375977e-01,-2.062829285860061646e-01,-1.338025689125061035e+00
7.979054749011993408e-02,5.676378011703491211e-01,9.656217694282531738e-01,-2.599512338638305664e-01,-1.103940844535827637e+00
4.211618751287460327e-02,-7.534871697425842285e-01,9.888932704925537109e-01,-1.486273854970932007e-01,2.275831937789916992e+00
1.287311688065528870e-02,-5.848613977432250977e-01,9.988793134689331055e-01,-4.732994735240936279e-02,2.036649227142333984e+00
1.681922003626823425e-02,7.892207801342010498e-02,9.997349381446838379e-01,-2.302368916571140289e-02,4.864382445812225342e-01
-1.904184557497501373e-02,-7.172213196754455566e-01,9.951848983764648438e-01,9.801563620567321777e-02,2.423979759216308594e+00
-1.405907981097698212e-02,9.965530782938003540e-02,9.933766126632690430e-01,1.149037703871726990e-01,3.396974503993988037e-01
-4.940372332930564880e-02,-7.068928480148315430e-01,9.755547642707824707e-01,2.197564393281936646e-01,2.128133296966552734e+00
-1.116784568876028061e-02,7.647175788879394531e-01,9.899597764015197754e-01,1.413493603467941284e-01,-1.594809412956237793e+00
-4.838480800390243530e-02,-7.443392872810363770e-01,9.727972149848937988e-01,2.316582947969436646e-01,1.839153528213500977e+00
-4.309458658099174500e-02,1.058044359087944031e-01,9.775850176811218262e-01,2.105411738157272339e-01,-4.330700337886810303e-01
-7.793110609054565430e-02,-6.967304348945617676e-01,9.631047844886779785e-01,2.691267132759094238e-01,1.207153201103210449e+00
-3.991611674427986145e-02,7.602998018264770508e-01,9.890752434730529785e-01,1.474116891622543335e-01,-2.490706205368041992e+00
-1.067633368074893951e-02,5.847956538200378418e-01,9.993400573730468750e-01,3.632402792572975159e-02,-2.232376813888549805e+00
1.858972199261188507e-02,5.853211283683776855e-01,9.970504641532897949e-01,-7.674857974052429199e-02,-2.263123035430908203e+00
4.735007882118225098e-02,5.752071738243103027e-01,9.831990599632263184e-01,-1.825366169214248657e-01,-2.134833574295043945e+00
9.497151710093021393e-03,-7.570585608482360840e-01,9.926318526268005371e-01,-1.211692392826080322e-01,1.241961598396301270e+00
-1.953664980828762054e-02,-5.806760191917419434e-01,9.972898364067077637e-01,-7.357332110404968262e-02,9.565572142601013184e-01
1.754329726099967957e-02,7.415989637374877930e-01,9.837977886199951172e-01,-1.792817562818527222e-01,-2.132329463958740234e+00
4.540530964732170105e-02,5.572402477264404297e-01,9.679492115974426270e-01,-2.511459887027740479e-01,-1.472153902053833008e+00
7.361730188131332397e-02,5.642398595809936523e-01,9.514028429985046387e-01,-3.079491257667541504e-01,-1.183452844619750977e+00
