,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,0.0,0.0,1.0,0.0,0.0,2
2,2,0.023481812328100204,0.4696362316608429,0.9984073042869568,-0.056416694074869156,-1.128933310508728,2
3,3,0.07021599262952805,0.9346835613250732,0.9863570332527161,-0.16462001204490662,-2.1785216331481934,0
4,4,0.09284736961126328,0.4526274800300598,0.978560745716095,-0.205958291888237,-0.8414025902748108,1
5,5,0.1147197037935257,0.4374466836452484,0.9723784327507019,-0.23340991139411926,-0.5628018975257874,2
6,6,0.15904423594474792,0.8864907026290894,0.9546123743057251,-0.29785099625587463,-1.3371539115905762,1
7,7,0.20225495100021362,0.8642143607139587,0.9396538138389587,-0.3421268165111542,-0.9347738027572632,1
8,8,0.2442580759525299,0.8400623798370361,0.9312322735786438,-0.3644261360168457,-0.4767427146434784,1
9,9,0.2850249707698822,0.8153378367424011,0.9313848614692688,-0.364035964012146,0.008379127830266953,0
10,10,0.30154523253440857,0.33040517568588257,0.9563863277435303,-0.2921048402786255,1.5234125852584839,1
11,11,0.31694677472114563,0.30803054571151733,0.9799750447273254,-0.19912020862102509,1.9193370342254639,0
12,12,0.30817824602127075,-0.17537041008472443,0.9993587136268616,-0.03580664098262787,3.2929155826568604,0
13,13,0.2757403254508972,-0.6487587094306946,0.9824166297912598,0.1867019534111023,4.472365856170654,0
14,14,0.22119322419166565,-1.0909420251846313,0.8993018865585327,0.43732836842536926,5.2964348793029785,2
15,15,0.19273939728736877,-0.5690764784812927,0.8049222230911255,0.593380331993103,3.652524471282959,0
16,16,0.14482295513153076,-0.9583287239074707,0.6818209290504456,0.7315191030502319,3.705906867980957,1
17,17,0.10005512088537216,-0.8953565955162048,0.5755274295806885,0.817782461643219,2.7400009632110596,2
18,18,0.07907166332006454,-0.41966912150382996,0.5289607048034668,0.8486462831497192,1.1174699068069458,1
19,19,0.05972718819975853,-0.3868895173072815,0.5257761478424072,0.8506230115890503,0.0749637633562088,0
20,20,0.02068420499563217,-0.780859649181366,0.5439525246620178,0.8391159772872925,-0.4302600920200348,0
21,21,-0.03805739805102348,-1.1748321056365967,0.5813404321670532,0.8136604428291321,-0.9046966433525085,0
22,22,-0.11648280918598175,-1.5685081481933594,0.6335098743438721,0.7737346291542053,-1.3141189813613892,1
23,23,-0.19306300580501556,-1.5316038131713867,0.7175101041793823,0.6965481042861938,-2.28279972076416,1
24,24,-0.2674022316932678,-1.4867842197418213,0.8187893033027649,0.5740941762924194,-3.1815569400787354,1
25,25,-0.3392305076122284,-1.4365653991699219,0.9156696796417236,0.40193161368370056,-3.9574406147003174,2
26,26,-0.36000001430511475,-0.9324383735656738,0.9906887412071228,0.13614647090435028,-5.54109525680542,0
