,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,0.023481812328100204,0.4696362316608429,0.9984073042869568,-0.056416694074869156,-1.128933310508728,2
2,2,0.07021599262952805,0.9346835613250732,0.9863570332527161,-0.16462001204490662,-2.1785216331481934,0
3,3,0.09284736961126328,0.4526274800300598,0.978560745716095,-0.205958291888237,-0.8414025902748108,2
4,4,0.1380530446767807,0.9041135907173157,0.9581093192100525,-0.28640279173851013,-1.660546898841858,1
5,5,0.18214023113250732,0.8817437291145325,0.9379820227622986,-0.34668394923210144,-1.2712652683258057,0
6,6,0.20190098881721497,0.3952151834964752,0.9419838786125183,-0.33565813302993774,0.23459337651729584,0
7,7,0.19742397964000702,-0.08954013884067535,0.9674363732337952,-0.25311437249183655,1.728114128112793,0
8,8,0.16867999732494354,-0.5748797655105591,0.99518883228302,-0.09797530621290207,3.1553072929382324,0
9,9,0.11597798019647598,-1.0540403127670288,0.9924788475036621,0.12241634726524353,4.41713809967041,0
10,10,0.04066435247659683,-1.506272554397583,0.9247916340827942,0.38047391176223755,5.351690769195557,1
11,11,-0.03171909600496292,-1.4476689100265503,0.8086490631103516,0.588291347026825,4.772711277008057,2
12,12,-0.07812924683094025,-0.9282030463218689,0.7092222571372986,0.7049849629402161,3.0691545009613037,2
13,13,-0.10001160204410553,-0.4376470446586609,0.6581231951713562,0.7529102563858032,1.4014216661453247,0
14,14,-0.14164364337921143,-0.8326408863067627,0.6142252087593079,0.7891307473182678,1.138390302658081,0
15,15,-0.20297545194625854,-1.2266361713409424,0.5826043486595154,0.8127558827400208,0.7894877195358276,2
16,16,-0.2412862479686737,-0.7662158608436584,0.6151850819587708,0.7883827090263367,-0.8138262033462524,2
17,17,-0.25641191005706787,-0.302513062953949,0.7061784863471985,0.7080338597297668,-2.4293103218078613,2
18,18,-0.24738173186779022,0.18060362339019775,0.835096001625061,0.5501042604446411,-4.084420680999756,2
19,19,-0.2129039466381073,0.689555823802948,0.9568759799003601,0.2904967963695526,-5.754861831665039,2
20,20,-0.15274639427661896,1.203150987625122,0.9976069927215576,-0.06913948059082031,-7.278813362121582,1
21,21,-0.0934133306145668,1.1866612434387207,0.9101786017417908,-0.414216011762619,-7.157732009887695,1
22,22,-0.03865934908390045,1.0950796604156494,0.7313312292098999,-0.6820224523544312,-6.468864440917969,0
23,23,-0.011732026003301144,0.5385464429855347,0.5530030131340027,-0.8331792950630188,-4.68615198135376,2
24,24,0.03234298154711723,0.8815001249313354,0.3690539002418518,-0.9294080138206482,-4.1594672203063965,1
25,25,0.0730806514620781,0.8147533535957336,0.22581705451011658,-0.9741697311401367,-3.004183292388916,0
26,26,0.09135385602712631,0.36546412110328674,0.14667865633964539,-0.9891842007637024,-1.6114379167556763,0
27,27,0.08833595365285873,-0.060357991605997086,0.13208608329296112,-0.9912382364273071,-0.2947312891483307,0
28,28,0.06442119181156158,-0.4782952070236206,0.1818043440580368,-0.9833347201347351,1.0069570541381836,2
29,29,0.06030384451150894,-0.08234694600105286,0.27875760197639465,-0.9603614807128906,1.9935822486877441,2
30,30,0.07542669028043747,0.3024568557739258,0.4131544828414917,-0.9106609225273132,2.868302583694458,2
31,31,0.10916353017091751,0.6747367978096008,0.568385124206543,-0.8227626085281372,3.5725297927856445,0
32,32,0.1185348629951477,0.1874265819787979,0.7610784769058228,-0.6486597657203674,5.20864725112915,1
33,33,0.12361624836921692,0.10162770748138428,0.92133629322052,-0.3887665271759033,6.1305952072143555,1
34,34,0.12518084049224854,0.03129178285598755,0.998075544834137,-0.0620100274682045,6.744852066040039,0
35,35,0.10260987281799316,-0.4514193832874298,0.9438316226005554,0.33042681217193604,7.976111888885498,1
36,36,0.084393709897995,-0.36432331800460815,0.7608352303504944,0.6489450931549072,7.388827323913574,0
37,37,0.05099719762802124,-0.6679302453994751,0.4843847155570984,0.874855101108551,7.1787896156311035,0
38,38,0.004243962001055479,-0.9350647330284119,0.1817389577627182,0.9833468198776245,6.458103179931641,2
39,39,-0.015840522944927216,-0.40168967843055725,-0.07045728713274002,0.9975147843360901,5.06540584564209,0
40,40,-0.05310787633061409,-0.7453470826148987,-0.25906720757484436,0.9658592939376831,3.8308119773864746,2
41,41,-0.06864338368177414,-0.3107101619243622,-0.39877232909202576,0.9170499444007874,2.962428331375122,2
42,42,-0.06340669095516205,0.10473384708166122,-0.5004655122756958,0.8657565116882324,2.279172420501709,2
43,43,-0.03786301240324974,0.510873556137085,-0.5740757584571838,0.8188021779060364,1.7467715740203857,2
44,44,0.007800361607223749,0.9132674932479858,-0.627467930316925,0.7786424160003662,1.3364412784576416,0
45,45,0.030491432175040245,0.4538213908672333,-0.6167094111442566,0.787190854549408,-0.2748265862464905,1
46,46,0.051557622849941254,0.4213238060474396,-0.5662821531295776,0.8242114782333374,-1.25135338306427,1
47,47,0.07124894112348557,0.39382636547088623,-0.4696977138519287,0.8828272819519043,-2.260793447494507,0
48,48,0.06918133050203323,-0.04135214537382126,-0.2948364019393921,0.9555477499961853,-3.793281078338623,0
49,49,0.047435905784368515,-0.4349084794521332,-0.03931879997253418,0.9992266893386841,-5.1991071701049805,0
50,50,0.008806421421468258,-0.7725896835327148,0.27745360136032104,0.960739016532898,-6.409431457519531,0
51,51,-0.04417991638183594,-1.0597268342971802,0.6041428446769714,0.796876072883606,-7.350942611694336,2
52,52,-0.06797704100608826,-0.4759424328804016,0.893740713596344,0.4485839605331421,-9.138525009155273,1
53,53,-0.08467017859220505,-0.3338627219200134,0.9994403123855591,-0.03345321863889694,-9.972795486450195,2
54,54,-0.07852731645107269,0.12285721302032471,0.8337175250053406,-0.5521911382675171,-11.03061294555664,2
