,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,-0.023481812328100204,-0.4696362316608429,0.9984073042869568,0.056416694074869156,1.128933310508728,0
2,2,-0.07021599262952805,-0.9346835613250732,0.9863570332527161,0.16462001204490662,2.1785216331481934,1
3,3,-0.11623410880565643,-0.9203623533248901,0.9656419157981873,0.2598762512207031,1.9504257440567017,1
4,4,-0.16118600964546204,-0.8990379571914673,0.9418788552284241,0.33595266938209534,1.5944491624832153,2
5,5,-0.18177178502082825,-0.411715567111969,0.9402742981910706,0.34041768312454224,0.09489130228757858,1
6,6,-0.20120017230510712,-0.38856765627861023,0.9462312459945679,0.32349100708961487,-0.35889074206352234,1
7,7,-0.21951395273208618,-0.3662756383419037,0.9582833647727966,0.28581976890563965,-0.7910954356193542,0
8,8,-0.2600027322769165,-0.8097754716873169,0.9597923159599304,0.2807110846042633,-0.10653740912675858,2
9,9,-0.27630433440208435,-0.32603222131729126,0.9786824584007263,0.20537921786308289,-1.5536746978759766,2
10,10,-0.2684604227542877,0.1568780094385147,0.998185396194458,0.06021581590175629,-2.931978225708008,2
11,11,-0.23684586584568024,0.6322912573814392,0.9892244935035706,-0.14640651643276215,-4.143738269805908,2
12,12,-0.1827465295791626,1.081986904144287,0.9214670062065125,-0.38845664262771606,-5.040428638458252,1
13,13,-0.13143981993198395,1.0261341333389282,0.8127812147140503,-0.5825690627098083,-4.458596229553223,2
14,14,-0.06116475164890289,1.405501365661621,0.6618409752845764,-0.7496442198753357,-4.512768745422363,1
15,15,0.005231266375631094,1.3279203176498413,0.5209883451461792,-0.8535637855529785,-3.505269765853882,2
16,16,0.0898466408252716,1.692307472229004,0.3896566331386566,-0.9209601879119873,-2.9549946784973145,0
17,17,0.15134689211845398,1.2300050258636475,0.3225911259651184,-0.9465383887290955,-1.4358608722686768,0
18,18,0.19088903069496155,0.7908427119255066,0.32358309626579285,-0.9461997747421265,0.020963381975889206,0
19,19,0.2087368369102478,0.35695600509643555,0.39239177107810974,-0.9197981953620911,1.4743318557739258,1
20,20,0.2251301258802414,0.3278658390045166,0.5077369213104248,-0.8615121841430664,2.586507558822632,1
21,21,0.2392670065164566,0.2827375829219818,0.6559459567070007,-0.7548078298568726,3.657586097717285,1
22,22,0.2502753436565399,0.22016675770282745,0.8121079206466675,-0.5835072994232178,4.646407127380371,1
23,23,0.2577561140060425,0.14961525797843933,0.9395691156387329,-0.34235936403274536,5.472278594970703,1
