,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,0.023481812328100204,0.4696362316608429,0.9984073042869568,-0.056416694074869156,-1.128933310508728,2
2,2,0.07021599262952805,0.9346835613250732,0.9863570332527161,-0.16462001204490662,-2.1785216331481934,2
3,3,0.1396208554506302,1.3880972862243652,0.9497546553611755,-0.3129953444004059,-3.059448719024658,0
4,4,0.18435625731945038,0.8947080373764038,0.9224030375480652,-0.3862287700176239,-1.5638878345489502,0
5,5,0.20469826459884644,0.406840056180954,0.9218876957893372,-0.3874572217464447,-0.026643481105566025,0
6,6,0.20079098641872406,-0.0781455934047699,0.9484083652496338,-0.31705141067504883,1.505057692527771,0
7,7,0.1725510209798813,-0.5647992491722107,0.9850389361381531,-0.1723318099975586,2.9884493350982666,0
8,8,0.12007290124893188,-1.0495624542236328,0.9990417957305908,0.04376688599586487,4.339545726776123,0
9,9,0.04440899193286896,-1.5132781267166138,0.9511492252349854,0.30873146653175354,5.40156364440918,1
10,10,-0.028804898262023926,-1.4642778635025024,0.8471856117248535,0.5312970280647278,4.925435543060303,2
11,11,-0.07597388327121735,-0.9433797001838684,0.7504632472991943,0.6609121561050415,3.2380552291870117,2
12,12,-0.09837871044874191,-0.4480966031551361,0.6964982748031616,0.7175584435462952,1.5651384592056274,1
13,13,-0.11882293969392776,-0.4088846445083618,0.6726934909820557,0.7399212718009949,0.653255820274353,0
14,14,-0.15923000872135162,-0.8081414699554443,0.6567715406417847,0.7540895938873291,0.4262706935405731,2
15,15,-0.17630302906036377,-0.34146031737327576,0.7008017897605896,0.7133560180664062,-1.1998281478881836,1
16,16,-0.19151924550533295,-0.304324209690094,0.7718234658241272,0.6358368396759033,-2.103663444519043,0
17,17,-0.22675937414169312,-0.7048025131225586,0.8345021605491638,0.5510046482086182,-2.1104931831359863,2
18,18,-0.23755709826946259,-0.2159544676542282,0.9224103689193726,0.3862112760543823,-3.7409403324127197,1
19,19,-0.2462487816810608,-0.17383357882499695,0.9834781289100647,0.1810268610715866,-4.2898030281066895,2
20,20,-0.23040488362312317,0.31687793135643005,0.9948897957801819,-0.10096706449985504,-5.663397312164307,0
21,21,-0.2388801872730255,-0.16950611770153046,0.9491741061210632,-0.31475144624710083,-4.381107330322266,0
22,22,-0.27250462770462036,-0.672488808631897,0.894578754901886,-0.4469102919101715,-2.8622748851776123,2
23,23,-0.2853122353553772,-0.2561522126197815,0.8110597133636475,-0.5849633812904358,-3.23052716255188,2
24,24,-0.27834978699684143,0.1392492651939392,0.7035516500473022,-0.7106441259384155,-3.311567544937134,2
25,25,-0.2523982524871826,0.5190305709838867,0.5847676396369934,-0.8112008571624756,-3.115788221359253,2
26,26,-0.20778031647205353,0.8923588395118713,0.47097721695899963,-0.882145345211029,-2.6839070320129395,2
27,27,-0.1443907916545868,1.2677905559539795,0.37738150358200073,-0.9260578751564026,-2.0686228275299072,2
28,28,-0.06188219040632248,1.6501719951629639,0.3153236508369446,-0.9489842057228088,-1.3233880996704102,0
29,29,-0.0012586836237460375,1.2124701738357544,0.321368932723999,-0.946954071521759,0.1275414377450943,1
30,30,0.05837631598114967,1.1927000284194946,0.3803304433822632,-0.9248506426811218,1.2595762014389038,0
31,31,0.09585043042898178,0.749482274055481,0.50374436378479,-0.8638527393341064,2.7554855346679688,0
32,32,0.109847292304039,0.2799372375011444,0.6780226826667786,-0.7350409626960754,4.342827796936035,1
33,33,0.12014839798212051,0.20602206885814667,0.8476693034172058,-0.5305249094963074,5.330147743225098,1
34,34,0.12660673260688782,0.12916679680347443,0.968015730381012,-0.2508895695209503,6.112411975860596,0
35,35,0.10746956616640091,-0.38274329900741577,0.9920252561569214,0.1260390728712082,7.599485874176025,1
36,36,0.0899239182472229,-0.3509129583835602,0.8799106478691101,0.47513920068740845,7.374940395355225,0
37,37,0.05505203455686569,-0.6974377036094666,0.6429136395454407,0.7659386992454529,7.547557830810547,1
38,38,0.028100574389100075,-0.5390291810035706,0.3693629503250122,0.9292852282524109,6.399456024169922,0
39,39,-0.01326629426330328,-0.827337384223938,0.10017918050289154,0.9949694275856018,5.559517860412598,2
40,40,-0.029691146686673164,-0.328497052192688,-0.1127125695347786,0.9936276078224182,4.266002178192139,1
41,41,-0.04401766508817673,-0.28653034567832947,-0.2650260925292969,0.9642412662506104,3.1055679321289062,2
42,42,-0.03728793188929558,0.13459466397762299,-0.37098219990730286,0.9286399483680725,2.2367100715637207,2
43,43,-0.010245980694890022,0.5408390164375305,-0.43969398736953735,0.8981476426124573,1.5038286447525024,1
44,44,0.015783194452524185,0.5205835103988647,-0.45859965682029724,0.8886429667472839,0.42321592569351196,1
45,45,0.04049468785524368,0.49422988295555115,-0.42930868268013,0.9031578302383423,-0.653830885887146,0
46,46,0.043067559599876404,0.05145743116736412,-0.3287060558795929,0.944432258605957,-2.1758806705474854,0
47,47,0.02453794702887535,-0.37059223651885986,-0.15317009389400482,0.9881998300552368,-3.623154878616333,1
48,48,0.00728797959163785,-0.3449993431568146,0.08507837355136871,0.996374249458313,-4.779135704040527,0
49,49,-0.02703893557190895,-0.6865382790565491,0.37036120891571045,0.9288878440856934,-5.884329795837402,2
50,50,-0.03501233831048012,-0.15946806967258453,0.6829907894134521,0.7304269671440125,-7.449031829833984,0
51,51,-0.05717485398054123,-0.4432503283023834,0.9103279113769531,0.41388779878616333,-7.844523906707764,2
52,52,-0.05121937394142151,0.1191096156835556,0.9986771941184998,-0.051418401300907135,-9.56323528289795,1
53,53,-0.046185944229364395,0.10066858679056168,0.8656458258628845,-0.5006568431854248,-9.458325386047363,2
54,54,-0.026791390031576157,0.38789108395576477,0.5422902703285217,-0.8401911854743958,-9.46556568145752,2
55,55,0.0017025481211021543,0.5698787569999695,0.1371297985315323,-0.990553081035614,-8.711947441101074,0
56,56,-0.0009316457435488701,-0.05268387496471405,-0.22735834121704102,-0.973811149597168,-7.338547229766846,1
57,57,-0.010015490464866161,-0.18167689442634583,-0.5161884427070618,-0.8564750552177429,-6.260611534118652,1
58,58,-0.022352539002895355,-0.24674095213413239,-0.7235690355300903,-0.6902520060539246,-5.331287384033203,1
59,59,-0.03583189472556114,-0.26958709955215454,-0.8607844114303589,-0.5089697241783142,-4.556996822357178,1
60,60,-0.04934760928153992,-0.2703142762184143,-0.9440565705299377,-0.32978355884552,-3.9582631587982178,1
61,61,-0.06252995878458023,-0.2636469900608063,-0.9874866604804993,-0.15770258009433746,-3.5542123317718506,1
