,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,-0.023481812328100204,-0.4696362316608429,0.9984073042869568,0.056416694074869156,1.128933310508728,0
2,2,-0.07021599262952805,-0.9346835613250732,0.9863570332527161,0.16462001204490662,2.1785216331481934,0
3,3,-0.1396208554506302,-1.3880972862243652,0.9497546553611755,0.3129953444004059,3.059448719024658,2
4,4,-0.18435625731945038,-0.8947080373764038,0.9224030375480652,0.3862287700176239,1.5638878345489502,2
5,5,-0.20469826459884644,-0.406840056180954,0.9218876957893372,0.3874572217464447,0.026643481105566025,1
6,6,-0.22375567257404327,-0.3811480402946472,0.9310522079467773,0.36488598585128784,-0.48722803592681885,1
7,7,-0.24157501757144928,-0.35638701915740967,0.947694718837738,0.31917819380760193,-0.9729632139205933,2
8,8,-0.23512399196624756,0.12902046740055084,0.9796466827392578,0.20072971284389496,-2.4551892280578613,2
9,9,-0.2044258415699005,0.6139631271362305,0.9999458193778992,0.010406797751784325,-3.8339149951934814,2
10,10,-0.15018412470817566,1.084834337234497,0.9716947674751282,-0.236239954829216,-4.978028297424316,2
11,11,-0.07439833134412766,1.5157158374786377,0.8659305572509766,-0.500164270401001,-5.705881118774414,1
12,12,-0.0025959929917007685,1.4360467195510864,0.7170064449310303,-0.6970664858818054,-4.950191020965576,1
13,13,0.06500966101884842,1.3521130084991455,0.564910888671875,-0.8251519203186035,-3.9834606647491455,0
14,14,0.10790092498064041,0.8578253388404846,0.4647650420665741,-0.8854340314865112,-2.3391201496124268,0
15,15,0.12775097787380219,0.39700114727020264,0.42988547682762146,-0.9028834104537964,-0.7800663709640503,0
16,16,0.12532958388328552,-0.04842779040336609,0.4632127285003662,-0.8862470984458923,0.7450188398361206,2
17,17,0.14249594509601593,0.34332725405693054,0.5221035480499268,-0.8528821468353271,1.3539716005325317,1
18,18,0.1579660326242447,0.30940163135528564,0.6205422878265381,-0.7841730117797852,2.4023711681365967,1
19,19,0.17115142941474915,0.26370805501937866,0.744109034538269,-0.6680582165718079,3.395322799682617,2
20,20,0.20350593328475952,0.6470901370048523,0.8489899039268494,-0.5284090638160706,3.49741268157959,1
21,21,0.2333093285560608,0.5960677862167358,0.9409095048904419,-0.33865806460380554,4.224704742431641,1
22,22,0.2610338032245636,0.5544896125793457,0.9940016865730286,-0.10936450213193893,4.718132495880127,0
23,23,0.2645403742790222,0.07013162970542908,0.9818834066390991,0.18948598206043243,6.004446506500244,0
