,timestep,x,x_dot,costheta,sintheta,theta_dot,action,reward
0,0,0.0,0.0,1.0,0.0,0.0,0,0.0
1,1,0.01121198944747448,0.4481273591518402,0.9996324777603149,-0.027108315378427505,-1.0781662464141846,2,-0.00013052282120614973
2,2,0.044734880328178406,0.8914968967437744,0.9943313002586365,-0.10632644593715668,-2.0786783695220947,2,-0.0021686614100693896
3,3,0.10016746819019318,1.3231500387191772,0.9731482267379761,-0.23017941415309906,-2.9160256385803223,0,-0.011657911299350367
4,4,0.15463067591190338,0.855604887008667,0.941872239112854,-0.3359712064266205,-1.4844603538513184,0,-0.030712739904175737
5,5,0.1857711672782898,0.39034661650657654,0.9287121295928955,-0.3708015978336334,-0.001320668961852789,1,-0.050633369101514364
6,6,0.20466956496238708,0.365648478269577,0.9332100749015808,-0.35933127999305725,0.49178430438041687,0,-0.07132911353710407
7,7,0.2113156020641327,-0.10022922605276108,0.9535076022148132,-0.30136898159980774,1.9584789276123047,0,-0.0883895122785213
8,8,0.19462040066719055,-0.5672898888587952,0.9850794672966003,-0.17209996283054352,3.3479039669036865,1,-0.08723249401770403
9,9,0.16594208776950836,-0.5767952799797058,0.9999991059303284,-0.0013553580502048135,3.4750540256500244,0,-0.06884147616855096
10,10,0.12607704102993011,-1.0130447149276733,0.9805985689163208,0.1960267275571823,4.417217254638672,0,-0.030037831706001647
11,11,0.06524825096130371,-1.4130780696868896,0.9073300361633301,0.4204190671443939,4.974180221557617,0,0.035691641631267784
12,12,-0.01453249529004097,-1.771931767463684,0.7730549573898315,0.6343390345573425,5.080737113952637,2,0.11294454132164258
13,13,-0.09079393744468689,-1.2845168113708496,0.6224129796028137,0.7826890349388123,3.402773380279541,2,0.16818466645479785
14,14,-0.1435467153787613,-0.8303132653236389,0.515959620475769,0.8566129207611084,1.7965587377548218,2,0.1905060529895973
15,15,-0.17416542768478394,-0.39640507102012634,0.4717694818973541,0.8817219138145447,0.2418689727783203,2,0.1882812711685505
16,16,-0.18323436379432678,0.034679871052503586,0.4949833154678345,0.8689025044441223,-1.3053728342056274,2,0.16857126261286687
17,17,-0.17044635117053986,0.4807661175727844,0.5830579400062561,0.8124305605888367,-2.8914437294006348,1,0.13584113865395037
18,18,-0.14501173794269562,0.5389831066131592,0.71205735206604,0.7021213173866272,-3.8909108638763428,0,0.09140032007169857
19,19,-0.12702098488807678,0.1775236874818802,0.8360099196434021,0.5487143993377686,-3.9563372135162354,2,0.04165922543500544
20,20,-0.10583542287349701,0.6714587807655334,0.9419392943382263,0.3357832133769989,-5.561690807342529,0,0.0010275089270974612
21,21,-0.08238357305526733,0.25825873017311096,0.9967442750930786,0.08062762022018433,-4.827470779418945,2,-0.015339779089325403
22,22,-0.05828618258237839,0.6978511810302734,0.9824444651603699,-0.18655534088611603,-5.832904815673828,1,0.0002845757800153739
23,23,-0.024559343233704567,0.6454902291297913,0.8923411965370178,-0.45136144757270813,-5.328612804412842,1,0.05232148811944556
24,24,0.005934087559580803,0.57329922914505,0.7548267245292664,-0.6559242606163025,-4.517476558685303,2,0.12249860311967138
25,25,0.043179139494895935,0.9145835638046265,0.593963623046875,-0.8044918775558472,-4.204017162322998,1,0.19835707897616042
26,26,0.08728807419538498,0.8535293340682983,0.4376283586025238,-0.8991559743881226,-3.1065163612365723,0,0.26213779743459376
27,27,0.11897817254066467,0.41862955689430237,0.3292973041534424,-0.9442262649536133,-1.603959321975708,0,0.299961841126573
28,28,0.12946376204490662,0.002502923831343651,0.2874335050582886,-0.957800567150116,-0.16223576664924622,0,0.314381076338213
29,29,0.11926000565290451,-0.41172677278518677,0.31383606791496277,-0.9494771957397461,1.2731901407241821,1,0.3075245894683045
30,30,0.09797737002372742,-0.4421035051345825,0.39997658133506775,-0.9165253639221191,2.413987636566162,0,0.2760128025489849
31,31,0.06467397511005402,-0.8960513472557068,0.5404180884361267,-0.8413966298103333,3.98164701461792,2,0.21933414117338365
32,32,0.028338124975562096,-0.5564835667610168,0.704434871673584,-0.7097685933113098,4.395884037017822,2,0.14577493375805725
33,33,0.009264564141631126,-0.20262572169303894,0.8440991640090942,-0.5361871123313904,4.472494125366211,1,0.07773584783987846
34,34,-0.002369795460253954,-0.2600339651107788,0.9476128816604614,-0.31942111253738403,5.112669944763184,1,0.026179527195881888
