,timestep,x,x_dot,costheta,sintheta,theta_dot,action,reward
0,0,0.0,0.0,1.0,0.0,0.0,0,0.0
1,1,-0.01121198944747448,-0.4481273591518402,0.9996324777603149,0.027108315378427505,1.0781662464141846,0,-0.00013052282120614973
2,2,-0.044734880328178406,-0.8914968967437744,0.9943313002586365,0.10632644593715668,2.0786783695220947,2,-0.0021686614100693896
3,3,-0.0778462290763855,-0.4325384497642517,0.9840527176856995,0.17787696421146393,0.8000839948654175,2,-0.0071764572606432386
4,4,-0.08797352761030197,0.02746322937309742,0.9827806949615479,0.18477579951286316,-0.5206473469734192,0,-0.010738703538666836
5,5,-0.09744223207235336,-0.40631163120269775,0.9837754964828491,0.17940406501293182,0.303605318069458,2,-0.015625208922735022
6,6,-0.10626716911792755,0.05325990170240402,0.9867845177650452,0.1620379090309143,-1.0056027173995972,2,-0.021624044116002494
7,7,-0.09214100986719131,0.5111865401268005,0.9967437386512756,0.08063417673110962,-2.2600183486938477,1,-0.01959679610742914
8,8,-0.06648631393909454,0.5132945775985718,0.99942946434021,-0.03377562761306763,-2.293243885040283,2,-0.01076579541936447
9,9,-0.029795119538903236,0.9515552520751953,0.9850927591323853,-0.17202410101890564,-3.2340853214263916,0,0.005234256531590496
10,10,0.006126563064754009,0.48504698276519775,0.9552079439163208,-0.2959354519844055,-1.8484340906143188,0,0.02230219231090881
11,11,0.018732687458395958,0.01955912820994854,0.9371157884597778,-0.3490186333656311,-0.3888697922229767,1,0.030564822465226668
12,12,0.01911245658993721,-0.004408161621540785,0.9344500303268433,-0.3560943007469177,0.08789295703172684,2,0.031861770415136034
13,13,0.029300516471266747,0.4117620885372162,0.9313499927520752,-0.36412519216537476,-0.42973005771636963,0,0.03217869180708563
14,14,0.038271866738796234,-0.05305444449186325,0.9369412064552307,-0.3494870364665985,1.0550142526626587,0,0.02786755883519134
15,15,0.023956801742315292,-0.5199493765830994,0.9643682241439819,-0.2645636200904846,2.505189895629883,0,0.016381060316927123
16,16,-0.013710995204746723,-0.9856470823287964,0.9941379427909851,-0.1081194207072258,3.8435895442962646,1,0.002461064770424157
17,17,-0.06312384456396103,-0.9870116114616394,0.9963497519493103,0.08536478877067566,3.8605732917785645,2,-0.008136431721299495
18,18,-0.10090514272451401,-0.522874653339386,0.9697944521903992,0.243923619389534,2.547373056411743,2,-0.010351841496144348
19,19,-0.11538022011518478,-0.0564107783138752,0.9433398246765137,0.3318283259868622,1.114148497581482,1,-0.004951385342014503
20,20,-0.117588110268116,-0.03165898844599724,0.9278454780578613,0.3729648292064667,0.6357274651527405,2,0.0015098490476400592
21,21,-0.10755205154418945,0.43315932154655457,0.9299184083938599,0.3677659034729004,-0.859098494052887,0,0.0061221924620289275
22,22,-0.09629081189632416,0.016698559746146202,0.940519392490387,0.33973997831344604,-0.33079421520233154,0,0.0065605012849146785
23,23,-0.10591461509466171,-0.4017026126384735,0.9414122700691223,0.3372580409049988,0.22605112195014954,2,0.0012491111274093789
24,24,-0.11438955366611481,0.06288398802280426,0.9496307969093323,0.3133709728717804,-1.233768105506897,2,-0.0075278181460432594
25,25,-0.09959802776575089,0.5289138555526733,0.9755966067314148,0.21957050263881683,-2.647554636001587,2,-0.012597737129607791
26,26,-0.06155480816960335,0.9910928010940552,0.9984233975410461,0.0561317577958107,-3.9287121295928955,0,-0.008684171225330386
27,27,-0.02322574518620968,0.5392433404922485,0.9936366677284241,-0.11263266950845718,-2.793173313140869,0,0.001833064465266071
28,28,-0.007785268127918243,0.07777347415685654,0.9758315086364746,-0.21852417290210724,-1.4849261045455933,0,0.01193270617193093
29,29,-0.015463542193174362,-0.38486602902412415,0.9663437604904175,-0.25725433230400085,-0.1043974906206131,2,0.016230330635686997
30,30,-0.024062881246209145,0.040452562272548676,0.9603423476219177,-0.2788236141204834,-0.7848159074783325,2,0.01838127792860598
31,31,-0.01149615366011858,0.46110257506370544,0.9435701370239258,-0.3311727046966553,-1.3984301090240479,2,0.027884516597860374
32,32,0.021904660388827324,0.8732209801673889,0.9129299521446228,-0.40811628103256226,-1.8910378217697144,0,0.04233549017582092
33,33,0.053889308124780655,0.4069666266441345,0.8886043429374695,-0.45867452025413513,-0.3498532474040985,0,0.048437686092572194
34,34,0.06262822449207306,-0.05774586275219917,0.8981419205665588,-0.43970566987991333,1.1979131698608398,1,0.04112330179340361
35,35,0.058998286724090576,-0.08715751022100449,0.9282029867172241,-0.3720741868019104,1.749488115310669,1,0.027196510018256882
36,36,0.053964655846357346,-0.11339271068572998,0.9604971408843994,-0.2782898545265198,2.199571371078491,1,0.01247096731510484
37,37,0.047770313918590546,-0.13294361531734467,0.9866459369659424,-0.16287966072559357,2.510469913482666,1,0.0009720213158750692
38,38,0.040842872112989426,-0.14219547808170319,0.9994282722473145,-0.03381069749593735,2.650836944580078,1,-0.0038844776063874306
39,39,0.033757708966732025,-0.13912802934646606,0.9951670169830322,0.09819678962230682,2.6047587394714355,2,-0.00043246558528398874
40,40,0.0382852628827095,0.32085976004600525,0.9806777834892273,0.19562989473342896,1.3189057111740112,0,0.005996697971545235
41,41,0.04362419992685318,-0.1055564358830452,0.9605967998504639,0.2779456377029419,2.047351598739624,0,0.014943921851950549
42,42,0.027948718518018723,-0.5188770890235901,0.9215685129165649,0.38821569085121155,2.5998575687408447,1,0.0372629048062843
