,timestep,x,x_dot,costheta,sintheta,theta_dot,action,reward
0,0,0.0,0.0,1.0,0.0,0.0,0,0.0
1,1,0.01121198944747448,0.4481273591518402,0.9996324777603149,-0.027108315378427505,-1.0781662464141846,2,-0.00013052282120614973
2,2,0.044734880328178406,0.8914968967437744,0.9943313002586365,-0.10632644593715668,-2.0786783695220947,2,-0.0021686614100693896
3,3,0.10016746819019318,1.3231500387191772,0.9731482267379761,-0.23017941415309906,-2.9160256385803223,1,-0.011657911299350367
4,4,0.16568167507648468,1.295967698097229,0.9329214096069336,-0.3600800931453705,-2.49889874458313,0,-0.035086740409484396
5,5,0.21874581277370453,0.8275705575942993,0.8980932831764221,-0.4398050308227539,-0.975231409072876,0,-0.06867095839322401
6,6,0.24850554764270782,0.3629770278930664,0.8935770392417908,-0.4489098787307739,0.5692979693412781,2,-0.10117604104569894
7,7,0.2768409848213196,0.7707990407943726,0.9021235108375549,-0.4314779043197632,0.20162595808506012,0,-0.14266409119459944
8,8,0.3037477135658264,0.3048555254936218,0.9219005703926086,-0.38742658495903015,1.7264381647109985,0,-0.19160694953770085
9,9,0.30724793672561646,-0.16543489694595337,0.962620735168457,-0.2708528935909271,3.2019946575164795,0,-0.2173136172745498
10,10,0.28724268078804016,-0.6328109502792358,0.9968019127845764,-0.07991242408752441,4.533206462860107,0,-0.20467183334222278
11,11,0.24439939856529236,-1.0740052461624146,0.9849290251731873,0.1729588359594345,5.550962924957275,0,-0.14179219424389186
12,12,0.18074510991573334,-1.4619276523590088,0.8930312991142273,0.4499945342540741,6.0729827880859375,2,-0.028187643755972797
13,13,0.12038249522447586,-0.9563452005386353,0.7462182641029358,0.6657013893127441,4.38895320892334,1,0.09066100590368212
14,14,0.07426225394010544,-0.8906756639480591,0.6028702855110168,0.7978392243385315,3.403043031692505,1,0.18477765721459366
15,15,0.031041759997606277,-0.841037392616272,0.4824012517929077,0.8759503364562988,2.3357250690460205,2,0.2563903926279576
16,16,-0.00010880419722525403,-0.4080338478088379,0.41247615218162537,0.9109684228897095,0.801903247833252,2,0.2937619014521129
17,17,-0.009919313713908195,0.01551805716007948,0.410268098115921,0.9119649529457092,-0.704724133014679,1,0.2946199713931211
18,18,-0.00843770895153284,0.04532983899116516,0.4668048918247223,0.8843603134155273,-1.8092468976974487,0,0.26641956767570757
19,19,-0.015297092497348785,-0.31906452775001526,0.5572081208229065,0.8303728699684143,-2.381279945373535,2,0.22081092663496768
20,20,-0.019733108580112457,0.14706197381019592,0.6821262836456299,0.7312343716621399,-4.016838073730469,0,0.1579633644095198
21,21,-0.021191490814089775,-0.20832324028015137,0.8170138597488403,0.5766180157661438,-4.149437427520752,1,0.0903703731651906
22,22,-0.030093980953097343,-0.14942985773086548,0.9254341125488281,0.37890860438346863,-4.8489909172058105,1,0.035018833554093146
23,23,-0.03647954761981964,-0.11119277775287628,0.9909400343894958,0.13430504500865936,-5.247377872467041,1,0.00120308917221023
24,24,-0.041854314506053925,-0.11078014224767685,0.9916275143623352,-0.12913118302822113,-5.251492977142334,1,-0.00019321897856155665
25,25,-0.04820217192173004,-0.14839676022529602,0.9272522330284119,-0.3744373321533203,-4.860241889953613,2,0.030565267139804342
26,26,-0.046274688094854355,0.21889923512935638,0.8058369159698486,-0.5921375155448914,-5.0611090660095215,0,0.09172816400287685
27,27,-0.04768121987581253,-0.2697312533855438,0.6640142798423767,-0.747719943523407,-3.3824920654296875,2,0.16230912704413658
28,28,-0.05229530483484268,0.08499958366155624,0.5370652079582214,-0.8435407280921936,-2.94875431060791,2,0.2246304041401479
29,29,-0.03912995383143425,0.44265469908714294,0.42103734612464905,-0.9070432782173157,-2.317626476287842,1,0.2856534407942733
30,30,-0.017824236303567886,0.4119199216365814,0.3400008976459503,-0.9404250979423523,-1.1857949495315552,0,0.32920529300526064
31,31,-0.007663533091545105,-0.004599452018737793,0.3184298872947693,-0.9479464292526245,0.26911282539367676,0,0.3406382310578438
32,32,-0.018336879089474678,-0.4242856800556183,0.36534059047698975,-0.9308739304542542,1.7341681718826294,2,0.31648909667177666
33,33,-0.03043206036090851,-0.06081810221076012,0.46117261052131653,-0.8873104453086853,2.457068920135498,2,0.26709842422511254
