,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,-0.023481812328100204,-0.4696362316608429,0.9984073042869568,0.056416694074869156,1.128933310508728,2
2,2,-0.023274777457118034,0.004140704404562712,0.9986109733581543,0.0526886060833931,-0.07467298954725266,2
3,3,0.0005977408145554364,0.4774503707885742,0.9999402165412903,-0.010936413891613483,-1.2729929685592651,2
4,4,0.04790867120027542,0.9462186098098755,0.9915255308151245,-0.12991215288639069,-2.3868749141693115,1
5,5,0.09463195502758026,0.9344657063484192,0.9712039828300476,-0.2382495403289795,-2.2056541442871094,1
6,6,0.14033226668834686,0.9140061140060425,0.9446044564247131,-0.32821086049079895,-1.8769162893295288,0
7,7,0.1616247296333313,0.42584913969039917,0.9381741285324097,-0.34616371989250183,-0.38140052556991577,0
8,8,0.1586691290140152,-0.059111930429935455,0.9560863375663757,-0.2930852472782135,1.1205341815948486,0
9,9,0.1314564347267151,-0.5442537665367126,0.985855221748352,-0.16759900748729706,2.581169366836548,0
10,10,0.08008196204900742,-1.0274895429611206,0.9996134042739868,0.02780347503721714,3.924015760421753,0
11,11,0.005397362634539604,-1.4936920404434204,0.9615017175674438,0.27479901909828186,5.011472225189209,1
12,12,-0.0672619417309761,-1.45318603515625,0.873685359954834,0.4864914119243622,4.593774795532227,1
13,13,-0.13686521351337433,-1.392065405845642,0.7631301283836365,0.6462448239326477,3.8916797637939453,2
14,14,-0.18122753500938416,-0.8872464299201965,0.6874476075172424,0.726233959197998,2.203486442565918,2
15,15,-0.20161853730678558,-0.40782007575035095,0.6670413613319397,0.7450206875801086,0.5547633171081543,1
16,16,-0.22028952836990356,-0.3734199106693268,0.6810393929481506,0.7322467565536499,-0.3790139853954315,1
17,17,-0.23724804818630219,-0.33917027711868286,0.7271170020103455,0.6865135431289673,-1.298637866973877,1
18,18,-0.2523234784603119,-0.3015086352825165,0.7973052859306335,0.6035763025283813,-2.1740849018096924,2
19,19,-0.24303387105464935,0.18579214811325073,0.897386372089386,0.4412456154823303,-3.819854736328125,2
20,20,-0.20853812992572784,0.6899147629737854,0.982825517654419,0.1845371425151825,-5.427707195281982,2
21,21,-0.1491725891828537,1.1873106956481934,0.9879462718963623,-0.15479733049869537,-6.820464134216309,2
22,22,-0.06808902323246002,1.6216713190078735,0.8582761287689209,-0.5131881237030029,-7.669458866119385,1
23,23,0.006906359922140837,1.4999076128005981,0.637500524520874,-0.7704499363899231,-6.813027381896973,1
24,24,0.07512050122022629,1.3642828464508057,0.39532405138015747,-0.9185417294502258,-5.696581840515137,0
25,25,0.11717789620161057,0.8411478400230408,0.19926808774471283,-0.9799450039863586,-4.116192817687988,0
26,26,0.13581836223602295,0.3728094696998596,0.06375843286514282,-0.9979653358459473,-2.736185312271118,1
27,27,0.15324120223522186,0.3484569191932678,-0.013974452391266823,-0.9999023675918579,-1.5555323362350464,1
28,28,0.17038051784038544,0.3427863121032715,-0.03279492259025574,-0.9994621276855469,-0.3765179216861725,1
29,29,0.18760544061660767,0.34449830651283264,0.0073142703622579575,-0.9999732375144958,0.8023027777671814,1
30,30,0.2047196477651596,0.342284232378006,0.10619522631168365,-0.9943453073501587,1.9816302061080933,0
31,31,0.2005162090063095,-0.08406876027584076,0.2662994861602783,-0.9638903141021729,3.263119697570801,0
32,32,0.17346946895122528,-0.540934681892395,0.4830787479877472,-0.875576913356781,4.692314624786377,0
33,33,0.12127051502466202,-1.0439790487289429,0.7308868765830994,-0.6824986338615417,6.309058666229248,2
34,34,0.08534413576126099,-0.7185276746749878,0.9114223718643188,-0.41147205233573914,6.542144775390625,2
35,35,0.06829382479190826,-0.34100621938705444,0.9935028553009033,-0.1138073205947876,6.200283050537109,0
36,36,0.026711061596870422,-0.8316552639007568,0.9660654067993164,0.2582975924015045,7.506279945373535,0
37,37,-0.03496447950601578,-1.2335108518600464,0.7850597500801086,0.6194199919700623,8.134882926940918,0
38,38,-0.1111064925789833,-1.5228402614593506,0.48404601216316223,0.8750425577163696,7.950400352478027,2
39,39,-0.1570492535829544,-0.9188553094863892,0.19326555728912354,0.981146514415741,6.215664863586426,2
40,40,-0.1766965687274933,-0.39294615387916565,-0.046206772327423096,0.998931884765625,4.814251899719238,2
41,41,-0.17292532324790955,0.07542485743761063,-0.22859477996826172,0.9735216498374939,3.6882152557373047,2
42,42,-0.14750273525714874,0.5084518194198608,-0.36118432879447937,0.9324944615364075,2.7780728340148926,1
43,43,-0.12218260020017624,0.5064026713371277,-0.43799474835395813,0.898977518081665,1.676584243774414,2
44,44,-0.07685922831296921,0.9064673781394958,-0.484024316072464,0.8750545382499695,1.0376189947128296,0
45,45,-0.05386366322636604,0.4599113464355469,-0.46138128638267517,0.8872019648551941,-0.5139272212982178,1
46,46,-0.03218168765306473,0.4336395561695099,-0.38949522376060486,0.9210284948348999,-1.5893601179122925,1
47,47,-0.011347987689077854,0.4166739881038666,-0.2624032199382782,0.9649583101272583,-2.691432237625122,0
48,48,-0.01097850315272808,0.0073896958492696285,-0.06109408289194107,0.9981319904327393,-4.087594032287598,1
49,49,-0.008540701121091843,0.04875604063272476,0.20043277740478516,0.9797074794769287,-5.258635997772217,1
50,50,-0.0017772306455299258,0.1352694034576416,0.5008538961410522,0.865531861782074,-6.455707550048828,1
51,51,0.01147808413952589,0.26510629057884216,0.7871802449226379,0.6167230010032654,-7.632767200469971,1
52,52,0.03172476962208748,0.40493372082710266,0.9728996753692627,0.23122768104076385,-8.62467098236084,1
53,53,0.05545394495129585,0.4745834767818451,0.9759687185287476,-0.2179107367992401,-9.06025218963623,1
54,54,0.07563582062721252,0.40363746881484985,0.7951664328575134,-0.606391191482544,-8.636820793151855,0
55,55,0.06519536674022675,-0.20880909264087677,0.549470841884613,-0.8355128765106201,-6.751025676727295,0
56,56,0.026593351736664772,-0.7720403075218201,0.3246515989303589,-0.945833683013916,-5.0217485427856445,1
57,57,-0.01628490537405014,-0.85756516456604,0.13822123408317566,-0.9904013872146606,-3.8395633697509766,2
58,58,-0.0411175861954689,-0.49665358662605286,-0.000908845744561404,-0.9999995827674866,-2.791480541229248,1
59,59,-0.06700441241264343,-0.5177364945411682,-0.08142893761396408,-0.9966791272163391,-1.612207055091858,2
60,60,-0.0725465789437294,-0.11084333807229996,-0.09921355545520782,-0.9950661659240723,-0.35715702176094055,1
61,61,-0.07778990268707275,-0.10486641526222229,-0.0584552064538002,-0.9982900619506836,0.8177699446678162,1
