,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,-0.023481812328100204,-0.4696362316608429,0.9984073042869568,0.056416694074869156,1.128933310508728,1
2,2,-0.046745382249355316,-0.4652714133262634,0.9940606951713562,0.10882692039012909,1.0519243478775024,2
3,3,-0.04615292698144913,0.011849076487123966,0.9951806664466858,0.09805856645107269,-0.2165297418832779,0
4,4,-0.06864941865205765,-0.4499298334121704,0.9906516671180725,0.13641588389873505,0.7725235819816589,1
5,5,-0.0906376838684082,-0.4397652745246887,0.9862181544303894,0.16545027494430542,0.587440013885498,2
6,6,-0.08863372355699539,0.04007916525006294,0.9916972517967224,0.128594771027565,-0.7452540397644043,0
7,7,-0.1095745712518692,-0.4188169538974762,0.9903821349143982,0.1383589804172516,0.1970483809709549,1
8,8,-0.1300121396780014,-0.40875133872032166,0.9903134107589722,0.13884997367858887,0.009915417991578579,2
9,9,-0.1265314221382141,0.06961435824632645,0.9972135424613953,0.07460008561611176,-1.2926119565963745,1
10,10,-0.1227579414844513,0.07546953856945038,0.999987781047821,0.004938178695738316,-1.3946250677108765,1
11,11,-0.11896480619907379,0.07586267590522766,0.997879683971405,-0.06508544832468033,-1.4013937711715698,0
12,12,-0.13889718055725098,-0.39864739775657654,0.9972297549247742,-0.07438305020332336,-0.1864064782857895,1
13,13,-0.15910249948501587,-0.4041062891483307,0.9969022274017334,-0.07865045219659805,-0.08559910207986832,2
14,14,-0.1561359167098999,0.059331703931093216,0.9910483360290527,-0.13350336253643036,-1.1034276485443115,2
15,15,-0.1302606463432312,0.5175052881240845,0.9723328351974487,-0.23359987139701843,-2.037503957748413,2
16,16,-0.08207272738218307,0.9637583494186401,0.9301294088363647,-0.36723196506500244,-2.8050594329833984,1
17,17,-0.03555778041481972,0.930298924446106,0.8819139003753662,-0.47141051292419434,-2.297163963317871,0
18,18,-0.013622174970805645,0.43871212005615234,0.8649013042449951,-0.501941978931427,-0.699063241481781,2
19,19,0.029364993795752525,0.8597433567047119,0.839210569858551,-0.5438065528869629,-0.9824747443199158,0
20,20,0.048182424157857895,0.376348614692688,0.8560251593589783,-0.5169341564178467,0.6340154409408569,0
21,21,0.04282732307910919,-0.10710202157497406,0.9084054231643677,-0.4180904030799866,2.2384681701660156,0
22,22,0.012910990044474602,-0.5983266830444336,0.971068263053894,-0.23880210518836975,3.804201602935791,0
23,23,-0.04166804626584053,-1.0915807485580444,0.9997851848602295,0.020727839320898056,5.237227916717529,0
24,24,-0.11956249922513962,-1.5578889846801758,0.9436175227165222,0.3310377299785614,6.333475589752197,1
25,25,-0.19428884983062744,-1.4945268630981445,0.809573769569397,0.5870181322097778,5.799351215362549,1
26,26,-0.26442500948905945,-1.4027231931686401,0.6419242024421692,0.7667680978775024,4.928410530090332,0
27,27,-0.35180675983428955,-1.747634768486023,0.4521607756614685,0.8919364213943481,4.5563740730285645,2
28,28,-0.36000001430511475,-1.249954104423523,0.3155239224433899,0.9489176273345947,2.9635541439056396,1
