,reward,episodeLength,eps
187,-400.64413871127834,11,0.9937666666666667
188,-401.8880888933736,18,0.9937333333333334
189,-401.54020871935296,8,0.9937
190,-400.9992108480737,7,0.9936666666666667
191,-402.4162824909895,14,0.9936333333333334
192,-401.83205146779875,17,0.9936
193,-401.86294711867134,10,0.9935666666666667
194,-400.97353390091865,7,0.9935333333333334
195,-400.48823207885994,13,0.9935
196,-400.6371030806465,13,0.9934666666666667
197,-404.162778567598,19,0.9934333333333333
198,-401.3788635887436,16,0.9934
199,-400.85555072529047,6,0.9933666666666666
200,-401.9190330450473,11,0.9933333333333333
201,-401.3790397764413,8,0.9933
202,-401.39119312432877,10,0.9932666666666666
203,-401.91326531906117,16,0.9932333333333333
204,-402.81232296756264,11,0.9932
205,-402.8201374441865,13,0.9931666666666666
206,-401.1099931206906,12,0.9931333333333333
207,-400.0297573058619,25,0.9931
208,-401.3876620989834,9,0.9930666666666667
209,-400.9146224675243,8,0.9930333333333333
210,-402.1501012161277,26,0.993
211,-400.8961740162359,6,0.9929666666666667
212,-402.89085232366944,12,0.9929333333333333
213,-400.1806503526933,21,0.9929
214,-401.44839887052035,10,0.9928666666666667
215,-407.70689464099837,47,0.9928333333333333
216,-402.83587853755097,23,0.9928
217,-402.328430394299,33,0.9927666666666667
218,-399.73179602513324,19,0.9927333333333334
219,-402.5456176764162,11,0.9927
220,-401.96508369040544,21,0.9926666666666667
221,-402.26744381192384,12,0.9926333333333334
222,-402.5252284837714,18,0.9926
223,-401.8122178501505,37,0.9925666666666667
224,-400.8057296172201,11,0.9925333333333334
225,-401.8637665130709,14,0.9925
226,-402.06508154396454,22,0.9924666666666667
227,-401.84479871840676,15,0.9924333333333333
228,-401.72996007021203,9,0.9924
229,-401.4355981178114,11,0.9923666666666666
230,-401.2285090691438,9,0.9923333333333333
231,-400.86792276482663,7,0.9923
232,-401.6001268566854,10,0.9922666666666666
233,-403.02267246438623,17,0.9922333333333333
234,-401.69261110259225,12,0.9922
235,-402.2822625615031,19,0.9921666666666666
236,-402.3833068409966,28,0.9921333333333333
237,-401.0117853824685,7,0.9921
238,-402.04250559285356,27,0.9920666666666667
239,-404.80844992075083,44,0.9920333333333333
240,-401.28998686655484,21,0.992
241,-402.42751394271914,32,0.9919666666666667
242,-401.0202231426654,15,0.9919333333333333
243,-401.4498193269884,16,0.9919
244,-401.00115805138034,11,0.9918666666666667
245,-401.65093894662266,34,0.9918333333333333
246,-396.3413461472984,27,0.9918
247,-401.7153498486935,11,0.9917666666666667
248,-399.9479583146221,20,0.9917333333333334
249,-400.41276863551457,30,0.9917
250,-400.4337842894355,14,0.9916666666666667
251,-402.5526666324632,24,0.9916333333333334
252,-403.05911107701735,15,0.9916
253,-400.6155689997172,11,0.9915666666666667
254,-400.4535790240408,20,0.9915333333333334
255,-401.3622437115802,8,0.9915
256,-400.7609312352759,8,0.9914666666666667
257,-401.0138311964735,7,0.9914333333333334
258,-401.54020871935296,8,0.9914
259,-401.03498013929783,46,0.9913666666666666
260,-402.2700538369691,20,0.9913333333333333
261,-402.6365396470985,18,0.9913
262,-401.54878838667514,14,0.9912666666666666
263,-401.38595521575473,14,0.9912333333333333
264,-402.5497749441415,19,0.9912
265,-400.8243716553712,6,0.9911666666666666
266,-401.0362087225066,12,0.9911333333333333
267,-403.0366411150756,13,0.9911
268,-401.1834139099949,8,0.9910666666666667
269,-401.14336934245347,13,0.9910333333333333
270,-402.4928466156928,16,0.991
271,-401.4267051078629,14,0.9909666666666667
272,-401.72894990305866,22,0.9909333333333333
273,-402.54435656548026,27,0.9909
274,-400.8961740162359,6,0.9908666666666667
275,-401.05701984706076,7,0.9908333333333333
276,-405.24623550865107,27,0.9908
277,-401.06808444600375,7,0.9907666666666667
278,-401.69942085470586,16,0.9907333333333334
279,-400.86792276482663,6,0.9907
280,-400.85555072529047,7,0.9906666666666667
281,-400.8961740162359,6,0.9906333333333334
282,-395.0291918416533,53,0.9906
283,-401.2409049981013,11,0.9905666666666667
284,-401.3130107352248,12,0.9905333333333334
285,-399.8042685439416,28,0.9905
286,-404.3390073680921,39,0.9904666666666667
287,-401.52507014258185,16,0.9904333333333334
288,-401.1966624158729,35,0.9904
289,-400.47170029478883,20,0.9903666666666666
290,-400.7315229222866,32,0.9903333333333333
291,-401.5367654085515,10,0.9903
292,-402.09710565827515,21,0.9902666666666666
293,-401.4384339767668,34,0.9902333333333333
294,-401.3728736704437,22,0.9902
295,-399.5541371356672,20,0.9901666666666666
296,-401.33222205362705,8,0.9901333333333333
297,-400.76291779087734,18,0.9901
298,-402.04080635800085,16,0.9900666666666667
299,-399.87541149929524,21,0.9900333333333333
300,-402.1172850834111,33,0.99
301,-402.51190352983053,30,0.9899666666666667
302,-399.4009556964289,18,0.9899333333333333
303,-401.7877226751136,15,0.9899
304,-403.87850093691407,20,0.9898666666666667
305,-401.5471469034776,8,0.9898333333333333
306,-401.1447849326385,7,0.9898
307,-400.85305575471233,18,0.9897666666666667
308,-400.7284943363191,19,0.9897333333333334
309,-401.10410586109936,11,0.9897
310,-400.8373445099824,6,0.9896666666666667
311,-401.55919850744755,12,0.9896333333333334
312,-402.10137271863357,15,0.9896
313,-402.24288610229513,12,0.9895666666666667
314,-401.7211386982508,9,0.9895333333333334
315,-404.56110372180717,32,0.9895
316,-400.0475127800534,41,0.9894666666666667
317,-402.33222302354136,15,0.9894333333333334
318,-397.67530809976756,39,0.9894
319,-401.1000423272846,7,0.9893666666666666
320,-404.9959855284059,21,0.9893333333333333
321,-401.91487704245895,28,0.9893
322,-401.64841966876185,9,0.9892666666666666
323,-401.3926919014239,9,0.9892333333333333
324,-400.9348144411254,22,0.9892
325,-399.93641213786,18,0.9891666666666666
326,-401.1447849326385,8,0.9891333333333333
327,-400.9813311708989,14,0.9891
328,-400.9858776445218,7,0.9890666666666666
329,-402.1214115954915,10,0.9890333333333333
330,-400.7609312352759,6,0.989
331,-401.4123504794548,10,0.9889666666666667
332,-401.4807073065655,10,0.9889333333333333
333,-400.9956485547835,16,0.9889
334,-402.9762603541179,14,0.9888666666666667
335,-401.64209025011087,9,0.9888333333333333
336,-400.81490444599297,11,0.9888
337,-404.7055791155721,40,0.9887666666666667
338,-401.5069244554523,10,0.9887333333333334
339,-400.5154564724523,21,0.9887
340,-399.6623746817902,20,0.9886666666666667
341,-401.233242398511,10,0.9886333333333334
342,-401.2022500322177,7,0.9886
343,-400.68976422332014,11,0.9885666666666667
344,-401.4885131167837,22,0.9885333333333334
345,-401.20598194116667,8,0.9885
346,-400.99788776134744,13,0.9884666666666667
347,-401.5814015953391,11,0.9884333333333334
348,-403.2033421267017,14,0.9884
349,-401.08429309234765,16,0.9883666666666666
350,-404.51861588169163,21,0.9883333333333333
351,-401.4292100587465,11,0.9883
352,-401.1769012995164,7,0.9882666666666666
353,-401.3572918619107,9,0.9882333333333333
354,-400.7877890083057,14,0.9882
355,-403.7785436771955,24,0.9881666666666666
356,-401.6496574585415,17,0.9881333333333333
357,-400.2017207749634,23,0.9881
358,-405.6587840860941,23,0.9880666666666666
359,-402.57392455547574,19,0.9880333333333333
360,-404.5496248634922,15,0.988
361,-402.8116127733539,17,0.9879666666666667
362,-401.9735196459394,15,0.9879333333333333
363,-401.1769012995164,7,0.9879
364,-400.9042431706538,23,0.9878666666666667
365,-401.24217378275046,9,0.9878333333333333
366,-404.9767652599466,27,0.9878
367,-401.2114352442552,7,0.9877666666666667
368,-398.8014100750859,38,0.9877333333333334
369,-400.8965350756181,25,0.9877
370,-401.61685927168605,19,0.9876666666666667
371,-404.40315640158633,30,0.9876333333333334
372,-400.7661189946364,23,0.9876
373,-400.0168639933104,30,0.9875666666666667
374,-401.6284775666289,11,0.9875333333333334
375,-404.44165384106043,15,0.9875
376,-399.47043770953223,26,0.9874666666666667
377,-401.1241056334753,10,0.9874333333333334
378,-401.3546457320378,8,0.9874
379,-402.8390729978253,44,0.9873666666666666
380,-401.1485642075128,8,0.9873333333333333
381,-402.41684229726303,29,0.9873
382,-405.55164677283005,18,0.9872666666666666
383,-402.6849600038419,19,0.9872333333333333
384,-399.9746086500303,14,0.9872
385,-400.37789045363684,40,0.9871666666666666
386,-401.8537716128616,22,0.9871333333333333
387,-402.2252031078852,27,0.9871
388,-402.08836423888215,20,0.9870666666666666
389,-400.8243716553712,6,0.9870333333333333
390,-402.4522209258661,10,0.987
391,-402.9964092287367,13,0.9869666666666667
392,-401.24111292847704,26,0.9869333333333333
393,-401.55461351842087,8,0.9869
394,-400.5624929562804,20,0.9868666666666667
395,-401.1997788024424,13,0.9868333333333333
396,-401.0038742526023,23,0.9868
397,-400.69147049713615,9,0.9867666666666667
398,-401.2114352442552,8,0.9867333333333334
399,-399.3780271491388,26,0.9867
400,-401.52896301162815,18,0.9866666666666667
401,-404.0516023729582,19,0.9866333333333334
402,-401.11368636945974,22,0.9866
403,-403.11563856208056,15,0.9865666666666667
404,-401.32539548638226,10,0.9865333333333334
405,-401.9281687946772,12,0.9865
406,-401.07726784692943,10,0.9864666666666667
407,-401.6350713356704,10,0.9864333333333334
408,-403.9549514297925,19,0.9864
409,-404.9095846248127,18,0.9863666666666666
410,-402.1432879776445,16,0.9863333333333333
411,-403.1489296087165,14,0.9863
412,-404.70409614246705,18,0.9862666666666666
413,-401.71735986786257,8,0.9862333333333333
414,-401.8854363657967,14,0.9862
415,-404.3048093063546,29,0.9861666666666666
416,-401.05801558450617,15,0.9861333333333333
417,-403.669850644631,20,0.9861
418,-402.73525863243356,18,0.9860666666666666
419,-400.3094773594227,23,0.9860333333333333
420,-401.3913436836476,20,0.986
421,-401.0471435047889,10,0.9859666666666667
422,-399.1648600897081,22,0.9859333333333333
423,-401.841747800459,10,0.9859
424,-402.0184096014517,12,0.9858666666666667
425,-401.58048941101646,10,0.9858333333333333
426,-400.5089487232575,16,0.9858
427,-401.18532285287614,8,0.9857666666666667
428,-400.2908661463129,15,0.9857333333333334
429,-403.2429349616743,16,0.9857
430,-402.4100596551207,10,0.9856666666666667
431,-401.17365075908606,12,0.9856333333333334
432,-401.1909036896263,21,0.9856
433,-399.8489663473193,17,0.9855666666666667
434,-401.52526936885675,19,0.9855333333333334
435,-400.83275227944046,18,0.9855
436,-399.72725246226804,22,0.9854666666666667
437,-401.0916160986749,8,0.9854333333333334
438,-401.8290253013745,14,0.9854
439,-401.28731859018797,9,0.9853666666666666
440,-401.92689579709173,13,0.9853333333333333
441,-402.0321693650235,15,0.9853
442,-401.46530799226497,20,0.9852666666666666
443,-400.5888919073362,17,0.9852333333333333
444,-396.6193623164599,52,0.9852
445,-401.11715988019677,7,0.9851666666666666
446,-401.3811417485458,27,0.9851333333333333
447,-400.46707207766235,21,0.9851
448,-404.4979187866824,28,0.9850666666666666
449,-405.3932683900843,35,0.9850333333333333
450,-401.2114352442552,7,0.985
451,-401.2085451430501,8,0.9849666666666667
452,-401.1645951443086,25,0.9849333333333333
453,-404.3655335903485,15,0.9849
454,-403.0747750932588,18,0.9848666666666667
455,-401.3546457320378,8,0.9848333333333333
456,-400.0311229863406,26,0.9848
457,-402.115980844248,23,0.9847666666666667
458,-401.6533586357273,8,0.9847333333333333
459,-401.22569466995685,11,0.9847
460,-401.42722082124357,18,0.9846666666666667
461,-402.1315096027746,13,0.9846333333333334
462,-401.02338733319704,24,0.9846
463,-402.2945723226749,51,0.9845666666666667
464,-401.54971659250083,9,0.9845333333333334
465,-401.0407310587349,7,0.9845
466,-401.6796222350255,17,0.9844666666666667
467,-400.8667907684708,15,0.9844333333333334
468,-401.4519048414629,10,0.9844
469,-399.92656173036164,24,0.9843666666666666
470,-401.85271133399937,30,0.9843333333333333
471,-402.47167068942906,48,0.9843
472,-401.8351675188944,34,0.9842666666666666
473,-400.7246849626788,8,0.9842333333333333
474,-400.2698281825496,20,0.9842
475,-403.990216392934,20,0.9841666666666666
476,-401.1694001325785,7,0.9841333333333333
477,-403.41417551559573,25,0.9841
478,-402.0822258298728,14,0.9840666666666666
479,-404.74389250937304,28,0.9840333333333333
480,-400.8772107881508,6,0.984
481,-401.96709538543723,12,0.9839666666666667
482,-401.3935296382918,10,0.9839333333333333
483,-401.7082111931082,21,0.9839
484,-404.9231832858396,42,0.9838666666666667
485,-404.7363802730671,25,0.9838333333333333
486,-401.4843905085539,14,0.9838
487,-401.0557365160181,8,0.9837666666666667
488,-400.07880065114983,20,0.9837333333333333
489,-395.19319217448543,42,0.9837
490,-400.905895487987,6,0.9836666666666667
491,-401.90945196800243,10,0.9836333333333334
492,-401.79956492494483,23,0.9836
493,-400.892847895588,10,0.9835666666666667
494,-402.0695678176835,11,0.9835333333333334
495,-401.14196389028456,7,0.9835
496,-401.1109204078641,12,0.9834666666666667
497,-401.44839887052035,8,0.9834333333333334
498,-401.6146781063334,17,0.9834
499,-401.53197895777697,9,0.9833666666666667
500,-401.4881587469259,10,0.9833333333333333
501,-402.3276524099255,17,0.9833
502,-401.5613194039782,10,0.9832666666666666
503,-403.03750197675896,13,0.9832333333333333
504,-401.54902903806806,9,0.9832
505,-400.5011193831236,11,0.9831666666666666
506,-400.790600773453,7,0.9831333333333333
507,-401.60869055808365,9,0.9831
508,-401.97721995607117,10,0.9830666666666666
509,-406.70947862714075,24,0.9830333333333333
510,-400.71166215318857,7,0.983
511,-401.668241600817,35,0.9829666666666667
512,-401.32850565569316,8,0.9829333333333333
513,-400.629895197869,30,0.9829
514,-400.7246849626788,8,0.9828666666666667
515,-401.00066217918544,20,0.9828333333333333
516,-399.7872279248147,18,0.9828
517,-400.6723176604128,8,0.9827666666666667
518,-401.74063173919393,8,0.9827333333333333
519,-400.9836838664356,19,0.9827
520,-400.790600773453,6,0.9826666666666667
521,-402.76330003434964,27,0.9826333333333334
522,-401.30443613432584,10,0.9826
523,-401.031260934938,11,0.9825666666666667
524,-400.43464887058536,12,0.9825333333333334
525,-402.12465863936404,12,0.9825
526,-400.6613395436585,45,0.9824666666666667
527,-401.53263336075184,10,0.9824333333333334
528,-402.9739074448963,21,0.9824
529,-401.64841966876185,8,0.9823666666666666
530,-400.905895487987,6,0.9823333333333333
531,-402.0425293007684,15,0.9823
532,-400.9139622408339,24,0.9822666666666666
533,-402.03720614960116,10,0.9822333333333333
534,-402.5196646546223,17,0.9822
535,-401.56729325300864,12,0.9821666666666666
536,-403.3181224322107,15,0.9821333333333333
537,-401.33222205362705,8,0.9821
538,-397.94981944104023,51,0.9820666666666666
539,-402.0594899254205,17,0.9820333333333333
540,-401.50917543394013,11,0.982
541,-401.56720729218165,8,0.9819666666666667
542,-401.8762004654021,17,0.9819333333333333
543,-401.49269925138236,13,0.9819
544,-400.34410285127433,16,0.9818666666666667
545,-401.0838996027129,8,0.9818333333333333
546,-400.1282281317602,17,0.9818
547,-403.53106831578293,32,0.9817666666666667
548,-403.04233970980107,12,0.9817333333333333
549,-401.1442468621055,28,0.9817
550,-401.4220997385937,8,0.9816666666666667
551,-401.9181764413951,19,0.9816333333333334
552,-402.65000519328186,36,0.9816
553,-401.2885629404729,10,0.9815666666666667
554,-400.33993728936775,18,0.9815333333333334
555,-401.5582307252548,15,0.9815
556,-400.6820467337841,19,0.9814666666666667
557,-400.7609312352759,6,0.9814333333333334
558,-401.38159850343527,8,0.9814
559,-404.20669186420145,19,0.9813666666666667
560,-405.35454870734475,19,0.9813333333333333
561,-401.1447849326385,9,0.9813
562,-401.3035050214198,13,0.9812666666666666
563,-401.0950043793155,9,0.9812333333333333
564,-400.8472196043324,6,0.9812
565,-401.2495580005719,13,0.9811666666666666
566,-401.07643911317876,13,0.9811333333333333
567,-401.2033136743223,11,0.9811
568,-401.04286852430573,20,0.9810666666666666
569,-403.88532959067766,33,0.9810333333333333
570,-406.9161674196516,38,0.981
571,-400.8961740162359,6,0.9809666666666667
572,-403.0667067532663,12,0.9809333333333333
573,-401.42380625122524,8,0.9809
574,-401.4360739185141,13,0.9808666666666667
575,-401.09689061811366,22,0.9808333333333333
576,-403.12302603567446,13,0.9808
577,-403.35338945433455,19,0.9807666666666667
578,-400.9436083501296,7,0.9807333333333333
579,-400.8976348339272,19,0.9807
580,-405.9302420953532,22,0.9806666666666667
581,-401.45719223764945,23,0.9806333333333334
582,-402.1980763032131,39,0.9806
583,-402.2616217264962,13,0.9805666666666667
584,-401.8864772306905,10,0.9805333333333334
585,-401.22667435982925,16,0.9805
586,-401.05240234463855,9,0.9804666666666667
587,-401.93785817473025,12,0.9804333333333334
588,-399.66716413656314,34,0.9804
589,-400.94196006987823,10,0.9803666666666667
590,-402.5065884940321,14,0.9803333333333333
591,-401.23224243515835,14,0.9803
592,-401.8332844131348,14,0.9802666666666666
593,-401.63690391215476,8,0.9802333333333333
594,-400.97088804889086,39,0.9802
595,-400.8373445099824,6,0.9801666666666666
596,-401.81143304442315,23,0.9801333333333333
597,-399.3629633308127,57,0.9801
598,-402.042612699868,10,0.9800666666666666
599,-397.16336507237367,35,0.9800333333333333
600,-400.4330800577627,16,0.98
601,-402.46574759750484,16,0.9799666666666667
602,-400.848881978818,9,0.9799333333333333
603,-402.1507468895539,36,0.9799
604,-401.10799704105665,17,0.9798666666666667
605,-400.7796950548402,47,0.9798333333333333
606,-403.1901750716377,25,0.9798
607,-406.83433794831575,52,0.9797666666666667
608,-401.1723822700957,8,0.9797333333333333
609,-400.1616799381246,12,0.9797
610,-403.0428970282443,22,0.9796666666666667
611,-400.8961740162359,6,0.9796333333333334
612,-402.2924759307096,55,0.9796
613,-401.35517187487886,8,0.9795666666666667
614,-401.8402149398616,23,0.9795333333333334
615,-401.71848333628,12,0.9795
616,-400.3718762403516,23,0.9794666666666667
617,-401.2805108056493,14,0.9794333333333334
618,-402.07708445827944,11,0.9794
619,-400.905895487987,9,0.9793666666666667
620,-402.95131891838855,15,0.9793333333333334
621,-401.5037167345276,13,0.9793
622,-404.5931789155686,33,0.9792666666666666
623,-402.8440313962125,16,0.9792333333333333
624,-402.472835519594,18,0.9792
625,-400.2361782363737,28,0.9791666666666666
626,-402.6177172053939,39,0.9791333333333333
627,-400.62316513071556,23,0.9791
628,-396.4258364493404,45,0.9790666666666666
629,-401.25886256081697,7,0.9790333333333333
630,-401.48582792279063,15,0.979
631,-402.1264177084026,30,0.9789666666666667
632,-400.790600773453,7,0.9789333333333333
633,-404.54103332664647,36,0.9789
634,-400.84921783013385,9,0.9788666666666667
635,-402.86158990594373,31,0.9788333333333333
636,-400.08088659532945,13,0.9788
637,-402.99673285092865,17,0.9787666666666667
638,-405.4025052950229,21,0.9787333333333333
639,-401.389247257226,9,0.9787
640,-404.08061094201594,24,0.9786666666666667
641,-400.9803269673438,10,0.9786333333333334
642,-400.86792276482663,6,0.9786
643,-403.12293895241476,18,0.9785666666666667
644,-401.1547260889648,17,0.9785333333333334
645,-399.60058010435074,19,0.9785
646,-400.7318741994614,11,0.9784666666666667
647,-400.242461499915,29,0.9784333333333334
648,-400.7500536822295,18,0.9784
649,-402.9510115013115,15,0.9783666666666667
650,-401.66298785456326,21,0.9783333333333333
651,-406.2900823578297,41,0.9783
652,-402.7988639261581,12,0.9782666666666666
653,-402.8803724863727,16,0.9782333333333333
654,-403.85307560702023,20,0.9782
655,-401.54424543865224,14,0.9781666666666666
656,-402.20405376823845,12,0.9781333333333333
657,-404.21642450311884,43,0.9781
658,-402.0716482188071,12,0.9780666666666666
659,-400.8053444267551,11,0.9780333333333333
660,-400.86792276482663,6,0.978
661,-400.72983638748735,9,0.9779666666666667
662,-401.81359602531023,13,0.9779333333333333
663,-401.24653081188853,20,0.9779
664,-401.474433486008,16,0.9778666666666667
665,-401.14196389028456,7,0.9778333333333333
666,-397.55729562178396,46,0.9778
667,-403.2768520278347,16,0.9777666666666667
668,-399.87801990079146,19,0.9777333333333333
669,-404.62347299972987,24,0.9777
670,-402.25143926199337,33,0.9776666666666667
671,-401.9541218392081,13,0.9776333333333334
672,-401.41808735174203,10,0.9776
673,-400.5285328342996,16,0.9775666666666667
674,-402.0654842652397,12,0.9775333333333334
675,-400.5411027036547,10,0.9775
676,-401.6350713356704,12,0.9774666666666667
677,-401.99556850040307,10,0.9774333333333334
