,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_starts,params_lr,params_net_arch,params_target_update_interval,state
0,0,0.0,2021-07-05 11:24:26.142998,2021-07-05 11:35:27.242053,0 days 00:11:01.099055000,512,10000,0.006413788401266474,0.41012483265785604,0.9999,20000,0.015469439642779022,medium,1500,COMPLETE
1,1,379.4550476074219,2021-07-05 11:24:26.145077,2021-07-05 11:31:56.943741,0 days 00:07:30.798664000,256,100000,0.07448130740403536,0.4960179809953298,0.995,20000,5.9231203637108555e-05,medium,200,COMPLETE
2,2,-316.61328125,2021-07-05 11:24:26.148820,2021-07-05 11:30:47.727682,0 days 00:06:21.578862000,512,100000,0.19514994837115388,0.46960483623870136,0.995,20000,0.002985173190782859,small,1500,COMPLETE
3,3,408.0874328613281,2021-07-05 11:30:47.729391,2021-07-05 11:37:10.187646,0 days 00:06:22.458255000,256,50000,0.03581285657624467,0.1971468940191229,0.999,5000,0.002925202048125574,small,5000,COMPLETE
4,4,342.333984375,2021-07-05 11:31:56.945291,2021-07-05 11:41:08.402856,0 days 00:09:11.457565000,256,10000,0.19719135433797108,0.402481740501955,0.9999,0,3.0224568600157817e-05,medium,5000,COMPLETE
5,5,-244.73915100097656,2021-07-05 11:35:27.243788,2021-07-05 11:44:05.509230,0 days 00:08:38.265442000,1024,10000,0.1484259988993621,0.1484540910475552,0.98,10000,0.00027746352469458903,small,1000,COMPLETE
6,6,29.37489128112793,2021-07-05 11:37:10.189181,2021-07-05 11:46:09.253696,0 days 00:08:59.064515000,1024,10000,0.1158372581606567,0.2590592429872584,0.98,10000,2.9366134037292966e-05,small,10000,COMPLETE
7,7,-402.1898193359375,2021-07-05 11:41:08.404510,2021-07-05 11:43:07.196591,0 days 00:01:58.792081000,128,50000,0.0037538582555475056,0.05159803374701716,0.999,5000,0.09507283465322737,small,5000,PRUNED
8,8,0.0,2021-07-05 11:43:07.197533,2021-07-05 11:46:38.457373,0 days 00:03:31.259840000,1024,500000,0.07475167540562552,0.15533774787522267,0.98,1000,0.0006265481811506243,small,10000,PRUNED
9,9,0.04748744145035744,2021-07-05 11:44:05.510612,2021-07-05 11:47:03.176032,0 days 00:02:57.665420000,256,50000,0.05985458708418818,0.2462410196536124,0.9,1000,0.0028103893710717,small,1,PRUNED
10,10,-348.00592041015625,2021-07-05 11:46:09.255280,2021-07-05 11:49:40.826473,0 days 00:03:31.571193000,256,500000,0.05080440626263191,0.2507624845875734,0.95,1000,0.001894712565574207,small,1,PRUNED
11,11,0.0,2021-07-05 11:46:38.458460,2021-07-05 11:55:51.393358,0 days 00:09:12.934898000,256,50000,0.036303136750017,0.28405395675298867,0.95,5000,0.009445910455266366,small,1,COMPLETE
12,12,-19.57061004638672,2021-07-05 11:47:03.176969,2021-07-05 11:49:59.390953,0 days 00:02:56.213984000,256,50000,0.031614111031409896,0.0348330556575594,0.99,5000,0.04658459195773552,small,5000,PRUNED
13,13,345.1594543457031,2021-07-05 11:49:40.828890,2021-07-05 12:00:04.018675,0 days 00:10:23.189785000,256,100000,0.029719789096796883,0.34741268199177433,0.99,5000,0.00022788001161649736,medium,200,COMPLETE
14,14,-301.42864990234375,2021-07-05 11:49:59.391662,2021-07-05 11:51:18.170440,0 days 00:01:18.778778000,256,100000,0.0966750223360685,0.32406015749881845,0.995,20000,0.00014420456916794906,medium,200,PRUNED
15,15,-315.591552734375,2021-07-05 11:51:18.172473,2021-07-05 11:54:31.142596,0 days 00:03:12.970123000,256,100000,0.029315145902147705,0.13496720375053228,0.999,5000,0.010043235261723233,medium,200,PRUNED
16,16,-48.41937255859375,2021-07-05 11:54:31.143676,2021-07-05 11:55:37.334504,0 days 00:01:06.190828000,128,100000,0.09566142977050071,0.3201037675510942,0.995,20000,0.00012331897643768377,medium,200,PRUNED
17,17,-327.606201171875,2021-07-05 11:55:37.335535,2021-07-05 11:57:57.396682,0 days 00:02:20.061147000,256,50000,0.13468826655854105,0.19526727315328601,0.999,5000,1.197301119082955e-05,medium,1000,PRUNED
18,18,-339.1087951660156,2021-07-05 11:55:51.394864,2021-07-05 11:58:53.995198,0 days 00:03:02.600334000,256,100000,0.1283957614284539,0.19189708306848846,0.999,0,0.0006405014386943498,medium,200,PRUNED
19,19,-340.8716125488281,2021-07-05 11:57:57.397873,2021-07-05 12:00:41.411413,0 days 00:02:44.013540000,128,100000,0.07159479549181622,0.4978900263973543,0.999,0,0.0009310030954382678,medium,200,PRUNED
20,20,67.75006866455078,2021-07-05 11:58:53.996415,2021-07-05 11:59:43.370367,0 days 00:00:49.373952000,128,100000,0.06854163562379822,0.49673080539706327,0.995,20000,6.368644351111083e-05,medium,5000,PRUNED
21,21,-349.97747802734375,2021-07-05 11:59:43.371367,2021-07-05 12:10:55.714543,0 days 00:11:12.343176000,512,500000,0.08580498255268566,0.07874974144032658,0.9,10000,0.0003129526460439911,medium,200,COMPLETE
22,22,0.0,2021-07-05 12:00:04.020353,2021-07-05 12:01:26.404360,0 days 00:01:22.384007000,512,500000,0.08121874950432416,0.07196623210284997,0.9,20000,0.0014616811835937223,medium,5000,PRUNED
23,23,0.0,2021-07-05 12:00:41.413485,2021-07-05 12:02:52.173573,0 days 00:02:10.760088000,256,100000,0.014316654703267068,0.3887249582396164,0.99,5000,0.00027609596998725606,medium,200,PRUNED
24,24,-334.3891296386719,2021-07-05 12:01:26.405618,2021-07-05 12:10:00.067828,0 days 00:08:33.662210000,256,100000,0.01632271333735867,0.379411921783131,0.99,5000,0.0002523479251433286,medium,200,COMPLETE
25,25,-350.36669921875,2021-07-05 12:02:52.175055,2021-07-05 12:05:01.668199,0 days 00:02:09.493144000,256,100000,0.04700475686659364,0.35405883550241085,0.99,5000,4.2855491393020135e-05,medium,200,PRUNED
26,26,-354.72021484375,2021-07-05 12:05:01.669287,2021-07-05 12:07:10.067125,0 days 00:02:08.397838000,256,50000,0.01999671309615371,0.44527860690835264,0.99,5000,1.4498508703865772e-05,medium,200,PRUNED
27,27,-0.24651843309402466,2021-07-05 12:07:10.068220,2021-07-05 12:09:10.036501,0 days 00:01:59.968281000,256,100000,0.05414872091396575,0.2050653699441548,0.99,10000,0.0003047181696222156,medium,5000,PRUNED
28,28,-260.99090576171875,2021-07-05 12:09:10.038369,2021-07-05 12:10:59.479350,0 days 00:01:49.440981000,256,50000,0.039970083762403054,0.09416369659686508,0.995,5000,8.856898493209713e-05,small,200,PRUNED
29,29,333.5538330078125,2021-07-05 12:10:00.069429,2021-07-05 12:12:12.203979,0 days 00:02:12.134550000,256,50000,0.040961464796706,0.09475495807391082,0.995,5000,0.00011592604451624671,small,1500,PRUNED
30,30,-349.41864013671875,2021-07-05 12:10:55.716265,2021-07-05 12:16:51.629933,0 days 00:05:55.913668000,256,50000,0.038152179914465026,0.10560552075124865,0.995,5000,9.80268140555095e-05,small,1000,COMPLETE
31,31,-2.9145572185516357,2021-07-05 12:10:59.480454,2021-07-05 12:12:26.148247,0 days 00:01:26.667793000,256,100000,0.06276200080949655,0.42859042976254175,0.9999,20000,0.005744668447768258,medium,1500,PRUNED
32,32,267.1344909667969,2021-07-05 12:12:12.205164,2021-07-05 12:14:10.563814,0 days 00:01:58.358650000,1024,100000,0.10828089524155901,0.4415324471785193,0.9999,20000,0.007007705484042903,medium,1000,PRUNED
33,33,-0.03804268315434456,2021-07-05 12:12:26.149496,2021-07-05 12:15:11.773133,0 days 00:02:45.623637000,256,10000,0.19824510002382517,0.41024365858990425,0.9999,0,2.2968570585157333e-05,medium,5000,PRUNED
34,34,0.0,2021-07-05 12:14:10.565540,2021-07-05 12:17:06.223892,0 days 00:02:55.658352000,256,10000,0.18595213873336897,0.3984876203034122,0.9999,0,2.9579163063350108e-05,medium,5000,PRUNED
35,35,0.0,2021-07-05 12:15:11.774711,2021-07-05 12:18:36.707328,0 days 00:03:24.932617000,512,10000,0.18241823010296698,0.4761251615424199,0.9999,0,3.583757827500347e-05,medium,5000,PRUNED
36,36,52.424232482910156,2021-07-05 12:16:51.631699,2021-07-05 12:19:57.387824,0 days 00:03:05.756125000,512,10000,0.16532865021590565,0.4748770716063885,0.9999,0,4.157581634803208e-05,medium,5000,PRUNED
37,37,0.0,2021-07-05 12:17:06.224822,2021-07-05 12:19:27.935122,0 days 00:02:21.710300000,256,10000,0.1748639288573729,0.4699309853981654,0.9999,0,5.597190780864828e-05,medium,5000,PRUNED
38,38,-380.2429504394531,2021-07-05 12:18:36.709346,2021-07-05 12:23:25.612112,0 days 00:04:48.902766000,1024,10000,0.16889123446405482,0.3617348087643394,0.98,0,6.207856736526983e-05,medium,5000,PRUNED
39,39,0.0,2021-07-05 12:19:27.936443,2021-07-05 12:21:55.659467,0 days 00:02:27.723024000,1024,10000,0.16410471795964718,0.3464107914845122,0.98,0,0.03018719500501124,small,5000,PRUNED
40,40,0.0,2021-07-05 12:19:57.388510,2021-07-05 12:22:29.432149,0 days 00:02:32.043639000,1024,10000,0.011106391434324889,0.2878596038133879,0.98,1000,0.03151147664516346,small,10000,PRUNED
41,41,0.0,2021-07-05 12:21:55.660562,2021-07-05 12:23:56.909288,0 days 00:02:01.248726000,256,10000,0.0027107174486094253,0.2796277752302707,0.95,1000,1.877557840825075e-05,small,10000,PRUNED
42,42,-372.2569274902344,2021-07-05 12:22:29.433542,2021-07-05 12:24:06.574249,0 days 00:01:37.140707000,256,500000,0.00012661183482919058,0.2761787264865856,0.95,10000,1.8740255450662434e-05,small,10000,PRUNED
43,43,169.19989013671875,2021-07-05 12:23:25.613400,2021-07-05 12:25:38.143942,0 days 00:02:12.530542000,1024,10000,0.11819148913657089,0.22870494172020017,0.98,10000,1.9614263696116503e-05,small,10000,PRUNED
44,44,0.0,2021-07-05 12:23:56.910673,2021-07-05 12:26:19.890511,0 days 00:02:22.979838000,1024,10000,0.1208110566636531,0.2343233938652551,0.98,10000,0.0032027331502082765,small,10000,PRUNED
45,45,-402.49462890625,2021-07-05 12:24:06.575443,2021-07-05 12:26:39.978724,0 days 00:02:33.403281000,1024,10000,0.11991031202720884,0.23452313159999116,0.98,10000,0.0034591914828220774,small,10000,PRUNED
46,46,-391.2396545410156,2021-07-05 12:25:38.145801,2021-07-05 12:29:07.693857,0 days 00:03:29.548056000,1024,10000,0.025015748620353544,0.16317817390514133,0.999,10000,1.079582548440014e-05,small,1,PRUNED
47,47,0.0,2021-07-05 12:26:19.893632,2021-07-05 12:29:42.049578,0 days 00:03:22.155946000,1024,50000,0.025248661515623785,0.31425363708712317,0.999,10000,0.00016581893040209554,small,1,PRUNED
48,48,-2.361818552017212,2021-07-05 12:26:39.979392,2021-07-05 12:28:07.812974,0 days 00:01:27.833582000,128,50000,0.14963688807611666,0.1635436791342768,0.999,20000,1.0178684105140188e-05,small,1,PRUNED
49,49,327.48138427734375,2021-07-05 12:28:07.814125,2021-07-05 12:30:21.510165,0 days 00:02:13.696040000,256,100000,0.025087379925820507,0.33038885066892737,0.999,5000,0.00019902949185561156,small,1500,PRUNED
50,50,-125.8974609375,2021-07-05 12:29:07.695053,2021-07-05 12:31:18.778356,0 days 00:02:11.083303000,256,100000,0.08765795464380417,0.3135814358978873,0.999,5000,0.00017427244627886957,small,1500,PRUNED
51,51,-349.9109191894531,2021-07-05 12:29:42.050526,2021-07-05 12:39:04.822893,0 days 00:09:22.772367000,256,100000,0.08509939164088372,0.2603871750429618,0.995,5000,0.0004917147921853616,medium,1500,COMPLETE
52,52,313.6288146972656,2021-07-05 12:30:21.511035,2021-07-05 12:31:43.036829,0 days 00:01:21.525794000,256,100000,0.060141653736443694,0.2587003322777383,0.995,20000,0.0005413466564215429,medium,200,PRUNED
53,53,10.535737037658691,2021-07-05 12:31:18.779558,2021-07-05 12:32:44.897712,0 days 00:01:26.118154000,512,10000,0.008390631339057514,0.001421587157352605,0.9999,20000,0.01642603443855059,medium,1500,PRUNED
54,54,0.0,2021-07-05 12:31:43.037691,2021-07-05 12:33:03.528931,0 days 00:01:20.491240000,512,10000,0.008674443590249672,0.4263818934419308,0.9999,20000,0.0181127992801641,medium,1500,PRUNED
55,55,-93.99829864501953,2021-07-05 12:32:44.900052,2021-07-05 12:34:03.439212,0 days 00:01:18.539160000,512,10000,0.14320941327310688,0.4104904941347118,0.9,20000,0.08429670063509506,medium,1500,PRUNED
56,56,-9.49336051940918,2021-07-05 12:33:03.529559,2021-07-05 12:34:24.265597,0 days 00:01:20.736038000,512,500000,0.14100652258389856,0.37607173921844006,0.9,20000,0.08725876008050418,medium,200,PRUNED
57,57,-358.8871765136719,2021-07-05 12:34:03.440802,2021-07-05 12:43:43.632530,0 days 00:09:40.191728000,512,500000,0.04635428794375382,0.376149420239673,0.99,20000,0.0016969992522941977,medium,200,COMPLETE
58,58,404.2410888671875,2021-07-05 12:34:24.266344,2021-07-05 12:41:51.473221,0 days 00:07:27.206877000,128,100000,0.05085883073310247,0.21261919991899192,0.99,5000,0.00047740011145779916,medium,200,COMPLETE
59,59,-348.8766174316406,2021-07-05 12:39:04.824491,2021-07-05 12:48:09.163124,0 days 00:09:04.338633000,128,50000,0.04992095520983578,0.21224844557600112,0.99,1000,0.0017866241825486714,medium,200,COMPLETE
60,60,-335.3297119140625,2021-07-05 12:41:51.474756,2021-07-05 12:43:59.125898,0 days 00:02:07.651142000,128,100000,0.050495629895678185,0.18878716274833074,0.99,5000,0.00044324566506141207,medium,200,PRUNED
61,61,-348.3172302246094,2021-07-05 12:43:43.635097,2021-07-05 12:46:08.230062,0 days 00:02:24.594965000,128,100000,0.07562989920547843,0.18770432217618777,0.99,5000,0.0009177720312981753,medium,200,PRUNED
62,62,-341.4493713378906,2021-07-05 12:43:59.126380,2021-07-05 12:46:25.093692,0 days 00:02:25.967312000,128,100000,0.07294741763627102,0.13667543345688088,0.99,5000,0.0007349935662858582,medium,200,PRUNED
63,63,-316.3583984375,2021-07-05 12:46:08.231159,2021-07-05 12:48:31.797469,0 days 00:02:23.566310000,128,100000,0.06700366301785732,0.21262070713341952,0.99,5000,0.001298333318818163,medium,200,PRUNED
64,64,-230.27947998046875,2021-07-05 12:46:25.094550,2021-07-05 12:48:50.914774,0 days 00:02:25.820224000,128,50000,0.03387852628325703,0.21138857681501264,0.99,5000,0.0022579562277529005,medium,200,PRUNED
65,65,28.887847900390625,2021-07-05 12:48:09.164948,2021-07-05 12:50:34.571717,0 days 00:02:25.406769000,256,100000,0.03471189475684224,0.17905593179553023,0.99,5000,8.337244439598801e-05,medium,5000,PRUNED
66,66,327.0509338378906,2021-07-05 12:48:31.798239,2021-07-05 12:50:57.218598,0 days 00:02:25.420359000,256,100000,0.03005649996838792,0.45511117568628023,0.9999,5000,8.736068045097068e-05,medium,1000,PRUNED
67,67,-216.2689666748047,2021-07-05 12:48:50.915767,2021-07-05 12:51:30.560285,0 days 00:02:39.644518000,256,100000,0.019710145185853678,0.29486367555040904,0.9999,5000,0.0003860242019310532,medium,1000,PRUNED
68,68,93.47277069091797,2021-07-05 12:50:34.572884,2021-07-05 12:52:00.723555,0 days 00:01:26.150671000,256,100000,0.05492407882829044,0.4560023068173442,0.9999,20000,0.00035200782822316333,medium,1000,PRUNED
69,69,-354.23974609375,2021-07-05 12:50:57.219313,2021-07-05 12:53:10.895779,0 days 00:02:13.676466000,256,50000,0.05586928566092453,0.285123194291058,0.95,5000,0.00038155939861362866,small,1,PRUNED
70,70,120.89990997314453,2021-07-05 12:51:30.562570,2021-07-05 12:52:58.102971,0 days 00:01:27.540401000,256,10000,0.10345095849033994,0.3409876780860691,0.995,20000,0.004498615466000299,medium,5000,PRUNED
71,71,0.18743973970413208,2021-07-05 12:52:00.724968,2021-07-05 12:55:24.989996,0 days 00:03:24.265028000,256,10000,0.10033235208066606,0.4878229146990022,0.995,0,2.742433586899953e-05,medium,5000,PRUNED
72,72,0.0,2021-07-05 12:52:58.104046,2021-07-05 12:57:55.460023,0 days 00:04:57.355977000,512,10000,0.09467669636305635,0.4944373362889239,0.95,0,2.9865337531251944e-05,medium,5000,PRUNED
73,73,0.0,2021-07-05 12:53:10.896405,2021-07-05 12:55:15.410417,0 days 00:02:04.514012000,256,50000,0.0426644996319177,0.49956693935935,0.95,5000,0.007573354646496933,small,1,PRUNED
74,74,399.6864929199219,2021-07-05 12:55:15.411542,2021-07-05 12:58:24.649660,0 days 00:03:09.238118000,256,50000,0.09315669259723991,0.2485176371421588,0.95,0,2.85953841970168e-05,small,1,PRUNED
75,75,-324.3880615234375,2021-07-05 12:55:24.990601,2021-07-05 13:05:14.583923,0 days 00:09:49.593322000,256,50000,0.04373082442078183,0.30192454667150304,0.95,5000,0.013234075220652335,small,1,COMPLETE
76,76,364.5624694824219,2021-07-05 12:57:55.461139,2021-07-05 13:01:06.153799,0 days 00:03:10.692660000,256,50000,0.04381303204198102,0.36314034484424096,0.95,5000,0.012864347766851017,small,1,PRUNED
77,77,29.734743118286133,2021-07-05 12:58:24.650433,2021-07-05 13:01:27.075909,0 days 00:03:02.425476000,256,50000,0.043343382741380096,0.2683989271320659,0.98,5000,0.013465437835055194,small,10000,PRUNED
78,78,-3.7888996601104736,2021-07-05 13:01:06.155203,2021-07-05 13:03:09.776313,0 days 00:02:03.621110000,256,50000,0.03676715405733169,0.3056233338941233,0.98,10000,0.010136674581884263,small,10000,PRUNED
79,79,-368.6265869140625,2021-07-05 13:01:27.076892,2021-07-05 13:03:36.591205,0 days 00:02:09.514313000,256,50000,0.019043462132980523,0.3006496679706329,0.999,10000,0.023793714897011882,small,200,PRUNED
80,80,-301.7413635253906,2021-07-05 13:03:09.777447,2021-07-05 13:06:15.567894,0 days 00:03:05.790447000,1024,10000,0.0641759606249315,0.2334773622626387,0.999,1000,1.4336759581044758e-05,small,200,PRUNED
81,81,-0.009791769087314606,2021-07-05 13:03:36.592035,2021-07-05 13:06:12.637694,0 days 00:02:36.045659000,1024,10000,0.07820792763626198,0.39855336579734235,0.9999,5000,4.849166817226815e-05,small,5000,PRUNED
82,82,343.2699279785156,2021-07-05 13:05:14.585295,2021-07-05 13:10:06.028608,0 days 00:04:51.443313000,1024,10000,0.07748009351229299,0.2272914693074146,0.9999,1000,1.4343269623097718e-05,medium,5000,PRUNED
83,83,368.2753601074219,2021-07-05 13:06:12.638927,2021-07-05 13:07:58.467177,0 days 00:01:45.828250000,1024,10000,0.12952025627775238,0.13603517803231377,0.98,10000,0.00022888229751770854,small,1000,PRUNED
84,84,322.7252197265625,2021-07-05 13:06:15.568340,2021-07-05 13:08:02.300169,0 days 00:01:46.731829000,1024,10000,0.15575924870265279,0.11949628430880696,0.98,10000,0.00022558963577834997,small,1000,PRUNED
85,85,357.2412414550781,2021-07-05 13:07:58.468078,2021-07-05 13:09:50.717642,0 days 00:01:52.249564000,1024,10000,0.024402451569916987,0.14985908573804976,0.98,10000,0.0007278494970797862,small,1000,PRUNED
86,86,-345.8124084472656,2021-07-05 13:08:02.300761,2021-07-05 13:15:27.460184,0 days 00:07:25.159423000,1024,10000,0.19124324473751425,0.3297844915145668,0.98,10000,0.0001457154041813243,small,1000,COMPLETE
87,87,395.1419677734375,2021-07-05 13:09:50.718808,2021-07-05 13:13:10.228898,0 days 00:03:19.510090000,1024,100000,0.1888899431441068,0.22600022984682244,0.995,10000,0.0001243991130653923,medium,1500,PRUNED
88,88,-235.63272094726562,2021-07-05 13:10:06.029496,2021-07-05 13:20:32.454166,0 days 00:10:26.424670000,512,100000,0.031413432984720574,0.1733651140686718,0.995,10000,0.00011164139242302016,medium,1500,COMPLETE
89,89,-180.7943878173828,2021-07-05 13:13:10.230098,2021-07-05 13:14:00.814014,0 days 00:00:50.583916000,512,10000,0.11098385086129917,0.4145191957004724,0.98,20000,0.05791573619749598,small,10000,PRUNED
90,90,-0.1502663940191269,2021-07-05 13:14:00.815938,2021-07-05 13:14:55.374222,0 days 00:00:54.558284000,128,100000,0.030944090516143923,0.17689054754381747,0.99,20000,7.307854100266081e-05,medium,200,PRUNED
91,91,292.88787841796875,2021-07-05 13:14:55.375328,2021-07-05 13:16:23.866033,0 days 00:01:28.490705000,256,500000,0.058585191051449326,0.19793424009666935,0.9,10000,0.00453527385608472,small,200,PRUNED
92,92,-336.0260314941406,2021-07-05 13:15:27.461422,2021-07-05 13:25:28.963745,0 days 00:10:01.502323000,256,500000,0.015162424214868415,0.43015310740836105,0.995,5000,0.002435031581428195,medium,200,COMPLETE
93,93,-0.2949787378311157,2021-07-05 13:16:23.867082,2021-07-05 13:17:14.587897,0 days 00:00:50.720815000,512,100000,0.1992045936716289,0.44230094336939363,0.995,20000,0.0026427099817944335,small,1500,PRUNED
94,94,0.0,2021-07-05 13:17:14.589939,2021-07-05 13:18:04.099761,0 days 00:00:49.509822000,512,100000,0.17370039794055844,0.42364190362087095,0.995,20000,0.0011603913693651676,small,1500,PRUNED
95,95,0.0,2021-07-05 13:18:04.100767,2021-07-05 13:18:54.296786,0 days 00:00:50.196019000,512,100000,0.015043315973175146,0.3883482222083578,0.995,20000,0.007520915128593119,small,1500,PRUNED
96,96,-0.053521137684583664,2021-07-05 13:18:54.297730,2021-07-05 13:20:06.075733,0 days 00:01:11.778003000,512,100000,0.18229640749268694,0.483482816043415,0.995,20000,3.626841900324278e-05,medium,1500,PRUNED
97,97,-0.17172473669052124,2021-07-05 13:20:06.077040,2021-07-05 13:21:49.582005,0 days 00:01:43.504965000,512,100000,0.19313395245147266,0.46351462063578547,0.999,5000,0.000611326268334506,small,5000,PRUNED
98,98,173.10385131835938,2021-07-05 13:20:32.455859,2021-07-05 13:23:05.681748,0 days 00:02:33.225889000,512,100000,0.03845601686029066,0.15688085961643036,0.9999,10000,0.00010828865054481179,medium,5000,PRUNED
99,99,-358.7683410644531,2021-07-05 13:21:49.583031,2021-07-05 13:29:55.001576,0 days 00:08:05.418545000,256,100000,0.02771002907253158,0.15393342936277404,0.9999,10000,0.00011706688028521788,medium,1500,COMPLETE
100,100,330.1352233886719,2021-07-05 13:23:05.682901,2021-07-05 13:25:00.805363,0 days 00:01:55.122462000,256,10000,0.028402839652791355,0.11652340211584584,0.99,10000,5.636879371056483e-05,medium,1500,PRUNED
101,101,372.3636474609375,2021-07-05 13:25:00.807564,2021-07-05 13:27:50.680593,0 days 00:02:49.873029000,128,100000,0.006465478316829546,0.17507446608088348,0.995,0,0.0001511603787783066,medium,200,PRUNED
102,102,101.92633056640625,2021-07-05 13:25:28.964881,2021-07-05 13:28:17.494901,0 days 00:02:48.530020000,128,100000,0.0006056588722914077,0.18092444788191367,0.99,0,0.0002905110855547146,medium,10000,PRUNED
103,103,374.70965576171875,2021-07-05 13:27:50.681754,2021-07-05 13:30:29.302942,0 days 00:02:38.621188000,512,100000,0.04751030340358151,0.203279570706764,0.995,10000,0.00018515313415820749,medium,1500,PRUNED
104,104,173.6378936767578,2021-07-05 13:28:17.495590,2021-07-05 13:30:56.756307,0 days 00:02:39.260717000,512,100000,0.04861071278466209,0.14662020624697297,0.995,10000,0.00019515630078271236,medium,1500,PRUNED
105,105,-0.2432122528553009,2021-07-05 13:29:55.003101,2021-07-05 13:31:30.216271,0 days 00:01:35.213170000,512,100000,0.021839063391825335,0.20083292628918495,0.995,20000,0.0001939919509188333,medium,1500,PRUNED
106,106,-0.3834747076034546,2021-07-05 13:30:29.304280,2021-07-05 13:31:26.367344,0 days 00:00:57.063064000,512,100000,0.13533329231230862,0.24220169743220332,0.995,20000,4.692180704409477e-05,small,1500,PRUNED
107,107,2.9149205684661865,2021-07-05 13:30:56.757070,2021-07-05 13:32:24.684491,0 days 00:01:27.927421000,512,10000,0.022717490637423027,0.24395227486295387,0.995,20000,4.720253658593538e-05,small,1500,PRUNED
108,108,-335.24041748046875,2021-07-05 13:31:26.369618,2021-07-05 13:36:07.986541,0 days 00:04:41.616923000,512,10000,0.16016804764925216,0.2205443294761535,0.98,5000,6.977459694408773e-05,medium,1,PRUNED
109,109,282.9233093261719,2021-07-05 13:31:30.217572,2021-07-05 13:34:29.942588,0 days 00:02:59.725016000,256,10000,0.035032628488552736,0.26829318981845973,0.98,5000,0.0036586814906558033,small,1,PRUNED
110,110,-0.8500897288322449,2021-07-05 13:32:24.685782,2021-07-05 13:36:15.245147,0 days 00:03:50.559365000,256,50000,0.06974338729061438,0.22265226737767113,0.98,5000,0.022747461055242574,medium,1,PRUNED
111,111,-354.41607666015625,2021-07-05 13:34:29.943695,2021-07-05 13:37:26.961970,0 days 00:02:57.018275000,256,50000,0.11530209247239802,0.3466167430666093,0.999,5000,2.19044088065752e-05,medium,200,PRUNED
112,112,-2.869809150695801,2021-07-05 13:36:07.988709,2021-07-05 13:40:04.184999,0 days 00:03:56.196290000,256,50000,0.07066330746410097,0.3656169297745604,0.999,5000,0.03882871857185079,medium,200,PRUNED
113,113,-308.5434875488281,2021-07-05 13:36:15.246117,2021-07-05 13:38:59.621059,0 days 00:02:44.374942000,256,50000,0.039456091294213694,0.3421015158134647,0.95,5000,0.009609351784101884,small,1,PRUNED
114,114,414.1351623535156,2021-07-05 13:37:26.966831,2021-07-05 13:40:28.052659,0 days 00:03:01.085828000,256,50000,0.04052450582561694,0.36558846733815137,0.95,5000,0.010150559971302129,small,1,PRUNED
115,115,117.13752746582031,2021-07-05 13:38:59.622406,2021-07-05 13:42:31.486541,0 days 00:03:31.864135000,256,50000,0.05503370875206698,0.32124052748936044,0.95,5000,0.005112383848062644,small,1,PRUNED
116,116,0.0,2021-07-05 13:40:04.185911,2021-07-05 13:43:28.824719,0 days 00:03:24.638808000,256,50000,0.052883442800452485,0.16936672284249094,0.95,5000,0.005852593837846256,small,1,PRUNED
117,117,-360.2699890136719,2021-07-05 13:40:28.053302,2021-07-05 13:43:36.482106,0 days 00:03:08.428804000,256,50000,0.05120371250972148,0.3231339191964172,0.95,5000,0.005823402422829926,small,1,PRUNED
118,118,39.75459289550781,2021-07-05 13:42:31.487600,2021-07-05 13:45:15.387582,0 days 00:02:43.899982000,1024,50000,0.0896584021666791,0.2928293264582082,0.95,5000,0.018625203885001863,small,5000,PRUNED
119,119,-27.827470779418945,2021-07-05 13:43:28.825785,2021-07-05 13:46:19.568055,0 days 00:02:50.742270000,1024,100000,0.08967737878713486,0.26140988227584405,0.95,0,0.019248685505329464,small,5000,PRUNED
120,120,0.0,2021-07-05 13:43:36.482779,2021-07-05 13:46:27.609458,0 days 00:02:51.126679000,1024,100000,0.03292501483218154,0.28907809298875264,0.99,0,0.01855799136838592,small,5000,PRUNED
121,121,-5.3062591552734375,2021-07-05 13:45:15.388643,2021-07-05 13:48:24.196680,0 days 00:03:08.808037000,1024,10000,0.06236487970847146,0.2551216808605067,0.99,0,0.013290358810051316,small,10000,PRUNED
122,122,-52.05469512939453,2021-07-05 13:46:19.569241,2021-07-05 13:47:55.249586,0 days 00:01:35.680345000,256,10000,0.033616744728941945,0.2783622527711971,0.99,10000,0.01171000797948025,small,10000,PRUNED
123,123,405.986328125,2021-07-05 13:46:27.610224,2021-07-05 13:49:08.403379,0 days 00:02:40.793155000,256,100000,0.004700799815759076,0.3871931113746481,0.99,5000,0.00044798893037449985,medium,200,PRUNED
124,124,-354.2319641113281,2021-07-05 13:47:55.251515,2021-07-05 13:57:07.698946,0 days 00:09:12.447431000,256,100000,0.01669738581437955,0.3937002986888264,0.99,5000,0.00025177623475254504,medium,200,COMPLETE
125,125,406.885498046875,2021-07-05 13:48:24.197300,2021-07-05 13:50:48.752376,0 days 00:02:24.555076000,256,100000,0.01201607425639593,0.3937339614328961,0.99,5000,0.00023930600823359087,medium,200,PRUNED
126,126,364.0083312988281,2021-07-05 13:49:08.404835,2021-07-05 13:51:35.683900,0 days 00:02:27.279065000,256,100000,0.01271958553007669,0.3742329171617456,0.9999,5000,0.00032447752074602095,medium,200,PRUNED
