,timestep,x,x_dot,costheta,sintheta,theta_dot,action,reward
0,0,0.0,0.0,1.0,0.0,0.0,0,0.0
1,1,0.009397875517606735,0.3756246566772461,0.999741792678833,-0.02272314950823784,-0.9037492871284485,2,-9.169810800922914e-05
2,2,0.03750019147992134,0.7474638819694519,0.9960145354270935,-0.08919132500886917,-1.7434521913528442,1,-0.0015229162722374843
3,3,0.07463382929563522,0.7368298768997192,0.985174834728241,-0.17155317962169647,-1.5615262985229492,1,-0.006512950829617279
4,4,0.11109158396720886,0.7207109332084656,0.9704450368881226,-0.2413223385810852,-1.275760531425476,0,-0.016075857603003455
5,5,0.1373462826013565,0.3294958174228668,0.9619098901748657,-0.27336663007736206,-0.04580986127257347,0,-0.02811496247607781
6,6,0.14404137432575226,-0.061713747680187225,0.9693376421928406,-0.24573275446891785,1.1861937046051025,0,-0.03653860048919042
7,7,0.1311832219362259,-0.45225441455841064,0.9873526692390442,-0.15853919088840485,2.3611083030700684,2,-0.03669893260566254
8,8,0.11768677830696106,-0.08584444224834442,0.9982311129570007,-0.05945335328578949,1.6022484302520752,0,-0.03374098562838085
9,9,0.10393203049898148,-0.4628734886646271,0.9990118145942688,0.04444500058889389,2.531597375869751,1,-0.02651058554239763
10,10,0.08098658174276352,-0.4531311094760895,0.9859219193458557,0.16720648109912872,2.381101608276367,0,-0.009358017330234988
11,11,0.049467992037534714,-0.8048061728477478,0.9547762870788574,0.297325074672699,2.9377336502075195,2,0.016494139845606805
12,12,0.019207831472158432,-0.40610167384147644,0.9147602319717407,0.4039972126483917,1.6084538698196411,1,0.041697542127556254
13,13,-0.0003428627678658813,-0.3757585287094116,0.8860920667648315,0.4635092616081238,1.022478699684143,0,0.056953672229790836
14,14,-0.027434438467025757,-0.7071001529693604,0.8594940304756165,0.5111457705497742,1.1454018354415894,2,0.06837136782465979
15,15,-0.05294610187411308,-0.31374529004096985,0.8484059572219849,0.5293461084365845,-0.2939523458480835,2,0.06878879681300534
16,16,-0.058783285319805145,0.08110059052705765,0.8741099238395691,0.4857281446456909,-1.7286475896835327,0,0.05430634802395168
17,17,-0.06301727890968323,-0.2518165111541748,0.9110751748085022,0.412240207195282,-1.540178894996643,1,0.034534462781834446
18,18,-0.07488153874874115,-0.22328892350196838,0.9444892406463623,0.3285422921180725,-2.0484418869018555,2,0.01373725704924277
19,19,-0.07612121850252151,0.1734098494052887,0.9799454808235168,0.19926570355892181,-3.2970104217529297,1,-0.004458847399448181
20,20,-0.06706514954566956,0.18589413166046143,0.9995336532592773,0.030537281185388565,-3.4651079177856445,2,-0.011011149341299918
21,21,-0.04846527799963951,0.5537785291671753,0.9865212440490723,-0.1636330634355545,-4.280490398406982,2,0.0008671560366248195
22,22,-0.012230968102812767,0.889416515827179,0.9243223071098328,-0.38161271810531616,-4.740010738372803,0,0.037464850393447845
23,23,0.021796435117721558,0.4733780324459076,0.8295218348503113,-0.5584743022918701,-3.2847964763641357,0,0.08405138547717411
24,24,0.03536289185285568,0.07201871275901794,0.7522616982460022,-0.658864438533783,-1.7837120294570923,2,0.12074281869637586
25,25,0.04675978794693947,0.38343217968940735,0.6951834559440613,-0.7188323736190796,-1.508927583694458,0,0.14694207036786527
26,26,0.056317929178476334,4.499040369410068e-05,0.6675761938095093,-0.7445415258407593,-0.0012543713673949242,0,0.15828263789940286
27,27,0.04676447808742523,-0.3833307921886444,0.6950931549072266,-0.7189196944236755,1.5064079761505127,2,0.14698614153939468
28,28,0.035372838377952576,-0.07191144675016403,0.7520994544029236,-0.6590496301651001,1.78144109249115,2,0.12082217717243716
29,29,0.03963794931769371,0.24339401721954346,0.8102086782455444,-0.5861415266990662,1.9256069660186768,0,0.09096773276905525
30,30,0.04176740348339081,-0.16034919023513794,0.8808245658874512,-0.47344285249710083,3.3917670249938965,0,0.055226438459226555
31,31,0.02344653196632862,-0.572783887386322,0.9586848020553589,-0.28447049856185913,4.774139404296875,1,0.01928325286603544
32,32,-0.005931359715759754,-0.5967490673065186,0.9991233944892883,-0.04186271131038666,5.027810096740723,1,0.00035036120503780384
33,33,-0.035612814128398895,-0.584409236907959,0.9784675240516663,0.20640090107917786,4.898979663848877,1,0.007595564345595435
34,34,-0.06385594606399536,-0.5414990782737732,0.903842031955719,0.4278663098812103,4.418926239013672,2,0.0378850314655597
35,35,-0.08053990453481674,-0.1280960738658905,0.8100647926330566,0.5863403677940369,2.9462172985076904,1,0.07875091469677786
36,36,-0.08577557653188705,-0.08221031725406647,0.7295860052108765,0.6838890910148621,2.099416732788086,0,0.11681337956919799
37,37,-0.09757643193006516,-0.3894983232021332,0.6598658561706543,0.7513834238052368,1.760971188545227,1,0.14626416985043303
