,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,0.0,0.0,1.0,0.0,0.0,1
2,2,0.0,0.0,1.0,0.0,0.0,1
3,3,0.0,0.0,1.0,0.0,0.0,2
4,4,0.023481812328100204,0.4696362316608429,0.9984073042869568,-0.056416694074869156,-1.128933310508728,1
5,5,0.046745382249355316,0.4652714133262634,0.9940606951713562,-0.10882692039012909,-1.0519243478775024,0
6,6,0.04615292698144913,-0.011849076487123966,0.9951806664466858,-0.09805856645107269,0.2165297418832779,1
7,7,0.04520142450928688,-0.019030025228857994,0.9967415928840637,-0.08066112548112869,0.34935086965560913,2
8,8,0.06741195172071457,0.4442104995250702,0.9935065507888794,-0.11377466470003128,-0.6654543876647949,0
9,9,0.06576347351074219,-0.03296961262822151,0.9965071678161621,-0.08350713551044464,0.6083415150642395,0
10,10,0.04034721851348877,-0.5083250999450684,0.9999623894691467,0.008671067655086517,1.8455134630203247,0
11,11,-0.008514092303812504,-0.977226197719574,0.9877333641052246,0.15615010261535645,2.9624111652374268,2
12,12,-0.03320107236504555,-0.4937395751476288,0.9717391729354858,0.23605702817440033,1.6302894353866577,0
13,13,-0.08024163544178009,-0.9408113360404968,0.9365583658218384,0.3505116403102875,2.3962225914001465,0
14,14,-0.14884550869464874,-1.3720775842666626,0.8747839331626892,0.48451319336891174,2.9537851810455322,1
15,15,-0.21530678868293762,-1.3292256593704224,0.8136340379714966,0.5813773274421692,2.2922780513763428,1
16,16,-0.2796590030193329,-1.2870441675186157,0.7670102119445801,0.6416348814964294,1.524147391319275,2
17,17,-0.3199717104434967,-0.8062538504600525,0.7708147764205933,0.6370592713356018,-0.1190144270658493,2
18,18,-0.336446613073349,-0.32949814200401306,0.8236424922943115,0.5671094059944153,-1.7537014484405518,0
19,19,-0.36000001430511475,-0.7395581007003784,0.8665937781333923,0.4990142583847046,-1.6106232404708862,0
