,timestep,x,x_dot,costheta,sintheta,theta_dot,action,reward
0,0,0.0,0.0,1.0,0.0,0.0,0,0.0
1,1,0.01121198944747448,0.4481273591518402,0.9996324777603149,-0.027108315378427505,-1.0781662464141846,2,-0.00013052282120614973
2,2,0.044734880328178406,0.8914968967437744,0.9943313002586365,-0.10632644593715668,-2.0786783695220947,2,-0.0021686614100693896
3,3,0.10016746819019318,1.3231500387191772,0.9731482267379761,-0.23017941415309906,-2.9160256385803223,0,-0.011657911299350367
4,4,0.15463067591190338,0.855604887008667,0.941872239112854,-0.3359712064266205,-1.4844603538513184,0,-0.030712739904175737
5,5,0.1857711672782898,0.39034661650657654,0.9287121295928955,-0.3708015978336334,-0.001320668961852789,0,-0.050633369101514364
6,6,0.19366540014743805,-0.07490824908018112,0.9418280720710754,-0.33609500527381897,1.481858253479004,1,-0.06467975858154525
7,7,0.18932244181632996,-0.09808231145143509,0.9668937921524048,-0.25517913699150085,1.8899943828582764,0,-0.07305437060881437
8,8,0.1727990210056305,-0.5622251033782959,0.9916301965713501,-0.12911072373390198,3.2306253910064697,0,-0.07046384841505175
9,9,0.13328492641448975,-1.0148818492889404,0.9980927109718323,0.06173266842961311,4.374088764190674,0,-0.04345853990907694
10,10,0.07184529304504395,-1.4356133937835693,0.9547199606895447,0.2975060045719147,5.167054176330566,2,0.009735658921876389
11,11,0.012272944673895836,-0.9482349753379822,0.8668959736824036,0.4984890818595886,3.6036758422851562,2,0.06617544424286444
12,12,-0.02321578375995159,-0.474204957485199,0.7890462279319763,0.6143338084220886,1.9816782474517822,1,0.1041294463932911
13,13,-0.04593953862786293,-0.43541842699050903,0.7386074066162109,0.6741358041763306,1.138606071472168,2,0.12542018180402728
14,14,-0.05634201690554619,0.018811611458659172,0.7274491190910339,0.6861616373062134,-0.48180660605430603,1,0.12833939617303763
15,15,-0.05451329052448273,0.05482075363397598,0.7581418752670288,0.6520895957946777,-1.347234845161438,0,0.11349980309040128
16,16,-0.0614178366959095,-0.3318186402320862,0.8007912039756775,0.5989436507225037,-1.3602045774459839,2,0.0901740262701183
17,17,-0.06633929163217545,0.13729442656040192,0.8608554005622864,0.5088496804237366,-2.9714701175689697,0,0.05857005278508344
18,18,-0.0693163350224495,-0.25939372181892395,0.9239437580108643,0.3825283348560333,-2.6393673419952393,2,0.02601623570181094
19,19,-0.07043645530939102,0.2146608680486679,0.9751354455947876,0.22160962224006653,-4.101441383361816,1,2.903208434704152e-05
20,20,-0.05922258272767067,0.22960761189460754,0.9999196529388428,0.012678032740950584,-4.278285503387451,0,-0.008728101374868652
21,21,-0.05910879001021385,-0.2278631031513214,0.9852310419082642,-0.17123036086559296,-3.0714526176452637,2,-0.0013501326553426451
22,22,-0.05995894595980644,0.18957161903381348,0.9414406418800354,-0.3371788263320923,-3.7517075538635254,1,0.020292004656382492
23,23,-0.05150311067700386,0.14736248552799225,0.869050145149231,-0.49472400546073914,-3.1592984199523926,1,0.058843503633882306
24,24,-0.04526906833052635,0.1022128164768219,0.7917279601097107,-0.6108738780021667,-2.405348062515259,0,0.09901280586562403
25,25,-0.051751721650362015,-0.359291672706604,0.7406597137451172,-0.671880304813385,-0.7795411348342896,2,0.12297453159413084
26,26,-0.06010963022708893,0.024687841534614563,0.7161485552787781,-0.6979479193687439,-0.6422864198684692,1,0.13289281287343485
27,27,-0.05973923206329346,-0.009748950600624084,0.7093574404716492,-0.7048489451408386,0.25605931878089905,0,0.13639935211985904
28,28,-0.07158026099205017,-0.4655451774597168,0.7459332942962646,-0.6660206913948059,1.8799145221710205,2,0.11422402851546481
29,29,-0.08531063050031662,-0.08249963819980621,0.8059445023536682,-0.5919910669326782,1.9071961641311646,0,0.07883297892976912
30,30,-0.10121390968561172,-0.556250274181366,0.8786443471908569,-0.4774768054485321,3.519360303878784,2,0.03506718474277631
31,31,-0.11916617304086685,-0.15789377689361572,0.945787250995636,-0.32478684186935425,3.1104280948638916,2,-0.008395066729522727
32,32,-0.11663498729467392,0.26236051321029663,0.981753408908844,-0.19015845656394958,2.4276468753814697,1,-0.024886006178702944
33,33,-0.1038583442568779,0.2505442202091217,0.9979092478752136,-0.06463045626878738,2.6089608669281006,1,-0.025921022439503148
