,timestep,x,x_dot,costheta,sintheta,theta_dot,action,reward
0,0,0.0,0.0,1.0,0.0,0.0,0,0.0
1,1,-0.01121198944747448,-0.4481273591518402,0.9996324777603149,0.027108315378427505,1.0781662464141846,2,-0.00013052282120614973
2,2,-0.022325022146105766,0.0038711559027433395,0.9986276030540466,0.05237290635704994,-0.07222495228052139,0,-0.0005598153782412987
3,3,-0.033244598656892776,-0.44032976031303406,0.997255802154541,0.07403311878442764,0.9350547790527344,1,-0.0013909000487740781
4,4,-0.0550926998257637,-0.43306469917297363,0.9930704832077026,0.11752023547887802,0.8026919960975647,2,-0.0041232578072984884
5,5,-0.06532105058431625,0.0239831805229187,0.9919918775558472,0.12630191445350647,-0.4504507780075073,2,-0.006663024189859338
6,6,-0.05270920693874359,0.48007526993751526,0.997323751449585,0.07311216741800308,-1.6774983406066895,2,-0.005607513414819548
7,7,-0.01740342006087303,0.9305771589279175,0.9992265105247498,-0.0393240787088871,-2.7971832752227783,0,-0.00037045220693004543
8,8,0.017735518515110016,0.47388848662376404,0.9888896346092224,-0.14865170419216156,-1.5752406120300293,1,0.004768820373837802
9,9,0.04108745604753494,0.45936447381973267,0.9754642844200134,-0.22015763819217682,-1.3195093870162964,2,0.008047397927310277
10,10,0.07469760626554489,0.8832995295524597,0.9536236524581909,-0.30100157856941223,-2.007254123687744,0,0.009238847631044635
11,11,0.10720136016607285,0.4172899127006531,0.9324761033058167,-0.3612316846847534,-0.5396608710289001,2,0.005031619672353296
12,12,0.13842302560806274,0.8308056592941284,0.9175698757171631,-0.3975745141506195,-1.0202208757400513,0,-0.006687285753989497
13,13,0.16833597421646118,0.365877628326416,0.9122949242591858,-0.40953385829925537,0.49837881326675415,1,-0.026989956938920506
14,14,0.1859576255083084,0.3391388952732086,0.9273174405097961,-0.3742758333683014,1.0275365114212036,0,-0.0501093106109132
15,15,0.19124116003513336,-0.12835687398910522,0.9567450284957886,-0.2909277677536011,2.4996063709259033,2,-0.06980545578392017
16,16,0.1953878253698349,0.2965341806411743,0.9824742674827576,-0.18639831244945526,1.7778011560440063,0,-0.08667813929894304
17,17,0.1987040638923645,-0.16284430027008057,0.9977933168411255,-0.06639647483825684,3.0407495498657227,0,-0.09760491606208802
18,18,0.17931976914405823,-0.6089675426483154,0.9935978651046753,0.11297443509101868,4.1007232666015625,0,-0.07718789638485313
19,19,0.13831636309623718,-1.0247317552566528,0.9434319734573364,0.33156612515449524,4.822038650512695,1,-0.019544528880432663
20,20,0.08838562667369843,-0.9702568054199219,0.84504234790802,0.5346993803977966,4.18241024017334,2,0.05794877986046579
21,21,0.05193755775690079,-0.49149399995803833,0.7437857389450073,0.6684181094169617,2.5353517532348633,2,0.12136335659152225
22,22,0.03888647258281708,-0.03323981910943985,0.6836696267127991,0.7297916412353516,0.9058617949485779,2,0.15438479741181446
23,23,0.04846503213047981,0.41621771454811096,0.6801028847694397,0.7331166863441467,-0.710544764995575,2,0.15407642316311349
24,24,0.08062568306922913,0.8726330399513245,0.7338799238204956,0.6792792081832886,-2.337482452392578,1,0.11680878785546864
25,25,0.1254332959651947,0.9205003380775452,0.8205340504646301,0.5715976357460022,-3.1775307655334473,1,0.050399185419021345
26,26,0.17269784212112427,0.9694700241088867,0.9083826541900635,0.41813984513282776,-3.874635696411133,0,-0.028752691808344166
27,27,0.21115143597126007,0.5640442371368408,0.9690014123916626,0.24705524742603302,-3.3410446643829346,0,-0.09596302031670156
28,28,0.22869572043418884,0.13442003726959229,0.9947878122329712,0.10196679830551147,-2.517570972442627,1,-0.1281482248447829
29,29,0.2355557382106781,0.13799510896205902,0.9996659159660339,-0.02584570273756981,-2.5719172954559326,0,-0.13854923565547284
30,30,0.23110432922840118,-0.317094087600708,0.9921948313713074,-0.12469720840454102,-1.3743048906326294,2,-0.12962044346241003
31,31,0.22612424194812775,0.11611490696668625,0.9768996238708496,-0.21369855105876923,-2.2145533561706543,1,-0.11628025063299244
32,32,0.23140902817249298,0.09423065185546875,0.9500288367271423,-0.3121621310710907,-1.8480063676834106,0,-0.10888976970861286
33,33,0.22446615993976593,-0.3715243935585022,0.9311666488647461,-0.36459386348724365,-0.3752906024456024,0,-0.0915459559577255
34,34,0.1942729949951172,-0.8363725543022156,0.9377120137214661,-0.3474135994911194,1.1089191436767578,1,-0.06321099480881257
35,35,0.15185414254665375,-0.8598889708518982,0.9587536454200745,-0.2842382788658142,1.5415785312652588,1,-0.03702604394388717
36,36,0.10835207253694534,-0.8793103098869324,0.9796156883239746,-0.20088084042072296,1.8781280517578125,0,-0.019158271250175267
37,37,0.05284992605447769,-1.3397445678710938,0.9971282482147217,-0.07573172450065613,3.155973196029663,0,-0.005546901497720237
38,38,-0.025399744510650635,-1.786529779434204,0.9939689040184021,0.10966207832098007,4.225156784057617,0,0.0014026690112546232
39,39,-0.12526996433734894,-2.2015397548675537,0.9424654841423035,0.33430346846580505,4.944920539855957,1,-0.010464152011722787
40,40,-0.2339947521686554,-2.14512038230896,0.8402941823005676,0.5421306490898132,4.295205116271973,1,-0.057030950181235995
41,41,-0.33971264958381653,-2.0842549800872803,0.7200377583503723,0.6939348578453064,3.4376230239868164,1,-0.1485305917384644
42,42,-0.36000001430511475,-2.0320305824279785,0.609948992729187,0.79244065284729,2.462824821472168,2,-400.12897449385287
