,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,0.023481812328100204,0.4696362316608429,0.9984073042869568,-0.056416694074869156,-1.128933310508728,1
2,2,0.046745382249355316,0.4652714133262634,0.9940606951713562,-0.10882692039012909,-1.0519243478775024,1
3,3,0.06959310173988342,0.45695433020591736,0.9881303906440735,-0.15361760556697845,-0.9037083387374878,1
4,4,0.09186509996652603,0.4454399645328522,0.9821948409080505,-0.1878649890422821,-0.6951937675476074,1
5,5,0.11344805359840393,0.43165913224220276,0.9778129458427429,-0.20948003232479095,-0.44110360741615295,1
6,6,0.1342764049768448,0.4165669083595276,0.976121187210083,-0.21722669899463654,-0.15858516097068787,0
7,7,0.13101288676261902,-0.0652703270316124,0.9876127243041992,-0.15691132843494415,1.2281992435455322,0
8,8,0.10374941676855087,-0.5452694296836853,0.9995523691177368,-0.029918042942881584,2.5527989864349365,0
9,9,0.052866920828819275,-1.0176498889923096,0.9878205060958862,0.15559788048267365,3.7231035232543945,0
10,10,-0.02051401324570179,-1.467618703842163,0.9261824488639832,0.37707576155662537,4.608085632324219,1
11,11,-0.09141451120376587,-1.4180099964141846,0.8313387632369995,0.5557660460472107,4.052943706512451,2
12,12,-0.13688810169696808,-0.9094719290733337,0.7594385743141174,0.650579035282135,2.3812499046325684,2
13,13,-0.15803219377994537,-0.4228818714618683,0.735337495803833,0.6777011156082153,0.7257030606269836,1
14,14,-0.17740978300571442,-0.3875519335269928,0.7399279475212097,0.6726861596107483,-0.13597403466701508,2
15,15,-0.17308232188224792,0.08654925227165222,0.796564519405365,0.6045535206794739,-1.772557258605957,1
16,16,-0.16679513454437256,0.12574365735054016,0.8672338724136353,0.4979010224342346,-2.5605695247650146,2
17,17,-0.1358461230993271,0.6189802289009094,0.9516058564186096,0.30732113122940063,-4.1760029792785645,2
18,18,-0.07985854893922806,1.1197514533996582,0.9996029734611511,0.02817521058022976,-5.683954238891602,2
19,19,-0.00014642183668911457,1.5942425727844238,0.9508931040763855,-0.309519499540329,-6.857332706451416,2
20,20,0.0994095578789711,1.991119623184204,0.7746326923370361,-0.6324114203453064,-7.399491786956787,0
21,21,0.170017272233963,1.4121543169021606,0.5706973075866699,-0.8211604952812195,-5.575586318969727,0
22,22,0.2141185998916626,0.8820265531539917,0.40168794989585876,-0.9157766103744507,-3.8799097537994385,0
23,23,0.23425015807151794,0.40263107419013977,0.29218295216560364,-0.9563624262809753,-2.3370137214660645,1
24,24,0.2527616024017334,0.3702288866043091,0.23497095704078674,-0.972002387046814,-1.1863982677459717,1
25,25,0.27035051584243774,0.3517780303955078,0.2335285097360611,-0.9723499417304993,-0.02967468462884426,1
26,26,0.28720802068710327,0.3371499478816986,0.2878369092941284,-0.9576794505119324,1.1252487897872925,0
27,27,0.2823661267757416,-0.09683789312839508,0.407499760389328,-0.9132053256034851,2.5549423694610596,0
28,28,0.2546103894710541,-0.55511474609375,0.5840874314308167,-0.8116907477378845,4.080816268920898,0
29,29,0.2019791454076767,-1.0526249408721924,0.7898625731468201,-0.6132838726043701,5.736591815948486,0
30,30,0.12245366722345352,-1.5905095338821411,0.9593364000320435,-0.2822653353214264,7.481135845184326,2
31,31,0.06271336227655411,-1.1948060989379883,0.998264729976654,0.0588856004178524,6.901486396789551,1
32,32,0.0036264201626181602,-1.1817388534545898,0.9214678406715393,0.3884546160697937,6.800684452056885,1
33,33,-0.051432766020298004,-1.1011836528778076,0.7602095007896423,0.6496779918670654,6.16413688659668,2
34,34,-0.07907862961292267,-0.5529172420501709,0.6002658605575562,0.7998005747795105,4.3960418701171875,1
35,35,-0.10291355848312378,-0.47669851779937744,0.4588419198989868,0.8885179162025452,3.342841386795044,1
36,36,-0.12402314692735672,-0.4221917688846588,0.3569003939628601,0.9341424703598022,2.2348742485046387,2
37,37,-0.12264109402894974,0.027641020715236664,0.32175540924072266,0.9468228220939636,0.7472946047782898,2
38,38,-0.0995003953576088,0.46281397342681885,0.35496607422828674,0.9348791837692261,-0.7058972716331482,0
39,39,-0.09597674757242203,0.07047295570373535,0.4228244423866272,0.9062116146087646,-1.4736407995224,0
40,40,-0.11183178424835205,-0.3171007037162781,0.5175464153289795,0.8556551337242126,-2.1484224796295166,0
41,41,-0.14682255685329437,-0.6998153924942017,0.6272754669189453,0.7787975072860718,-2.681377649307251,2
42,42,-0.15784244239330292,-0.2203976809978485,0.7796998620033264,0.6261534094810486,-4.322730541229248,2
43,43,-0.14326535165309906,0.2915417551994324,0.9302965402603149,0.3668082654476166,-6.0206828117370605,2
44,44,-0.10240780562162399,0.8171510100364685,0.9999828338623047,-0.005858230870217085,-7.628681659698486,1
45,45,-0.061624981462955475,0.8156564831733704,0.9261332750320435,-0.37719646096229553,-7.618180274963379,1
46,46,-0.025443576276302338,0.7236281037330627,0.7417030334472656,-0.6707284450531006,-6.968463897705078,1
47,47,0.0042643495835363865,0.5941585302352905,0.5126553773880005,-0.8585944771766663,-5.946623802185059,0
48,48,0.007106204982846975,0.05683710798621178,0.3190051317214966,-0.9477530121803284,-4.2719011306762695,2
49,49,0.027284184470772743,0.4035595953464508,0.1530715525150299,-0.9882150888442993,-3.420077323913574,1
50,50,0.04540416598320007,0.3623996078968048,0.04168812185525894,-0.9991306662559509,-2.2395102977752686,1
51,51,0.06271101534366608,0.34613701701164246,-0.011278842575848103,-0.9999364018440247,-1.0595858097076416,1
52,52,0.07990163564682007,0.3438124358654022,-0.005299245938658714,-0.999985933303833,0.1195962131023407,1
53,53,0.09710726141929626,0.3441125154495239,0.05961054563522339,-0.9982216954231262,1.298903465270996,1
54,54,0.11389396339654922,0.3357340097427368,0.182483971118927,-0.9832088351249695,2.4773268699645996,0
55,55,0.10877428948879242,-0.10239340364933014,0.3662390410900116,-0.93052077293396,3.8290352821350098,1
56,56,0.10066185891628265,-0.1622486710548401,0.584220826625824,-0.8115947246551514,4.97911262512207,1
57,57,0.08810604363679886,-0.2511162757873535,0.7998059988021851,-0.6002585291862488,6.061046123504639,1
58,58,0.07061173021793365,-0.34988629817962646,0.9565452337265015,-0.29158398509025574,6.958839416503906,1
59,59,0.049929700791835785,-0.413640558719635,0.9970689415931702,0.07650809735059738,7.449306011199951,1
60,60,0.030189674347639084,-0.3948005437850952,0.9037785530090332,0.4280003607273102,7.313922882080078,0
61,61,-0.007543670944869518,-0.7546669244766235,0.6808827519416809,0.732392430305481,7.590999126434326,2
62,62,-0.015753287822008133,-0.1641923487186432,0.44477778673171997,0.8956409692764282,5.760822296142578,0
63,63,-0.03947628289461136,-0.4744599163532257,0.20759017765522003,0.9782158732414246,5.036305904388428,1
64,64,-0.0591614693403244,-0.39370375871658325,0.01699112169444561,0.999855637550354,3.8423779010772705,2
65,65,-0.05637006089091301,0.05582819879055023,-0.11499645560979843,0.9933658838272095,2.644867420196533,2
66,66,-0.032546043395996094,0.4764803349971771,-0.1935056746006012,0.9810991287231445,1.5896536111831665,1
67,67,-0.008994102478027344,0.471038818359375,-0.214557483792305,0.9767113327980042,0.43009257316589355,0
68,68,-0.0066339606419205666,0.04720284044742584,-0.1684141904115677,0.9857163429260254,-0.9403616786003113,1
69,69,-0.004687940236181021,0.038920409977436066,-0.06386766582727432,0.9979583621025085,-2.106189727783203,0
