,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,-0.023481812328100204,-0.4696362316608429,0.9984073042869568,0.056416694074869156,1.128933310508728,0
2,2,-0.07021599262952805,-0.9346835613250732,0.9863570332527161,0.16462001204490662,2.1785216331481934,1
3,3,-0.11623410880565643,-0.9203623533248901,0.9656419157981873,0.2598762512207031,1.9504257440567017,1
4,4,-0.16118600964546204,-0.8990379571914673,0.9418788552284241,0.33595266938209534,1.5944491624832153,2
5,5,-0.18177178502082825,-0.411715567111969,0.9402742981910706,0.34041768312454224,0.09489130228757858,0
6,6,-0.22428077459335327,-0.8501798510551453,0.9280755519866943,0.3723919987678528,0.6844796538352966,2
7,7,-0.24251480400562286,-0.36468058824539185,0.9428565502166748,0.3331989049911499,-0.8378146886825562,2
8,8,-0.23647946119308472,0.12070690095424652,0.9752051830291748,0.22130270302295685,-2.3308849334716797,1
9,9,-0.22947010397911072,0.14018726348876953,0.9958375096321106,0.09114649146795273,-2.637538433074951,2
10,10,-0.19857600331306458,0.6178820133209229,0.9946842789649963,-0.10297169536352158,-3.888554096221924,1
11,11,-0.16830044984817505,0.6055110096931458,0.9582349061965942,-0.2859823405742645,-3.7375376224517822,2
12,12,-0.11643882095813751,1.037232518196106,0.8728579878807068,-0.4879743158817291,-4.394721508026123,2
13,13,-0.044836949557065964,1.4320374727249146,0.737017810344696,-0.675873339176178,-4.647629737854004,1
14,14,0.02291921153664589,1.3551232814788818,0.5995451807975769,-0.8003408908843994,-3.714291572570801,0
15,15,0.06607066839933395,0.8630290627479553,0.5140259265899658,-0.8577746152877808,-2.061220407485962,0
16,16,0.08610209822654724,0.40062862634658813,0.49336856603622437,-0.8698203563690186,-0.47826945781707764,1
17,17,0.10468842834234238,0.3717266321182251,0.5184594988822937,-0.8551021814346313,0.5818043947219849,1
18,18,0.12176494300365448,0.34153035283088684,0.586266279220581,-0.8101183772087097,1.627877116203308,1
19,19,0.13694660365581512,0.3036332428455353,0.6876707673072815,-0.7260226607322693,2.636674165725708,1
20,20,0.1496971696615219,0.2550114691257477,0.8057489991188049,-0.5922571420669556,3.5732617378234863,1
21,21,0.15965992212295532,0.19925503432750702,0.9151681661605835,-0.4030722677707672,4.379716873168945,1
22,22,0.1671210378408432,0.1492222398519516,0.9861518740653992,-0.16584478318691254,4.965136528015137,0
23,23,0.14996269345283508,-0.3431668281555176,0.9888034462928772,0.14922381937503815,6.3279571533203125,1
