,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,0.023481812328100204,0.4696362316608429,0.9984073042869568,-0.056416694074869156,-1.128933310508728,2
2,2,0.07021599262952805,0.9346835613250732,0.9863570332527161,-0.16462001204490662,-2.1785216331481934,2
3,3,0.1396208554506302,1.3880972862243652,0.9497546553611755,-0.3129953444004059,-3.059448719024658,0
4,4,0.18435625731945038,0.8947080373764038,0.9224030375480652,-0.3862287700176239,-1.5638878345489502,0
5,5,0.20469826459884644,0.406840056180954,0.9218876957893372,-0.3874572217464447,-0.026643481105566025,2
6,6,0.2467203438282013,0.8404417037963867,0.9112852215766907,-0.41177576780319214,-0.5306016802787781,0
7,7,0.26447975635528564,0.355188250541687,0.9310554265975952,-0.364877849817276,1.0180048942565918,0
8,8,0.2579345107078552,-0.1309051215648651,0.9697262048721313,-0.2441948652267456,2.536245107650757,0
9,9,0.22700968384742737,-0.6184964776039124,0.998816967010498,-0.048628147691488266,3.9608399868011475,0
10,10,0.1723138689994812,-1.093916416168213,0.9781690835952759,0.20781072974205017,5.159672737121582,2
11,11,0.14254890382289886,-0.5952993035316467,0.9224397540092468,0.3861410915851593,3.7421650886535645,0
12,12,0.0919220820069313,-1.0125364065170288,0.8213385343551636,0.5704410672187805,4.211964130401611,1
13,13,0.04444321244955063,-0.9495773911476135,0.7124666571617126,0.7017059326171875,3.4149270057678223,1
14,14,-0.00013492531434167176,-0.8915627598762512,0.619892418384552,0.784686803817749,2.4880318641662598,2
15,15,-0.020885510370135307,-0.4150116741657257,0.5858916640281677,0.8103893995285034,0.85251384973526,0
16,16,-0.0613391287624836,-0.8090723156929016,0.5674371123313904,0.8234167098999023,0.45179781317710876,2
17,17,-0.07889528572559357,-0.351123183965683,0.6135801076889038,0.7896324396133423,-1.1439310312271118,0
18,18,-0.11614822596311569,-0.7450588345527649,0.6708043217658997,0.7416343688964844,-1.494124174118042,1
19,19,-0.15147259831428528,-0.7064875364303589,0.75577712059021,0.6548289656639099,-2.4309451580047607,1
20,20,-0.18451987206935883,-0.6609455347061157,0.8527024984359741,0.5223968625068665,-3.285937547683716,1
21,21,-0.2151482254266739,-0.6125669479370117,0.9395095705986023,0.34252265095710754,-4.001175403594971,1
22,22,-0.24377304315567017,-0.5724962949752808,0.9922201037406921,0.1244959831237793,-4.495616436004639,1
23,23,-0.27155306935310364,-0.5556004047393799,0.9940308332443237,-0.1090993657708168,-4.682736396789551,2
24,24,-0.27666375041007996,-0.1022135466337204,0.9244563579559326,-0.3812878131866455,-5.637439727783203,2
25,25,-0.2619122564792633,0.2950296401977539,0.7682351469993591,-0.640167772769928,-6.070553302764893,2
26,26,-0.23020967841148376,0.6340514421463013,0.5471840500831604,-0.8370122909545898,-5.941668510437012,2
27,27,-0.18295367062091827,0.9451202154159546,0.30582985281944275,-0.9520861506462097,-5.3637261390686035,1
28,28,-0.14040178060531616,0.8510378003120422,0.1020447239279747,-0.9947798252105713,-4.171745300292969,2
29,29,-0.08007987588644028,1.2064380645751953,-0.052041877061128616,-0.9986448884010315,-3.085761070251465,0
30,30,-0.041308287531137466,0.775431752204895,-0.1495996117591858,-0.9887466430664062,-1.9619582891464233,1
31,31,-0.0025801360607147217,0.7745630145072937,-0.18883377313613892,-0.9820090532302856,-0.7962219715118408,0
32,32,0.016144512221217155,0.37449294328689575,-0.1799744814634323,-0.9836713075637817,0.1802782565355301,2
33,33,0.05593889579176903,0.7958877086639404,-0.10463611781597137,-0.9945105910301208,1.5226500034332275,0
34,34,0.07530511170625687,0.38732433319091797,0.024805989116430283,-0.9996922612190247,2.592730760574341,1
35,35,0.09368034452199936,0.36750468611717224,0.2118348330259323,-0.9773054718971252,3.772869825363159,0
36,36,0.08895226567983627,-0.09456153959035873,0.45421239733695984,-0.8908934593200684,5.1607184410095215,2
37,37,0.10057046264410019,0.23236387968063354,0.6919658184051514,-0.7219302654266357,5.8544111251831055,1
38,38,0.1069047749042511,0.1266862004995346,0.8949359059333801,-0.44619473814964294,6.881579875946045,1
39,39,0.10861257463693619,0.034156009554862976,0.9966262578964233,-0.0820741131901741,7.606845378875732,1
40,40,0.10927977412939072,0.01334393210709095,0.9536941647529602,0.30077800154685974,7.753497123718262,1
41,41,0.11377066373825073,0.08981774747371674,0.78587806224823,0.6183815002441406,7.2234649658203125,0
42,42,0.10250414162874222,-0.2253304421901703,0.5223779082298279,0.8527140617370605,7.089550971984863,0
43,43,0.07757043838500977,-0.49867403507232666,0.22630123794078827,0.9740573763847351,6.427170276641846,0
44,44,0.03828497231006622,-0.7857093811035156,-0.04343711584806442,0.9990561604499817,5.4345903396606445,2
45,45,0.023288358002901077,-0.2999322712421417,-0.25592660903930664,0.9666962027549744,4.3071064949035645,2
46,46,0.03054240345954895,0.14508089423179626,-0.41764146089553833,0.9086118936538696,3.440838098526001,2
47,47,0.05894235894083977,0.5679991245269775,-0.5400883555412292,0.8416083455085754,2.7938809394836426,0
48,48,0.06553120166063309,0.1317768096923828,-0.5909957885742188,0.8066746592521667,1.2350125312805176,0
49,49,0.04930410534143448,-0.32454192638397217,-0.57619309425354,0.8173136115074158,-0.36459019780158997,1
50,50,0.031518399715423584,-0.3557140827178955,-0.5188294649124146,0.854877769947052,-1.3716404438018799,1
51,51,0.012488950975239277,-0.38058897852897644,-0.4122653901576996,0.9110637903213501,-2.4108386039733887,0
52,52,-0.02791605331003666,-0.8081001043319702,-0.22748270630836487,0.9737821221351624,-3.908947467803955,2
53,53,-0.046444352716207504,-0.3705660104751587,0.011412421241402626,0.9999348521232605,-4.818089962005615,1
54,54,-0.061787284910678864,-0.3068586587905884,0.3063599169254303,0.9519157409667969,-5.999081134796143,1
55,55,-0.07148130983114243,-0.19388054311275482,0.6222483515739441,0.782819926738739,-7.204896450042725,1
56,56,-0.0737292617559433,-0.044958990067243576,0.8862352967262268,0.46323537826538086,-8.350847244262695,1
57,57,-0.06963229924440384,0.0819392278790474,0.999729335308075,0.023265795782208443,-9.16749095916748,2
58,58,-0.04166490212082863,0.559347927570343,0.880517303943634,-0.4740139842033386,-10.342235565185547,2
59,59,-0.0001176035002572462,0.8309459686279297,0.5303791761398315,-0.8477605581283569,-10.35809326171875,0
60,60,0.005932088475674391,0.12099383771419525,0.13596735894680023,-0.9907132983207703,-8.453158378601074,2
61,61,0.022391987964510918,0.3291980028152466,-0.22919657826423645,-0.9733801484107971,-7.352840900421143,2
