,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,-0.023481812328100204,-0.4696362316608429,0.9984073042869568,0.056416694074869156,1.128933310508728,0
2,2,-0.07021599262952805,-0.9346835613250732,0.9863570332527161,0.16462001204490662,2.1785216331481934,0
3,3,-0.1396208554506302,-1.3880972862243652,0.9497546553611755,0.3129953444004059,3.059448719024658,2
4,4,-0.18435625731945038,-0.8947080373764038,0.9224030375480652,0.3862287700176239,1.5638878345489502,2
5,5,-0.20469826459884644,-0.406840056180954,0.9218876957893372,0.3874572217464447,0.026643481105566025,2
6,6,-0.20079098641872406,0.0781455934047699,0.9484083652496338,0.31705141067504883,-1.505057692527771,2
7,7,-0.1725510209798813,0.5647992491722107,0.9850389361381531,0.1723318099975586,-2.9884493350982666,2
8,8,-0.12007290124893188,1.0495624542236328,0.9990417957305908,-0.04376688599586487,-4.339545726776123,2
9,9,-0.04440899193286896,1.5132781267166138,0.9511492252349854,-0.30873146653175354,-5.40156364440918,1
10,10,0.028804898262023926,1.4642778635025024,0.8471856117248535,-0.5312970280647278,-4.925435543060303,0
11,11,0.07597388327121735,0.9433797001838684,0.7504632472991943,-0.6609121561050415,-3.2380552291870117,2
12,12,0.14245446026325226,1.3296115398406982,0.6373029351234436,-0.7706133723258972,-3.1553897857666016,0
13,13,0.1846165657043457,0.8432419896125793,0.5777090191841125,-0.8162427544593811,-1.5014824867248535,0
14,14,0.203592911362648,0.37952688336372375,0.5819904208183289,-0.8131956458091736,0.105101078748703,0
15,15,0.19962191581726074,-0.07941983640193939,0.6491632461547852,-0.7606491446495056,1.7061926126480103,1
16,16,0.19366230070590973,-0.1191922053694725,0.7444756627082825,-0.6676496267318726,2.6653056144714355,1
17,17,0.1852959543466568,-0.16732701659202576,0.8503711223602295,-0.5261834263801575,3.538820505142212,1
18,18,0.17436285316944122,-0.21866217255592346,0.9424570202827454,-0.3343272805213928,4.264296531677246,1
19,19,0.16135743260383606,-0.26010850071907043,0.9946726560592651,-0.1030842587351799,4.752472877502441,0
20,20,0.12416848540306091,-0.7437788844108582,0.9804111123085022,0.1969619244337082,6.030517578125,0
21,21,0.065450519323349,-1.1743593215942383,0.8582692742347717,0.5131996273994446,6.813010215759277,0
22,22,-0.010723818093538284,-1.5234867334365845,0.633047342300415,0.774113118648529,6.928084850311279,2
23,23,-0.05838126316666603,-0.9531489014625549,0.41516220569610596,0.9097474217414856,5.147246837615967,2
