,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,-0.023481812328100204,-0.4696362316608429,0.9984073042869568,0.056416694074869156,1.128933310508728,0
2,2,-0.07021599262952805,-0.9346835613250732,0.9863570332527161,0.16462001204490662,2.1785216331481934,1
3,3,-0.11623410880565643,-0.9203623533248901,0.9656419157981873,0.2598762512207031,1.9504257440567017,1
4,4,-0.16118600964546204,-0.8990379571914673,0.9418788552284241,0.33595266938209534,1.5944491624832153,2
5,5,-0.18177178502082825,-0.411715567111969,0.9402742981910706,0.34041768312454224,0.09489130228757858,2
6,6,-0.17811955511569977,0.073044553399086,0.9618123173713684,0.27370980381965637,-1.4022611379623413,2
7,7,-0.15020613372325897,0.5582685470581055,0.9909144639968872,0.13449351489543915,-2.846914052963257,2
8,8,-0.09821610152721405,1.0398006439208984,0.9973567128181458,-0.07266046106815338,-4.1525373458862305,2
9,9,-0.02322441339492798,1.4998337030410767,0.9456484913825989,-0.32519054412841797,-5.169773101806641,1
10,10,0.04931945726275444,1.4508774280548096,0.8446087837219238,-0.5353839993476868,-4.674982070922852,0
11,11,0.09600511938333511,0.9337132573127747,0.7553280591964722,-0.6553469300270081,-2.9935896396636963,1
12,12,0.14011996984481812,0.8822970986366272,0.681482195854187,-0.7318347096443176,-2.1273698806762695,0
13,13,0.1603233516216278,0.40406760573387146,0.6636907458305359,-0.74800705909729,-0.4808773398399353,0
14,14,0.15715399384498596,-0.06338720768690109,0.7054758667945862,-0.7087339162826538,1.1470446586608887,1
15,15,0.1521395742893219,-0.10028834640979767,0.7741472125053406,-0.6330056190490723,2.045447826385498,1
16,16,0.14503559470176697,-0.14207948744297028,0.8567081689834595,-0.5158014297485352,2.869734525680542,0
17,17,0.11315113306045532,-0.6376891732215881,0.9501721858978271,-0.3117256164550781,4.498685359954834,0
18,18,0.05607866123318672,-1.1414494514465332,0.9998694062232971,-0.016161277890205383,6.016932487487793,0
19,19,-0.024625392630696297,-1.6140811443328857,0.9419391751289368,0.3357834815979004,7.1719770431518555,1
20,20,-0.10153613984584808,-1.538214921951294,0.7821753025054932,0.6230584383010864,6.604198455810547,2
21,21,-0.15055769681930542,-0.9804311990737915,0.6108366847038269,0.7917566299438477,4.820652008056641,2
22,22,-0.17386651039123535,-0.4661763310432434,0.47988754510879517,0.8773300051689148,3.131807565689087,2
23,23,-0.173532634973526,0.006677624303847551,0.4104453921318054,0.9118852019309998,1.5516817569732666,1
