,timestep,x,x_dot,costheta,sintheta,theta_dot,action
0,0,0.0,0.0,1.0,0.0,0.0,0
1,1,0.023481812328100204,0.4696362316608429,0.9984073042869568,-0.056416694074869156,-1.128933310508728,2
2,2,0.07021599262952805,0.9346835613250732,0.9863570332527161,-0.16462001204490662,-2.1785216331481934,2
3,3,0.1396208554506302,1.3880972862243652,0.9497546553611755,-0.3129953444004059,-3.059448719024658,0
4,4,0.18435625731945038,0.8947080373764038,0.9224030375480652,-0.3862287700176239,-1.5638878345489502,0
5,5,0.20469826459884644,0.406840056180954,0.9218876957893372,-0.3874572217464447,-0.026643481105566025,1
6,6,0.22375567257404327,0.3811480402946472,0.9310522079467773,-0.36488598585128784,0.48722803592681885,0
7,7,0.21855299174785614,-0.10405364632606506,0.9628756046295166,-0.26994550228118896,2.0034782886505127,0
8,8,0.18900971114635468,-0.5908654928207397,0.9949132800102234,-0.1007349044084549,3.4486074447631836,0
9,9,0.13546572625637054,-1.0708798170089722,0.9909195303916931,0.1344563364982605,4.715417385101318,0
10,10,0.059457167983055115,-1.5201711654663086,0.9146244525909424,0.40430453419685364,5.627070426940918,1
11,11,-0.013274839147925377,-1.4546401500701904,0.7859731912612915,0.6182606220245361,5.00618839263916,2
12,12,-0.05982227995991707,-0.930948793888092,0.6742048859596252,0.7385443449020386,3.2876205444335938,1
13,13,-0.10352609306573868,-0.8740761876106262,0.5840134620666504,0.811743974685669,2.324467897415161,2
14,14,-0.12365111708641052,-0.4025004506111145,0.5550373196601868,0.8318254351615906,0.705126941204071,1
15,15,-0.14217956364154816,-0.3705689311027527,0.5682117938995361,0.822882354259491,-0.31846529245376587,2
16,16,-0.13781867921352386,0.08721770346164703,0.6442489624023438,0.7648158669471741,-1.9141948223114014,1
17,17,-0.13139013946056366,0.12857075035572052,0.7473407983779907,0.664440929889679,-2.880199909210205,1
18,18,-0.1224425733089447,0.17895135283470154,0.8582066893577576,0.5133043527603149,-3.7542967796325684,1
19,19,-0.11085095256567001,0.2318323850631714,0.9506123065948486,0.31038084626197815,-4.468740463256836,2
20,20,-0.07408934086561203,0.7352322340011597,0.9998665452003479,0.01633737049996853,-5.985110759735107,2
21,21,-0.013695498928427696,1.2078768014907837,0.942527174949646,-0.3341294527053833,-7.140390872955322,1
22,22,0.04294556379318237,1.1328212022781372,0.7841345071792603,-0.6205909252166748,-6.576292514801025,0
23,23,0.07173731923103333,0.575835108757019,0.6143592596054077,-0.7890264391899109,-4.794532775878906,0
24,24,0.07483468949794769,0.06194746866822243,0.48496124148368835,-0.8745356202125549,-3.105095863342285,0
25,25,0.054287802428007126,-0.41093775629997253,0.41704872250556946,-0.9088841080665588,-1.522462010383606,1
26,26,0.032208316028118134,-0.44158968329429626,0.39787769317626953,-0.9174384474754333,-0.41986754536628723,2
27,27,0.02976408414542675,-0.048884645104408264,0.41097819805145264,-0.9116451740264893,0.28648847341537476,2
28,28,0.0469633974134922,0.34398624300956726,0.45484742522239685,-0.8905693888664246,0.9734815955162048,1
29,29,0.0627138614654541,0.3150092661380768,0.5438116192817688,-0.8392072916030884,2.0554308891296387,0
30,30,0.055208031088113785,-0.15011659264564514,0.6872017979621887,-0.7264665961265564,3.65315580368042,2
31,31,0.06635887175798416,0.22301676869392395,0.81475430727005,-0.5798063278198242,3.893503189086914,1
32,32,0.07455062866210938,0.16383521258831024,0.9272366762161255,-0.37447589635849,4.693190097808838,0
33,33,0.05723358690738678,-0.3463408648967743,0.9975346922874451,-0.07017543911933899,6.271965980529785,1
34,34,0.03922899067401886,-0.360091894865036,0.9691219329833984,0.24658203125,6.387699127197266,1
35,35,0.02365056239068508,-0.31156855821609497,0.8533885478973389,0.5212753415107727,5.983859062194824,1
36,36,0.012441616505384445,-0.22417891025543213,0.6910638213157654,0.7227937579154968,5.189836025238037,0
37,37,-0.016023114323616028,-0.5692945718765259,0.4946419298648834,0.8690968751907349,4.910740852355957,1
38,38,-0.0401310995221138,-0.48215967416763306,0.3224468529224396,0.9465875625610352,3.7821903228759766,2
39,39,-0.040687885135412216,-0.011135715059936047,0.2116619050502777,0.977342963218689,2.3007640838623047,1
40,40,-0.03987337276339531,0.016290245577692986,0.15592575073242188,0.9877687692642212,1.1342095136642456,1
41,41,-0.03839188069105148,0.029629826545715332,0.1576879769563675,0.9874889850616455,-0.03568596392869949,0
42,42,-0.056896090507507324,-0.37008416652679443,0.20922832190990448,0.9778668284416199,-1.0487369298934937,0
43,43,-0.09513181447982788,-0.7647144794464111,0.30597221851348877,0.952040433883667,-2.003474473953247,2
44,44,-0.11122839152812958,-0.32193148136138916,0.4649293124675751,0.8853477835655212,-3.451906204223633,2
45,45,-0.10348660498857498,0.15483567118644714,0.6705854535102844,0.7418323159217834,-5.028858184814453,1
46,46,-0.09135154634714127,0.2427012175321579,0.8610166907310486,0.5085766911506653,-6.045353889465332,1
47,47,-0.07487516850233078,0.3295275866985321,0.9815693497657776,0.19110624492168427,-6.824837684631348,1
48,48,-0.05633169785141945,0.3708694279193878,0.9864020943641663,-0.1643499881029129,-7.14776086807251,1
49,49,-0.03968656063079834,0.332902729511261,0.8735756874084473,-0.4866882860660553,-6.863914489746094,1
50,50,-0.02800547145307064,0.23362179100513458,0.6877812147140503,-0.7259179949760437,-6.0814690589904785,2
51,51,-0.000145568439620547,0.5571980476379395,0.4532521367073059,-0.8913823366165161,-5.760354518890381,1
52,52,0.02226412668824196,0.44819390773773193,0.23856914043426514,-0.9711254835128784,-4.5903639793396,2
53,53,0.061702530831098557,0.7887680530548096,0.05883769318461418,-0.9982675909996033,-3.6404099464416504,0
54,54,0.07872940599918365,0.34053748846054077,-0.06107710301876068,-0.9981330633163452,-2.3997366428375244,1
55,55,0.09517120569944382,0.32883599400520325,-0.12202706933021545,-0.9925267696380615,-1.2243362665176392,0
56,56,0.09134011715650558,-0.07662172615528107,-0.1305960714817047,-0.9914356470108032,-0.17276419699192047,0
57,57,0.06745545566082001,-0.47769320011138916,-0.08733147382736206,-0.9961792826652527,0.8705462217330933,1
58,58,0.043746743351221085,-0.47417423129081726,0.014861542731523514,-0.9998895525932312,2.0460991859436035,1
59,59,0.01942265033721924,-0.4864818751811981,0.17523901164531708,-0.9845259189605713,3.225728750228882,2
60,60,0.013650494627654552,-0.11544311791658401,0.37803563475608826,-0.9257910251617432,4.2305006980896,2
61,61,0.02525447867810726,0.23207968473434448,0.5955888032913208,-0.8032894730567932,5.006496906280518,1
