,timestep,x,x_dot,costheta,sintheta,theta_dot,action,reward
0,0,0.0,0.0,1.0,0.0,0.0,0,0.0
1,1,-0.009397875517606735,-0.3756246566772461,0.999741792678833,0.02272314950823784,0.9037492871284485,2,-9.169810800922914e-05
2,2,-0.018712762743234634,0.0032625773455947638,0.9990359544754028,0.04390009120106697,-0.06084565445780754,0,-0.00039338184164100813
3,3,-0.027865981683135033,-0.3691338300704956,0.99807208776474,0.06206490099430084,0.78409343957901,2,-0.0009773401724485946
4,4,-0.03679347410798073,0.012165773659944534,0.9971059560775757,0.07602407038211823,-0.22732514142990112,2,-0.0019373905243376278
5,5,-0.026660282164812088,0.3927919566631317,0.9992156028747559,0.03960082307457924,-1.2243295907974243,0,-0.0013847163773686112
6,6,-0.016380926594138145,0.017861690372228622,0.9999998807907104,0.0004543270042631775,-0.332790344953537,0,-0.000670785286766663
7,7,-0.024895189329981804,-0.3583546280860901,0.9999774694442749,0.006714433431625366,0.5817622542381287,1,-0.0015381550905760653
8,8,-0.04278247430920601,-0.3567827641963959,0.99937903881073,0.035234659910202026,0.5528062582015991,2,-0.004265383947181243
9,9,-0.051144376397132874,0.02234356291592121,0.9992525577545166,0.03865605592727661,-0.41660594940185547,1,-0.006165655852410281
10,10,-0.04996883496642113,0.024408070370554924,0.999859631061554,0.016753921285271645,-0.4548233151435852,2,-0.006172032644463429
11,11,-0.03933386132121086,0.4004000723361969,0.9995788931846619,-0.029018251225352287,-1.3656947612762451,1,-0.003657322520983854
12,12,-0.01941547356545925,0.39547479152679443,0.9954408407211304,-0.09538097679615021,-1.2791863679885864,0,0.0013371777464225517
13,13,-0.00924108549952507,0.01121984701603651,0.9911733865737915,-0.132571741938591,-0.2109043151140213,2,0.004199799514367341
14,14,0.00044278387213125825,0.3756636381149292,0.9870157837867737,-0.16062340140342712,-0.9161375761032104,1,0.006491626295418151
15,15,0.018901774659752846,0.36226990818977356,0.9798376560211182,-0.19979532063007355,-0.6681683659553528,0,0.009187980011227724
16,16,0.027299154549837112,-0.026385214179754257,0.9789963960647583,-0.20387768745422363,0.502143919467926,2,0.008638705743881677
17,17,0.034973032772541046,0.3335060477256775,0.9809064865112305,-0.19448010623455048,-0.12109384685754776,1,0.006488985927315904
18,18,0.05129797011613846,0.31949758529663086,0.9810230135917664,-0.19389139115810394,0.1449686884880066,2,0.0029097940454685875
19,19,0.0762765184044838,0.6794986128807068,0.9793527126312256,-0.20215894281864166,-0.4801194965839386,0,-0.004221630749709392
20,20,0.10053719580173492,0.29094210267066956,0.9803931713104248,-0.19705145061016083,0.687734067440033,0,-0.015465891826941379
21,21,0.10538356751203537,-0.09675456583499908,0.9908492565155029,-0.13497306406497955,1.8193341493606567,2,-0.02318887372725306
22,22,0.10971567779779434,0.2712234556674957,0.9979937076568604,-0.06331320106983185,1.0437324047088623,1,-0.02909067710537816
23,23,0.12318909913301468,0.26840054988861084,0.9999539256095886,-0.009596354328095913,1.0942840576171875,2,-0.03791586281856698
24,24,0.14602291584014893,0.6453392505645752,0.999755859375,0.02209567464888096,0.1662749946117401,0,-0.0531846605197562
25,25,0.16893915832042694,0.27172550559043884,0.9986339211463928,0.05225206911563873,1.0336962938308716,0,-0.07066805708648806
26,26,0.17327211797237396,-0.09724467992782593,0.9922952055931091,0.12389594316482544,1.8258851766586304,0,-0.0712056807913486
27,27,0.15937630832195282,-0.4565017819404602,0.973090648651123,0.23042260110378265,2.4770357608795166,0,-0.05004734245182518
28,28,0.12787339091300964,-0.8007530570030212,0.9328561425209045,0.36024904251098633,2.925812244415283,2,-0.007307094718757408
29,29,0.09786106646060944,-0.40070199966430664,0.8867217302322388,0.4623035490512848,1.5458565950393677,1,0.03269716225364986
30,30,0.07864096015691757,-0.36811646819114685,0.856795608997345,0.5156561732292175,0.8912581205368042,1,0.0561412012446658
31,31,0.061042673885822296,-0.33588656783103943,0.8424389362335205,0.538791835308075,0.19364458322525024,2,0.06946501152311736
32,32,0.054069891571998596,0.05745711177587509,0.8563886284828186,0.5163317918777466,-1.2500344514846802,0,0.06449680411355069
33,33,0.04869711771607399,-0.27325183153152466,0.88580322265625,0.46406105160713196,-1.1332626342773438,0,0.051169867386731085
34,34,0.026657601818442345,-0.6091614961624146,0.9086447954177856,0.41756993532180786,-0.9247648119926453,1,0.0439010398985091
35,35,-0.0031034573912620544,-0.5815404057502747,0.9319568276405334,0.36256927251815796,-1.4538286924362183,2,0.03399751170709612
36,36,-0.02227061055600643,-0.18491242825984955,0.9649152159690857,0.2625616490840912,-2.746091604232788,1,0.016302439642348888
37,37,-0.0309966579079628,-0.1661917120218277,0.99272620677948,0.12039391696453094,-3.0205113887786865,1,0.0012349190531360014
