,timestep,x,x_dot,costheta,sintheta,theta_dot,action,reward
0,0,0.0,0.0,1.0,0.0,0.0,0,0.0
1,1,-0.009397875517606735,-0.3756246566772461,0.999741792678833,0.02272314950823784,0.9037492871284485,0,-9.169810800922914e-05
2,2,-0.03750019147992134,-0.7474638819694519,0.9960145354270935,0.08919132500886917,1.7434521913528442,0,-0.0015229162722374843
3,3,-0.08399790525436401,-1.1104844808578491,0.9810713529586792,0.19364656507968903,2.451591730117798,0,-0.008174798169772325
4,4,-0.1483035683631897,-1.4588600397109985,0.9456645846366882,0.3251437842845917,2.961949348449707,2,-0.02781716172366068
5,5,-0.2112395167350769,-1.0592914819717407,0.9022940397262573,0.4311211407184601,1.6085468530654907,2,-0.06270235549126076
6,6,-0.2543123960494995,-0.6642142534255981,0.8817235827445984,0.4717663526535034,0.21030978858470917,1,-0.10254877753654093
7,7,-0.2867814302444458,-0.6345484256744385,0.8841412663459778,0.4672197103500366,-0.41541340947151184,2,-0.14767961137752192
8,8,-0.30863526463508606,-0.23892594873905182,0.9087828993797302,0.4172692596912384,-1.8083419799804688,2,-0.19253078233153864
9,9,-0.31059545278549194,0.16108500957489014,0.9534924030303955,0.3014170527458191,-3.1476500034332275,2,-0.2179200514533542
10,10,-0.2925570607185364,0.5587819218635559,0.9930482506752014,0.11770781129598618,-4.3462300300598145,2,-0.2104982172603576
11,11,-0.25508370995521545,0.934302568435669,0.992362380027771,-0.12335704267024994,-5.257750988006592,1,-0.15885042674561528
12,12,-0.20915861427783966,0.897365927696228,0.929223895072937,-0.3695172369480133,-4.874399662017822,1,-0.07398024968627842
13,13,-0.16570748388767242,0.8388797044754028,0.821933388710022,-0.5695835947990417,-4.184915065765381,0,0.020385876198845743
14,14,-0.13410882651805878,0.4288073778152466,0.7129704356193542,-0.7011941075325012,-2.6570425033569336,1,0.09855185154364889
15,15,-0.11380460858345032,0.384888231754303,0.6322731971740723,-0.774745523929596,-1.7019721269607544,0,0.1514846778789026
16,16,-0.10406491160392761,0.006277500186115503,0.5948490500450134,-0.8038374185562134,-0.1966211348772049,2,0.17550170187363348
17,17,-0.09597998857498169,0.3171074390411377,0.5971919894218445,-0.8020983338356018,0.31271180510520935,1,0.17837360936166174
18,18,-0.08095947653055191,0.28297629952430725,0.6292460560798645,-0.7772061824798584,1.3073810338974,1,0.1689908911670189
19,19,-0.06779126077890396,0.24241511523723602,0.6962464451789856,-0.7178028225898743,2.2669873237609863,0,0.14038764776540189
20,20,-0.06569389253854752,-0.16219615936279297,0.796600341796875,-0.6045063734054565,3.7935752868652344,2,0.09091062594105949
21,21,-0.06621062755584717,0.14495980739593506,0.8967660069465637,-0.4425050616264343,3.784848213195801,0,0.040657376187386504
22,22,-0.06930465996265411,-0.2680599093437195,0.9726000428199768,-0.23248472809791565,5.135066032409668,1,0.0016921361921005684
23,23,-0.08327818661928177,-0.28420141339302063,0.9996117353439331,0.027863340452313423,5.297163009643555,2,-0.017144010695718404
24,24,-0.08770416676998138,0.11116130650043488,0.9648776054382324,0.26269975304603577,4.170311450958252,0,-0.0016688681399836744
25,25,-0.09036996960639954,-0.21232068538665771,0.8854464888572693,0.4647412896156311,4.467642784118652,0,0.03685991536860246
26,26,-0.10844048112630844,-0.5064749121665955,0.7607467174530029,0.6490488648414612,4.392337799072266,0,0.09022830605498271
27,27,-0.1407480090856552,-0.7845442891120911,0.6080920696258545,0.7938665151596069,3.991778612136841,2,0.1464289533671179
28,28,-0.16997173428535461,-0.38985514640808105,0.47269099950790405,0.8812282681465149,2.472339391708374,2,0.1914285256151008
29,29,-0.18017396330833435,-0.0214279405772686,0.39440274238586426,0.9189376831054688,1.012254238128662,2,0.22164199504677443
30,30,-0.1723027527332306,0.3357250988483429,0.38079696893692017,0.9246586561203003,-0.42050135135650635,1,0.2353809191652644
31,31,-0.15488477051258087,0.36228546500205994,0.4256618916988373,0.9048823118209839,-1.5387476682662964,1,0.2271958277765999
32,32,-0.1358809769153595,0.40033772587776184,0.5177040100097656,0.855559766292572,-2.634629487991333,1,0.19498888617299756
33,33,-0.11457411199808121,0.45477062463760376,0.6460116505622864,0.7633275389671326,-3.6812450885772705,0,0.14417611099174718
34,34,-0.09896257519721985,0.16821226477622986,0.7807573676109314,0.6248342990875244,-4.01411771774292,0,0.08513733804536389
35,35,-0.0980127602815628,-0.13383789360523224,0.8906118869781494,0.45476412773132324,-4.043670654296875,1,0.030677792130793767
36,36,-0.10353433340787888,-0.08989260345697403,0.9674944877624512,0.25289222598075867,-4.5686140060424805,2,-0.010545624993963623
37,37,-0.09804385900497437,0.3044089078903198,0.9999984502792358,-0.0017772766295820475,-5.671611785888672,1,-0.02403070747852026
38,38,-0.08322698622941971,0.2808242738246918,0.9606278538703918,-0.27783823013305664,-5.446630477905273,2,0.002369235531991705
39,39,-0.06142536550760269,0.5831394791603088,0.8469566106796265,-0.5316620469093323,-5.6317338943481445,1,0.06708901345580776
40,40,-0.034358248114585876,0.49980729818344116,0.682145357131958,-0.7312166094779968,-4.716339111328125,0,0.1559761093315842
41,41,-0.01977943629026413,0.08938135951757431,0.5260259509086609,-0.8504685163497925,-3.1658356189727783,0,0.2360089683921416
42,42,-0.024884536862373352,-0.28924232721328735,0.4195626676082611,-0.9077264070510864,-1.6825114488601685,2,0.2886705707910846
43,43,-0.03171952813863754,0.016871871426701546,0.3605143129825592,-0.9327536821365356,-0.8719456791877747,1,0.31722752004360316
44,44,-0.03143056109547615,-0.00489012012258172,0.34626269340515137,-0.9381375908851624,0.26312577724456787,1,0.32439895741004965
45,45,-0.032244909554719925,-0.028820844367146492,0.3848837912082672,-0.9229650497436523,1.3951650857925415,2,0.3049587651079488
46,46,-0.02610877901315689,0.27301937341690063,0.46574896574020386,-0.8849169015884399,2.1646368503570557,0,0.2654213444408626
47,47,-0.02206335961818695,-0.11622026562690735,0.5892982482910156,-0.8079155683517456,3.6744751930236816,2,0.20413390052464045
48,48,-0.020864179357886314,0.16492462158203125,0.73516845703125,-0.6778844594955444,4.110824108123779,2,0.13132748527644358
49,49,-0.005373096559196711,0.45792508125305176,0.8605380654335022,-0.5093861222267151,4.250882625579834,0,0.06965877956871466
50,50,0.0069522494450211525,0.03523555025458336,0.9594422578811646,-0.2819052040576935,5.6683478355407715,1,0.02015803310134538
51,51,0.007900472730398178,0.010807421058416367,0.9999865889549255,0.0051751635037362576,5.893664836883545,0,-0.00014934803876327552
52,52,-0.00042917169048450887,-0.33277687430381775,0.949837863445282,0.3127427399158478,6.527578353881836,1,0.025080605556055426
53,53,-0.015180797316133976,-0.2523955702781677,0.8091602325439453,0.5875880718231201,5.811598777770996,0,0.09484374075742986
54,54,-0.03421765938401222,-0.5056844353675842,0.613235354423523,0.7899002432823181,5.4248785972595215,2,0.19045520092285292
55,55,-0.048831507563591,-0.08646123856306076,0.41503623127937317,0.9098048806190491,3.881357192993164,0,0.28652059553748616
56,56,-0.06010632589459419,-0.36763688921928406,0.25287744402885437,0.9674983024597168,2.98441219329834,2,0.36452935866752867
57,57,-0.06950286775827408,-0.012370079755783081,0.1396806389093399,0.9901965856552124,1.6499921083450317,2,0.4180830552867252
58,58,-0.061635248363018036,0.32532447576522827,0.08952748775482178,0.9959843754768372,0.3758874237537384,2,0.44573899786722704
59,59,-0.03703527897596359,0.6591088175773621,0.10213849693536758,0.9947701692581177,-0.8842353224754333,1,0.4455017200894844
60,60,-0.003772025927901268,0.6737322807312012,0.17527548968791962,0.9845194220542908,-2.0697250366210938,0,0.4123266821167576
61,61,0.02240709960460663,0.37640947103500366,0.30017831921577454,0.9538831114768982,-3.058647871017456,2,0.3486556457737523
62,62,0.0508827343583107,0.7693966627120972,0.4741218090057373,0.8804592490196228,-4.5244646072387695,0,0.25646646690552194
63,63,0.08292087912559509,0.5124355554580688,0.6718795895576477,0.7406603693962097,-5.138590335845947,0,0.14687051897313763
64,64,0.10194863379001617,0.24467748403549194,0.8426141738891602,0.5385177135467529,-5.410207271575928,0,0.05270909350645203
65,65,0.10679203271865845,-0.058361638337373734,0.9552176594734192,0.2959040701389313,-5.242345333099365,1,-0.006120174370299589
66,66,0.10470284521579742,-0.031974442303180695,0.9995474219322205,0.03008151985704899,-5.501704216003418,0,-0.027180437699661705
67,67,0.09349662810564041,-0.42146381735801697,0.9758927822113037,-0.21825048327445984,-4.444522380828857,2,-0.009800439251991085
68,68,0.08073166012763977,-0.09542802721261978,0.8991987109184265,-0.43754053115844727,-4.800915241241455,1,0.03410665286879985
69,69,0.07441594451665878,-0.15803323686122894,0.7809316515922546,-0.6246164441108704,-4.0343427658081055,2,0.09568982704938103
70,70,0.0737074762582779,0.12820304930210114,0.6454644799232483,-0.7637903094291687,-3.700622320175171,1,0.16368579073831657
71,71,0.07867902517318726,0.073513925075531,0.5162832140922546,-0.8564178943634033,-2.652958631515503,2,0.2263824167545953
72,72,0.08973655849695206,0.3700966536998749,0.4144698679447174,-0.9100630283355713,-1.9314358234405518,0,0.2726334480121315
73,73,0.09917131811380386,0.009546317160129547,0.3586466610431671,-0.9334734082221985,-0.49592915177345276,2,0.2960893017130818
74,74,0.10741910338401794,0.32043009996414185,0.355257123708725,-0.9347686171531677,0.35141271352767944,0,0.2935242864438281
75,75,0.11451169848442078,-0.03870988264679909,0.4044933617115021,-0.9145409464836121,1.7830288410186768,2,0.2649709985822605
76,76,0.12006176263093948,0.259393572807312,0.5007819533348083,-0.8655734658241272,2.520151138305664,0,0.21357196981381432
77,77,0.12323047965765,-0.13803978264331818,0.6353334784507751,-0.7722378969192505,4.048098564147949,0,0.14436889385848795
