,timestep,x,x_dot,costheta,sintheta,theta_dot,action,reward
0,0,0.0,0.0,1.0,0.0,0.0,0,0.0
1,1,0.0,0.0,1.0,0.0,0.0,0,0.0
2,2,-0.009397875517606735,-0.3756246566772461,0.999741792678833,0.02272314950823784,0.9037492871284485,2,-9.169810800922914e-05
3,3,-0.018712762743234634,0.0032625773455947638,0.9990359544754028,0.04390009120106697,-0.06084565445780754,0,-0.00039338184164100813
4,4,-0.027865981683135033,-0.3691338300704956,0.99807208776474,0.06206490099430084,0.78409343957901,0,-0.0009773401724485946
5,5,-0.05556775629520416,-0.7379941940307617,0.9926438927650452,0.12107043713331223,1.5716296434402466,1,-0.004041398819779754
6,6,-0.0921771451830864,-0.7255064845085144,0.9810677766799927,0.19366471469402313,1.3530189990997314,0,-0.011775451702360332
7,7,-0.1373608559370041,-1.0802901983261108,0.9618327617645264,0.273637980222702,1.915739893913269,2,-0.028086387124656345
8,8,-0.18152578175067902,-0.6864942908287048,0.9423496723175049,0.3346298038959503,0.6372865438461304,2,-0.05355385239989725
9,9,-0.20602469146251678,-0.29345831274986267,0.9425868391990662,0.3339610993862152,-0.6655822396278381,2,-0.0774088680453044
10,10,-0.21085675060749054,0.10035961121320724,0.9624056220054626,0.27161622047424316,-1.942895531654358,1,-0.0923542554805344
11,11,-0.20533961057662964,0.1191033348441124,0.9856463074684143,0.1688234806060791,-2.2513935565948486,0,-0.09823404226551599
12,12,-0.20847538113594055,-0.24621367454528809,0.9971929788589478,0.07487407326698303,-1.5118526220321655,0,-0.10725146355590802
13,13,-0.23008236289024353,-0.6188589334487915,0.9997934103012085,0.02032429911196232,-0.6597399711608887,2,-0.13224145818313615
14,14,-0.25161054730415344,-0.24300631880760193,0.9993627667427063,-0.03569382056593895,-1.5683664083480835,0,-0.15795104578857272
15,15,-0.273273229598999,-0.6240509152412415,0.9960132241249084,-0.08920563757419586,-0.5651219487190247,2,-0.18470227966018113
16,16,-0.2952772080898285,-0.25687599182128906,0.9906594753265381,-0.1363590806722641,-1.321295142173767,1,-0.21330129265745587
17,17,-0.3084242343902588,-0.2696956992149353,0.9805724620819092,-0.19615723192691803,-1.0913039445877075,0,-0.22809999543954596
18,18,-0.33163514733314514,-0.6587977409362793,0.9753138422966003,-0.2208232432603836,0.08665718138217926,1,-0.2626116108975957
19,19,-0.36000001430511475,-0.6742603182792664,0.977842390537262,-0.2093423455953598,0.3810528814792633,1,-400.31292120622254
