0,125,0,-0.00500362
1,125,0.050185,-0.0160116
2,125,0.10029,-0.0291544
3,125,0.150394,-0.0426309
4,125,0.200525,-0.0561073
5,125,0.25066,-0.0701175
6,125,0.300772,-0.0838607
7,125,0.350871,-0.0972037
8,125,0.400976,-0.111014
9,125,0.45108,-0.12409
10,125,0.501183,-0.1381
11,125,0.551296,-0.152043
12,125,0.601401,-0.165587
13,125,0.651505,-0.179063
14,125,0.701604,-0.193073
15,125,0.751809,-0.206349
16,125,0.801907,-0.219893
17,125,0.852003,-0.233636
18,125,0.90214,-0.247246
19,125,0.952265,-0.260389
20,125,1.00238,-0.274265
21,125,1.05247,-0.287475
22,125,1.10258,-0.300618
23,125,1.15269,-0.314161
24,125,1.20279,-0.327237
25,125,1.25288,-0.340447
26,125,1.30298,-0.35399
27,125,1.35308,-0.367066
28,125,1.40318,-0.380142
29,125,1.45327,-0.393552
30,125,1.50337,-0.406761
31,125,1.55348,-0.419771
32,125,1.60357,-0.433247
33,125,1.65366,-0.445656
34,125,1.70379,-0.458999
35,125,1.7539,-0.472342
36,125,1.80399,-0.485285
37,125,1.85409,-0.498228
38,125,1.90419,-0.511704
