0,-75,0,0.00280203
1,-75,0.0501571,0.00873966
2,-75,0.100258,0.0152777
3,-75,0.150355,0.0215489
4,-75,0.200428,0.02762
5,-75,0.250522,0.0340914
6,-75,0.300595,0.0410297
7,-75,0.350671,0.0481682
8,-75,0.400744,0.0550399
9,-75,0.450818,0.0613778
10,-75,0.50089,0.0675156
11,-75,0.550966,0.0739202
12,-75,0.601037,0.0807251
13,-75,0.65111,0.0879304
14,-75,0.701183,0.0947353
15,-75,0.751259,0.101273
16,-75,0.801333,0.107611
17,-75,0.851426,0.114149
18,-75,0.901526,0.121221
19,-75,0.951621,0.128426
20,-75,1.00171,0.135365
21,-75,1.0518,0.14197
22,-75,1.10189,0.148307
23,-75,1.15207,0.154845
24,-75,1.20218,0.161984
25,-75,1.25227,0.169189
26,-75,1.30238,0.176128
27,-75,1.3525,0.182599
28,-75,1.4026,0.188803
29,-75,1.45271,0.195475
30,-75,1.50281,0.202347
31,-75,1.55291,0.209352
32,-75,1.60301,0.216157
33,-75,1.65311,0.222561
34,-75,1.70321,0.228966
35,-75,1.7533,0.235504
36,-75,1.80339,0.242709
37,-75,1.85349,0.249981
38,-75,1.90359,0.256919
39,-75,1.95368,0.263457
40,-75,2.00378,0.269929
41,-75,2.05388,0.276867
42,-75,2.10398,0.284206
43,-75,2.15409,0.291478
44,-75,2.20422,0.298416
45,-75,2.25435,0.304954
46,-75,2.30444,0.311492
47,-75,2.35456,0.318497
48,-75,2.40467,0.325769
49,-75,2.45533,0.333308
50,-75,2.50542,0.339913
51,-75,2.55552,0.346384
52,-75,2.60562,0.352989
53,-75,2.65573,0.360194
54,-75,2.70583,0.367533
55,-75,2.75592,0.374738
56,-75,2.806,0.381343
57,-75,2.85615,0.387748
58,-75,2.90623,0.394552
59,-75,2.95635,0.401558
60,-75,3.00643,0.408963
61,-75,3.05652,0.415968
62,-75,3.10659,0.422573
63,-75,3.15672,0.428844
64,-75,3.20682,0.435582
65,-75,3.25691,0.442921
66,-75,3.307,0.450059
67,-75,3.3571,0.457064
68,-75,3.4072,0.463602
69,-75,3.4573,0.46994
70,-75,3.50733,0.477012
71,-75,3.55814,0.484084
72,-75,3.60823,0.491556
73,-75,3.65832,0.498361
74,-75,3.70843,0.504832
