0,-50,0,0.00153444
1,-50,0.050184,0.00487019
2,-50,0.100283,0.0084728
3,-50,0.150402,0.0118086
4,-50,0.20048,0.0148107
5,-50,0.250563,0.0177462
6,-50,0.300644,0.0206149
7,-50,0.350733,0.0236171
8,-50,0.400808,0.0268194
9,-50,0.450889,0.0303553
10,-50,0.500966,0.0342248
11,-50,0.551039,0.0382944
12,-50,0.601129,0.042364
13,-50,0.651203,0.0463669
14,-50,0.701283,0.0499695
15,-50,0.75139,0.0532386
16,-50,0.801463,0.0562407
17,-50,0.851565,0.0591095
18,-50,0.901673,0.0621117
19,-50,0.951785,0.0651805
20,-50,1.00188,0.0685163
21,-50,1.05197,0.0721856
22,-50,1.10206,0.0761885
23,-50,1.15217,0.0803248
24,-50,1.20227,0.0843945
25,-50,1.25237,0.0883974
26,-50,1.30246,0.0918665
27,-50,1.35256,0.0951356
28,-50,1.40266,0.0982712
29,-50,1.45276,0.10134
30,-50,1.50286,0.104609
31,-50,1.55296,0.108078
32,-50,1.60313,0.111881
33,-50,1.65323,0.116017
34,-50,1.70331,0.12022
35,-50,1.75341,0.124423
36,-50,1.8035,0.128426
37,-50,1.85361,0.132096
38,-50,1.9037,0.135298
39,-50,1.95379,0.1385
40,-50,2.004,0.141569
41,-50,2.05412,0.144905
42,-50,2.10426,0.148441
43,-50,2.15438,0.152244
44,-50,2.20446,0.15638
45,-50,2.25457,0.16065
46,-50,2.30467,0.164853
47,-50,2.35476,0.168789
48,-50,2.40485,0.172392
49,-50,2.45504,0.175661
50,-50,2.50513,0.178796
51,-50,2.55524,0.181865
52,-50,2.60532,0.185067
53,-50,2.65557,0.188537
54,-50,2.70566,0.192273
55,-50,2.75575,0.196276
56,-50,2.80586,0.200345
57,-50,2.85595,0.204415
58,-50,2.90604,0.208351
59,-50,2.95614,0.211887
60,-50,3.00623,0.215089
61,-50,3.05632,0.218158
62,-50,3.10642,0.221227
63,-50,3.15651,0.224496
64,-50,3.20659,0.228032
65,-50,3.25669,0.231768
66,-50,3.30677,0.235971
67,-50,3.35687,0.240241
68,-50,3.40696,0.244577
69,-50,3.45706,0.24858
70,-50,3.50715,0.252249
71,-50,3.55728,0.255719
72,-50,3.60744,0.258921
73,-50,3.65755,0.26219
74,-50,3.70765,0.265592
75,-50,3.75775,0.269328
76,-50,3.80785,0.273331
77,-50,3.85796,0.277734
78,-50,3.90804,0.282138
79,-50,3.95827,0.286474
80,-50,4.00837,0.29041
81,-50,4.05847,0.293946
82,-50,4.10856,0.297349
83,-50,4.15869,0.300551
84,-50,4.20879,0.303953
85,-50,4.25889,0.307423
86,-50,4.30898,0.310959
87,-50,4.3591,0.315562
88,-50,4.40919,0.319965
89,-50,4.45927,0.324302
90,-50,4.50936,0.328505
91,-50,4.55945,0.332174
92,-50,4.60952,0.335576
93,-50,4.6596,0.338845
94,-50,4.70967,0.341981
95,-50,4.75975,0.34545
96,-50,4.80982,0.349053
97,-50,4.85992,0.353056
98,-50,4.91001,0.357392
99,-50,4.9601,0.361795
100,-50,5.01017,0.366065
101,-50,5.06026,0.370001
102,-50,5.11034,0.373537
103,-50,5.16043,0.376873
104,-50,5.21052,0.380075
105,-50,5.26066,0.383344
106,-50,5.31076,0.386813
107,-50,5.36086,0.390616
108,-50,5.41097,0.394686
109,-50,5.46108,0.399089
110,-50,5.51118,0.403426
111,-50,5.56128,0.407562
112,-50,5.61137,0.411298
113,-50,5.66146,0.4147
114,-50,5.71155,0.417969
115,-50,5.76165,0.421105
116,-50,5.81175,0.424441
117,-50,5.86185,0.42791
118,-50,5.91195,0.431779
119,-50,5.96204,0.436049
120,-50,6.0122,0.440319
121,-50,6.06229,0.444655
122,-50,6.11243,0.448792
123,-50,6.16254,0.452394
124,-50,6.21264,0.45573
125,-50,6.26274,0.458932
126,-50,6.31283,0.462201
127,-50,6.36292,0.465604
128,-50,6.41301,0.469207
129,-50,6.46312,0.473209
130,-50,6.51321,0.477479
131,-50,6.56331,0.481816
132,-50,6.6134,0.486085
133,-50,6.66349,0.490088
134,-50,6.71357,0.493557
135,-50,6.76367,0.496827
136,-50,6.81376,0.500096
