,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_starts,params_lr,params_net_arch,params_target_update_interval,state
0,0,-10.277891159057617,2021-06-15 13:41:19.996207,2021-06-15 13:50:07.113554,0 days 00:08:47.117347000,512,100000,0.10281372516292493,0.1850050889096505,0.9,5000,0.02247940919695244,small,1,COMPLETE
1,1,-201.70162963867188,2021-06-15 13:41:19.998138,2021-06-15 13:55:21.398890,0 days 00:14:01.400752000,512,10000,0.057765794843991004,0.09949088062536199,0.9999,5000,0.04391715869616299,medium,1,COMPLETE
2,2,-75.11773681640625,2021-06-15 13:41:20.005396,2021-06-15 13:48:32.565146,0 days 00:07:12.559750000,128,10000,0.10300199376702111,0.2845863176290553,0.9,1000,0.021236416028729197,small,10000,COMPLETE
3,3,834.4020385742188,2021-06-15 13:48:32.566728,2021-06-15 13:58:58.158108,0 days 00:10:25.591380000,512,10000,0.052814690367395944,0.08386896360045115,0.9,10000,0.0009763048216009643,medium,10000,COMPLETE
4,4,169.28448486328125,2021-06-15 13:50:07.114740,2021-06-15 13:56:32.846953,0 days 00:06:25.732213000,512,100000,0.010060486366034183,0.07161726529207013,0.99,0,1.7748792184326956e-05,small,1000,COMPLETE
5,5,1414.3660888671875,2021-06-15 13:55:21.400273,2021-06-15 14:00:03.390077,0 days 00:04:41.989804000,256,500000,0.06824700970282442,0.0776245508908156,0.999,5000,0.004263502779708856,small,1,COMPLETE
