0,-150,0,0.00607106
1,-150,0.0502172,0.0191472
2,-150,0.100313,0.0342915
3,-150,0.150397,0.0498361
4,-150,0.200482,0.0659811
5,-150,0.250576,0.0819927
6,-150,0.300668,0.0981378
7,-150,0.350772,0.114149
8,-150,0.400859,0.130561
9,-150,0.450959,0.146706
10,-150,0.501056,0.162985
11,-150,0.551158,0.179196
12,-150,0.601253,0.195341
13,-150,0.651356,0.211687
14,-150,0.701442,0.227698
15,-150,0.751536,0.24391
16,-150,0.801627,0.260055
17,-150,0.851727,0.276133
18,-150,0.901814,0.292345
19,-150,0.951905,0.308423
20,-150,1.00199,0.324568
21,-150,1.0521,0.341114
22,-150,1.10219,0.357125
23,-150,1.15229,0.373471
24,-150,1.20237,0.389482
25,-150,1.25248,0.405694
26,-150,1.30257,0.421639
27,-150,1.35267,0.43785
28,-150,1.40277,0.453929
29,-150,1.45287,0.470407
30,-150,1.50296,0.486419
31,-150,1.55306,0.502431
