0,200,0,-0.0080058
1,200,0.0501401,-0.0260188
2,200,0.100221,-0.0471008
3,200,0.150306,-0.0693836
4,200,0.20039,-0.0922001
5,200,0.250498,-0.11515
6,200,0.300581,-0.138767
7,200,0.350663,-0.161917
8,200,0.400744,-0.184934
9,200,0.450846,-0.208017
10,200,0.500926,-0.231434
11,200,0.551007,-0.254451
12,200,0.601089,-0.277401
13,200,0.651191,-0.300351
14,200,0.701272,-0.323835
15,200,0.751376,-0.346718
16,200,0.801459,-0.369935
17,200,0.851561,-0.393285
18,200,0.901641,-0.416235
19,200,0.951741,-0.439118
20,200,1.00194,-0.462068
21,200,1.05205,-0.484684
22,200,1.10212,-0.507701
