0,175,0,-0.00700507
1,175,0.050143,-0.0221494
2,175,0.100224,-0.0406961
3,175,0.150305,-0.0599101
4,175,0.200386,-0.079591
5,175,0.250467,-0.099472
6,175,0.300548,-0.119753
7,175,0.350629,-0.139701
8,175,0.400709,-0.159582
9,175,0.450789,-0.179463
10,175,0.500873,-0.199811
11,175,0.550955,-0.219626
12,175,0.601036,-0.239507
13,175,0.651117,-0.259254
14,175,0.701198,-0.279469
15,175,0.751278,-0.29915
16,175,0.801358,-0.318964
17,175,0.851439,-0.339112
18,175,0.90152,-0.358993
19,175,0.951601,-0.378808
20,175,1.00169,-0.398622
21,175,1.05177,-0.418837
22,175,1.10186,-0.438451
23,175,1.15194,-0.458132
24,175,1.20202,-0.477613
25,175,1.2521,-0.497427
26,175,1.30218,-0.516841
