0,125,0,-0.00487019
1,125,0.0501938,-0.0154112
2,125,0.100277,-0.0279536
3,125,0.150358,-0.0410297
4,125,0.200439,-0.054773
5,125,0.25052,-0.0681827
6,125,0.300601,-0.0818593
7,125,0.350683,-0.0956693
8,125,0.400764,-0.109146
9,125,0.450847,-0.123022
10,125,0.500932,-0.136566
11,125,0.551015,-0.150042
12,125,0.601096,-0.163919
13,125,0.651177,-0.177395
14,125,0.701257,-0.190738
15,125,0.751337,-0.204682
16,125,0.801417,-0.218158
17,125,0.851498,-0.231768
18,125,0.901578,-0.245378
19,125,0.95166,-0.258988
20,125,1.00174,-0.272264
21,125,1.05183,-0.285874
22,125,1.10191,-0.29955
23,125,1.15199,-0.312827
24,125,1.20207,-0.32677
25,125,1.25215,-0.340113
26,125,1.30223,-0.353589
27,125,1.35231,-0.367533
28,125,1.40239,-0.380876
29,125,1.45247,-0.394286
30,125,1.50255,-0.408096
31,125,1.55263,-0.421305
32,125,1.60271,-0.434915
33,125,1.65279,-0.448325
34,125,1.70287,-0.461734
35,125,1.75295,-0.474811
36,125,1.80303,-0.488087
37,125,1.85311,-0.501296
