0,100,0,-0.00366932
1,100,0.0501399,-0.0118753
2,100,0.100222,-0.0214155
3,100,0.150303,-0.031356
4,100,0.200383,-0.041897
5,100,0.250463,-0.052438
6,100,0.300544,-0.0629789
7,100,0.350623,-0.0731196
8,100,0.400703,-0.0837273
9,100,0.450783,-0.0942016
10,100,0.500863,-0.104609
11,100,0.550945,-0.114683
12,100,0.601025,-0.125091
13,100,0.651105,-0.135632
14,100,0.701185,-0.145639
15,100,0.751266,-0.156113
16,100,0.801346,-0.166587
17,100,0.851427,-0.176861
18,100,0.901506,-0.187402
19,100,0.951587,-0.197677
20,100,1.00167,-0.208418
21,100,1.05175,-0.218758
22,100,1.10183,-0.228966
23,100,1.15191,-0.239173
24,100,1.20199,-0.249447
25,100,1.25207,-0.259655
26,100,1.30215,-0.269795
27,100,1.35223,-0.280336
28,100,1.40232,-0.290811
29,100,1.4524,-0.301151
30,100,1.50248,-0.311159
31,100,1.55256,-0.321766
32,100,1.60264,-0.332174
33,100,1.65272,-0.342515
34,100,1.7028,-0.352589
35,100,1.75288,-0.36313
36,100,1.80296,-0.373671
37,100,1.85304,-0.383811
38,100,1.90312,-0.394219
39,100,1.9532,-0.40456
40,100,2.00328,-0.415101
41,100,2.05336,-0.425175
42,100,2.10344,-0.435582
43,100,2.15352,-0.44599
44,100,2.20361,-0.456197
45,100,2.25369,-0.466338
46,100,2.30377,-0.476345
47,100,2.35385,-0.486886
48,100,2.40394,-0.49696
49,100,2.45402,-0.507234
