0,-125,0,0.00520377
1,-125,0.0501931,0.0158782
2,-125,0.100288,0.0281537
3,-125,0.150498,0.0411631
4,-125,0.200588,0.0543727
5,-125,0.250688,0.0673821
6,-125,0.300783,0.080525
7,-125,0.350871,0.0937346
8,-125,0.400962,0.107011
9,-125,0.451089,0.120287
10,-125,0.501182,0.133764
11,-125,0.551273,0.146906
12,-125,0.601361,0.160116
13,-125,0.651449,0.173592
14,-125,0.70154,0.186669
15,-125,0.751711,0.199878
16,-125,0.801804,0.213288
17,-125,0.851975,0.226297
18,-125,0.902068,0.23944
19,-125,0.952168,0.25285
20,-125,1.00226,0.265859
21,-125,1.05236,0.279002
22,-125,1.10246,0.292412
23,-125,1.15255,0.305421
24,-125,1.20264,0.318831
25,-125,1.25275,0.331974
26,-125,1.30283,0.344983
27,-125,1.35294,0.358393
28,-125,1.40303,0.371602
29,-125,1.45312,0.384545
30,-125,1.50322,0.397688
31,-125,1.55332,0.411098
32,-125,1.60341,0.42404
33,-125,1.65352,0.43745
34,-125,1.70362,0.450526
35,-125,1.75372,0.463736
36,-125,1.80381,0.476812
37,-125,1.85392,0.489888
38,-125,1.90401,0.502964
